brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,OBJECTID,State,State_Code,District,Center,Area_SQKM
319.5,1.1,1.1,2014-01-06,459,Terra,MODIS,79,6.2,289.5,21.2,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
324.5,1.1,1.1,2014-01-06,459,Terra,MODIS,83,6.2,288.2,27.7,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
309.6,2.5,1.5,2014-01-06,811,Aqua,MODIS,69,6.2,293.7,29.2,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
301.4,2.5,1.5,2014-01-06,811,Aqua,MODIS,33,6.2,290.9,11.8,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
305.1,2.5,1.5,2014-01-06,811,Aqua,MODIS,59,6.2,292.6,19.4,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
319.9,1.9,1.3,2014-01-06,812,Aqua,MODIS,57,6.2,271.7,49.2,D,0,5096.0,Karnali,6.0,HUMLA,Shreenagar,53.6464
307.9,1.9,1.3,2014-01-06,812,Aqua,MODIS,25,6.2,274.6,22.5,D,0,5096.0,Karnali,6.0,HUMLA,Shreenagar,53.6464
356.8,1.9,1.3,2014-01-06,812,Aqua,MODIS,93,6.2,280.4,195.6,D,0,5096.0,Karnali,6.0,HUMLA,Shreenagar,53.6464
334.5,1.9,1.3,2014-01-06,812,Aqua,MODIS,89,6.2,277.8,91.6,D,0,5096.0,Karnali,6.0,HUMLA,Shreenagar,53.6464
304.2,1.8,1.3,2014-01-07,716,Aqua,MODIS,58,6.2,284.0,18.3,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
309.4,1.8,1.3,2014-01-07,716,Aqua,MODIS,69,6.2,284.6,25.1,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
303.1,2.5,1.5,2014-01-07,716,Aqua,MODIS,32,6.2,283.4,25.2,D,0,1054.0,Karnali,6.0,MUGU,Sorukot,14.6451
308.1,1.8,1.3,2014-01-07,716,Aqua,MODIS,54,6.2,285.1,21.5,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
307.6,1.8,1.3,2014-01-07,716,Aqua,MODIS,66,6.2,284.8,22.4,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
307.4,2.5,1.5,2014-01-07,716,Aqua,MODIS,47,6.2,287.5,34.5,D,0,1054.0,Karnali,6.0,MUGU,Sorukot,14.6451
304.2,2.0,1.4,2014-01-07,716,Aqua,MODIS,40,6.2,286.5,20.3,D,0,3845.0,Gandaki,4.0,KASKI,Pokhara,47.796
302.4,1.2,1.1,2014-01-08,447,Terra,MODIS,36,6.2,292.4,10.5,D,0,1704.0,Koshi,1.0,SOLUKHUMBU,Chaulakhark,45.3091
307.3,2.2,1.4,2014-01-08,447,Terra,MODIS,47,6.2,285.9,26.7,D,0,1432.0,Lumbini,5.0,RUKUM_E,Sisaghari,38.6817
327.8,1.3,1.1,2014-01-09,1629,Terra,MODIS,100,6.2,280.0,45.0,N,0,5096.0,Karnali,6.0,HUMLA,Shreenagar,53.6464
306.2,1.3,1.1,2014-01-09,1629,Terra,MODIS,67,6.2,277.9,17.1,N,0,5096.0,Karnali,6.0,HUMLA,Shreenagar,53.6464
310.3,2.7,1.6,2014-01-10,435,Terra,MODIS,65,6.2,284.8,43.2,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
315.3,2.7,1.6,2014-01-10,435,Terra,MODIS,75,6.2,286.6,57.9,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
302.5,2.7,1.6,2014-01-10,435,Terra,MODIS,27,6.2,287.2,22.9,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
321.4,2.7,1.6,2014-01-10,435,Terra,MODIS,81,6.2,285.8,81.7,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
319.8,1.3,1.1,2014-01-10,746,Aqua,MODIS,78,6.2,298.9,19.8,D,0,4341.0,Madhesh,2.0,SAPTARI,,3.5683
310.9,1.3,1.1,2014-01-10,746,Aqua,MODIS,28,6.2,297.7,7.8,D,0,4670.0,Koshi,1.0,SUNSARI,Jhumka,7.7742
308.1,1.2,1.1,2014-01-10,746,Aqua,MODIS,63,6.2,295.8,6.7,D,0,6415.0,Madhesh,2.0,DHANUSHA,,5.722
303.4,1.0,1.0,2014-01-10,747,Aqua,MODIS,52,6.2,281.0,8.0,D,0,4985.0,Gandaki,4.0,BAGLUNG,Baglung Bazar,8.7656
300.9,1.0,1.0,2014-01-10,747,Aqua,MODIS,22,6.2,289.0,5.6,D,0,241.0,Sudurpashchim,7.0,BAJURA,Falasain,8.3238
310.8,1.0,1.0,2014-01-10,747,Aqua,MODIS,65,6.2,297.9,9.1,D,0,1432.0,Lumbini,5.0,RUKUM_E,Sisaghari,38.6817
311.0,1.0,1.0,2014-01-10,747,Aqua,MODIS,71,6.2,287.1,12.1,D,0,241.0,Sudurpashchim,7.0,BAJURA,Falasain,8.3238
306.3,1.1,1.0,2014-01-10,747,Aqua,MODIS,42,6.2,288.3,7.5,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
309.9,1.1,1.0,2014-01-10,747,Aqua,MODIS,53,6.2,289.9,11.4,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
378.6,1.0,1.0,2014-01-12,734,Aqua,MODIS,100,6.2,291.5,157.0,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
316.8,1.0,1.0,2014-01-12,734,Aqua,MODIS,74,6.2,298.6,9.7,D,0,4341.0,Madhesh,2.0,SAPTARI,,3.5683
358.2,1.0,1.0,2014-01-12,734,Aqua,MODIS,99,6.2,286.2,87.3,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
307.6,1.0,1.0,2014-01-12,734,Aqua,MODIS,56,6.2,285.4,10.5,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
307.3,1.0,1.0,2014-01-12,734,Aqua,MODIS,62,6.2,296.4,5.0,D,0,4028.0,Madhesh,2.0,RAUTAHAT,,6.5277
318.3,1.0,1.0,2014-01-12,734,Aqua,MODIS,76,6.2,301.1,11.0,D,0,4341.0,Madhesh,2.0,SAPTARI,,3.5683
332.2,1.0,1.0,2014-01-13,505,Terra,MODIS,78,6.2,294.6,31.2,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
309.5,1.2,1.1,2014-01-13,505,Terra,MODIS,64,6.2,288.7,13.4,D,0,5439.0,Karnali,6.0,DOLPA,,786.2029
304.2,1.1,1.0,2014-01-13,505,Terra,MODIS,58,6.2,288.7,7.8,D,0,1620.0,Koshi,1.0,SANKHUWASABHA,Chainpur,12.5205
303.2,1.2,1.1,2014-01-13,505,Terra,MODIS,16,6.2,287.2,7.8,D,0,5439.0,Karnali,6.0,DOLPA,,786.2029
305.8,1.5,1.2,2014-01-15,805,Aqua,MODIS,62,6.2,294.5,6.8,D,0,2023.0,Lumbini,5.0,KAPILBASTU,Krishnanagar Nagarpalika Office,9.5394
304.6,1.5,1.2,2014-01-15,805,Aqua,MODIS,56,6.2,293.8,6.1,D,0,2023.0,Lumbini,5.0,KAPILBASTU,Krishnanagar Nagarpalika Office,9.5394
311.7,1.5,1.2,2014-01-15,805,Aqua,MODIS,67,6.2,294.4,14.7,D,0,2023.0,Lumbini,5.0,KAPILBASTU,Krishnanagar Nagarpalika Office,9.5394
306.6,1.8,1.3,2014-01-15,805,Aqua,MODIS,64,6.2,294.5,12.0,D,0,2441.0,Gandaki,4.0,TANAHU,Damauli,33.3328
338.4,2.7,1.6,2014-01-15,805,Aqua,MODIS,91,6.2,288.7,169.0,D,0,1704.0,Koshi,1.0,SOLUKHUMBU,Chaulakhark,45.3091
310.2,1.1,1.0,2014-01-17,753,Aqua,MODIS,64,6.2,286.0,11.9,D,0,4985.0,Gandaki,4.0,BAGLUNG,Baglung Bazar,8.7656
302.5,1.2,1.1,2014-01-19,740,Aqua,MODIS,33,6.2,291.0,5.9,D,0,1620.0,Koshi,1.0,SANKHUWASABHA,Chainpur,12.5205
323.6,1.1,1.1,2014-01-19,740,Aqua,MODIS,80,6.2,301.4,17.3,D,0,4670.0,Koshi,1.0,SUNSARI,Jhumka,7.7742
315.3,1.1,1.1,2014-01-19,740,Aqua,MODIS,17,6.2,301.5,7.1,D,0,4341.0,Madhesh,2.0,SAPTARI,,3.5683
327.5,1.1,1.1,2014-01-19,740,Aqua,MODIS,61,6.2,299.0,20.2,D,0,4670.0,Koshi,1.0,SUNSARI,Jhumka,7.7742
324.6,1.3,1.1,2014-01-23,715,Aqua,MODIS,62,6.2,291.0,30.6,D,0,4670.0,Koshi,1.0,SUNSARI,Jhumka,7.7742
304.5,3.5,1.8,2014-01-23,716,Aqua,MODIS,0,6.2,292.4,27.6,D,0,,,,,,
310.2,3.5,1.8,2014-01-23,716,Aqua,MODIS,0,6.2,292.3,50.7,D,0,,,,,,
301.7,1.2,1.1,2014-01-25,529,Terra,MODIS,21,6.2,290.5,7.1,D,0,1432.0,Lumbini,5.0,RUKUM_E,Sisaghari,38.6817
303.8,3.1,1.7,2014-01-25,704,Aqua,MODIS,43,6.2,292.2,21.8,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
302.8,3.1,1.7,2014-01-25,704,Aqua,MODIS,48,6.2,292.6,17.7,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
358.0,1.5,1.2,2014-01-26,746,Aqua,MODIS,99,6.2,287.2,152.2,D,0,1758.0,Koshi,1.0,TAPLEJUNG,Tellok,16.5487
321.8,1.2,1.1,2014-01-26,746,Aqua,MODIS,81,6.2,297.5,25.1,D,0,2872.0,Bagmati,3.0,SINDHUPALCHOK,Attarpur,23.2731
314.1,1.0,1.0,2014-01-26,746,Aqua,MODIS,64,6.2,292.6,10.1,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
307.6,1.1,1.0,2014-01-26,746,Aqua,MODIS,55,6.2,295.9,6.3,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
306.5,1.1,1.0,2014-01-26,746,Aqua,MODIS,55,6.2,292.0,4.9,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
321.1,1.0,1.0,2014-01-26,747,Aqua,MODIS,80,6.2,305.1,15.7,D,0,1432.0,Lumbini,5.0,RUKUM_E,Sisaghari,38.6817
304.3,1.1,1.1,2014-01-27,517,Terra,MODIS,41,6.2,293.8,8.0,D,0,392.0,Sudurpashchim,7.0,DARCHULA,Gokuleshwor,8.107
302.8,1.1,1.1,2014-01-27,517,Terra,MODIS,36,6.2,290.0,7.4,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
302.4,1.1,1.1,2014-01-27,517,Terra,MODIS,37,6.2,288.5,7.0,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
314.9,1.0,1.0,2014-01-27,517,Terra,MODIS,60,6.2,294.8,12.6,D,0,1432.0,Lumbini,5.0,RUKUM_E,Sisaghari,38.6817
314.3,1.1,1.1,2014-01-27,517,Terra,MODIS,56,6.2,296.5,15.1,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
306.1,1.0,1.0,2014-01-28,734,Aqua,MODIS,42,6.2,290.8,6.4,D,0,3078.0,Bagmati,3.0,DHADING,Sadbhanjhyang,8.1082
307.5,1.0,1.0,2014-01-28,734,Aqua,MODIS,60,6.2,295.5,7.6,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
308.6,1.0,1.0,2014-01-28,734,Aqua,MODIS,34,6.2,295.1,7.9,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
315.4,1.0,1.0,2014-01-28,734,Aqua,MODIS,74,6.2,297.1,12.0,D,0,2299.0,Bagmati,3.0,MAKAWANPUR,Kalikatar,17.1192
344.9,1.0,1.0,2014-01-28,734,Aqua,MODIS,89,6.2,287.5,56.3,D,0,1620.0,Koshi,1.0,SANKHUWASABHA,Chainpur,12.5205
302.1,1.2,1.1,2014-01-28,735,Aqua,MODIS,44,6.2,291.3,10.3,D,0,1054.0,Karnali,6.0,MUGU,Sorukot,14.6451
310.3,1.5,1.2,2014-01-28,735,Aqua,MODIS,58,6.2,297.1,18.3,D,0,,,,,,
307.1,1.3,1.1,2014-01-28,735,Aqua,MODIS,61,6.2,296.1,12.0,D,0,1862.0,Karnali,6.0,DAILEKH,Bastadai,20.1341
309.0,1.2,1.1,2014-01-28,735,Aqua,MODIS,39,6.2,299.0,12.0,D,0,1464.0,Karnali,6.0,RUKUM_W,Simali,7.0751
313.8,1.1,1.0,2014-01-29,505,Terra,MODIS,74,6.2,287.5,14.0,D,0,1620.0,Koshi,1.0,SANKHUWASABHA,Chainpur,12.5205
312.4,1.1,1.0,2014-01-29,505,Terra,MODIS,72,6.2,288.7,12.8,D,0,1620.0,Koshi,1.0,SANKHUWASABHA,Chainpur,12.5205
305.6,1.1,1.0,2014-01-30,722,Aqua,MODIS,15,6.2,293.7,3.9,D,0,3275.0,Koshi,1.0,ILAM,"Ibhang-6, Chaturei",25.876
307.3,1.3,1.1,2014-01-30,722,Aqua,MODIS,44,6.2,287.3,11.6,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
308.6,1.4,1.2,2014-01-30,722,Aqua,MODIS,49,6.2,294.9,14.3,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
307.3,1.0,1.0,2014-01-31,453,Terra,MODIS,57,6.2,287.5,9.0,D,0,1758.0,Koshi,1.0,TAPLEJUNG,Tellok,16.5487
318.3,1.2,1.1,2014-01-31,453,Terra,MODIS,78,6.2,291.2,20.0,D,0,2872.0,Bagmati,3.0,SINDHUPALCHOK,Attarpur,23.2731
302.8,1.1,1.0,2014-01-31,453,Terra,MODIS,47,6.2,292.0,8.2,D,0,1704.0,Koshi,1.0,SOLUKHUMBU,Chaulakhark,45.3091
305.0,1.9,1.3,2014-01-31,805,Aqua,MODIS,60,6.2,291.3,12.8,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
303.9,1.5,1.2,2014-01-31,805,Aqua,MODIS,48,6.2,286.6,10.7,D,0,1432.0,Lumbini,5.0,RUKUM_E,Sisaghari,38.6817
308.9,1.8,1.3,2014-01-31,805,Aqua,MODIS,45,6.2,292.7,18.7,D,0,3845.0,Gandaki,4.0,KASKI,Pokhara,47.796
319.3,1.9,1.3,2014-01-31,805,Aqua,MODIS,79,6.2,292.2,40.4,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
304.7,1.5,1.2,2014-02-01,535,Terra,MODIS,53,6.2,285.3,15.9,D,0,1432.0,Lumbini,5.0,RUKUM_E,Sisaghari,38.6817
301.0,1.5,1.2,2014-02-01,535,Terra,MODIS,33,6.2,286.5,11.6,D,0,1432.0,Lumbini,5.0,RUKUM_E,Sisaghari,38.6817
326.7,3.6,1.8,2014-02-02,440,Terra,MODIS,80,6.2,295.8,161.4,D,0,241.0,Sudurpashchim,7.0,BAJURA,Falasain,8.3238
305.3,2.1,1.4,2014-02-02,440,Terra,MODIS,28,6.2,293.5,13.2,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
319.1,3.6,1.8,2014-02-02,440,Terra,MODIS,63,6.2,292.5,107.3,D,0,241.0,Sudurpashchim,7.0,BAJURA,Falasain,8.3238
306.7,1.0,1.0,2014-02-02,753,Aqua,MODIS,64,6.2,288.7,6.0,D,0,62.0,Sudurpashchim,7.0,BAITADI,Rauleshwar,14.3285
301.7,1.0,1.0,2014-02-02,753,Aqua,MODIS,38,6.2,284.4,4.7,D,0,4795.0,Lumbini,5.0,BARDIYA,Machad Chowk Dekhi Kusma Bajar Bich,8.4933
304.1,1.0,1.0,2014-02-02,753,Aqua,MODIS,54,6.2,285.9,6.0,D,0,4795.0,Lumbini,5.0,BARDIYA,Machad Chowk Dekhi Kusma Bajar Bich,8.4933
302.8,1.0,1.0,2014-02-02,753,Aqua,MODIS,26,6.2,291.4,5.8,D,0,790.0,Karnali,6.0,KALIKOT,Manma,37.2507
301.5,1.2,1.1,2014-02-03,523,Terra,MODIS,22,6.2,285.5,7.2,D,0,1099.0,Gandaki,4.0,MYAGDI,Babiyachaur,27.9628
328.3,1.1,1.0,2014-02-03,523,Terra,MODIS,73,6.2,297.1,25.1,D,0,5439.0,Karnali,6.0,DOLPA,,786.2029
321.8,1.1,1.0,2014-02-03,523,Terra,MODIS,67,6.2,297.5,17.8,D,0,5439.0,Karnali,6.0,DOLPA,,786.2029
314.3,1.1,1.0,2014-02-04,741,Aqua,MODIS,70,6.2,282.6,15.4,D,0,730.0,Karnali,6.0,JUMLA,Kalikakhetu,38.3318
306.0,1.0,1.0,2014-02-04,741,Aqua,MODIS,58,6.2,288.9,7.3,D,0,1099.0,Gandaki,4.0,MYAGDI,Babiyachaur,27.9628
301.6,1.1,1.0,2014-02-04,741,Aqua,MODIS,31,6.2,287.7,7.1,D,0,5096.0,Karnali,6.0,HUMLA,Shreenagar,53.6464
306.8,1.2,1.1,2014-02-04,741,Aqua,MODIS,63,6.2,296.8,7.1,D,0,4795.0,Lumbini,5.0,BARDIYA,Machad Chowk Dekhi Kusma Bajar Bich,8.4933
300.7,1.3,1.1,2014-02-05,511,Terra,MODIS,37,6.2,289.2,7.0,D,0,1758.0,Koshi,1.0,TAPLEJUNG,Tellok,16.5487
304.4,3.8,1.8,2014-02-05,823,Aqua,MODIS,38,6.2,287.5,38.6,D,0,3845.0,Gandaki,4.0,KASKI,Pokhara,47.796
307.5,2.1,1.4,2014-02-06,554,Terra,MODIS,57,6.2,293.9,13.5,D,0,,,,,,
306.5,2.1,1.4,2014-02-06,554,Terra,MODIS,49,6.2,295.1,12.0,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
308.7,2.1,1.4,2014-02-06,729,Aqua,MODIS,67,6.2,296.2,14.6,D,0,,,,,,
300.4,1.0,1.0,2014-02-07,459,Terra,MODIS,10,6.2,280.8,6.5,D,0,1620.0,Koshi,1.0,SANKHUWASABHA,Chainpur,12.5205
317.8,1.7,1.3,2014-02-09,447,Terra,MODIS,56,6.2,287.6,33.2,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
310.3,1.7,1.3,2014-02-09,447,Terra,MODIS,57,6.2,290.5,23.0,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
303.2,1.2,1.1,2014-02-09,447,Terra,MODIS,41,6.2,292.6,10.1,D,0,1704.0,Koshi,1.0,SOLUKHUMBU,Chaulakhark,45.3091
303.8,1.1,1.0,2014-02-09,447,Terra,MODIS,43,6.2,286.8,6.0,D,0,1758.0,Koshi,1.0,TAPLEJUNG,Tellok,16.5487
304.9,1.1,1.0,2014-02-09,447,Terra,MODIS,56,6.2,285.9,7.4,D,0,1758.0,Koshi,1.0,TAPLEJUNG,Tellok,16.5487
304.9,1.7,1.3,2014-02-09,447,Terra,MODIS,41,6.2,284.5,15.7,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
313.6,1.4,1.2,2014-02-09,759,Aqua,MODIS,64,6.2,299.2,13.2,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
318.7,1.7,1.3,2014-02-09,759,Aqua,MODIS,77,6.2,288.4,34.6,D,0,3078.0,Bagmati,3.0,DHADING,Sadbhanjhyang,8.1082
313.8,1.6,1.3,2014-02-09,759,Aqua,MODIS,68,6.2,290.1,23.1,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
326.0,1.4,1.2,2014-02-09,759,Aqua,MODIS,0,6.2,298.4,31.4,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
322.6,1.4,1.2,2014-02-09,759,Aqua,MODIS,70,6.2,299.0,25.7,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
353.3,1.4,1.2,2014-02-09,759,Aqua,MODIS,84,6.2,299.8,108.4,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
338.8,1.4,1.2,2014-02-09,759,Aqua,MODIS,91,6.2,298.7,62.7,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
332.0,1.4,1.2,2014-02-09,759,Aqua,MODIS,87,6.2,298.7,45.9,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
323.8,1.4,1.2,2014-02-09,759,Aqua,MODIS,70,6.2,300.1,27.5,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
302.9,1.2,1.1,2014-02-09,759,Aqua,MODIS,54,6.2,286.3,6.6,D,0,653.0,Karnali,6.0,JAJARKOT,"Dhime-1,Batule wa Archhani-8,Dharapani",30.1941
323.1,1.4,1.2,2014-02-09,759,Aqua,MODIS,81,6.2,297.6,28.2,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
330.6,1.9,1.3,2014-02-09,759,Aqua,MODIS,86,6.2,296.3,68.5,D,0,2872.0,Bagmati,3.0,SINDHUPALCHOK,Attarpur,23.2731
320.9,1.9,1.3,2014-02-09,759,Aqua,MODIS,78,6.2,290.7,43.7,D,0,2872.0,Bagmati,3.0,SINDHUPALCHOK,Attarpur,23.2731
320.2,1.9,1.3,2014-02-09,759,Aqua,MODIS,78,6.2,292.7,41.6,D,0,2872.0,Bagmati,3.0,SINDHUPALCHOK,Attarpur,23.2731
334.3,1.5,1.2,2014-02-09,759,Aqua,MODIS,88,6.2,299.2,53.6,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
311.7,1.7,1.3,2014-02-09,759,Aqua,MODIS,55,6.2,291.6,19.6,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
335.6,1.6,1.3,2014-02-09,759,Aqua,MODIS,89,6.2,297.0,73.4,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
318.5,1.4,1.2,2014-02-09,759,Aqua,MODIS,77,6.2,299.8,19.9,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
305.3,1.5,1.2,2014-02-09,759,Aqua,MODIS,50,6.2,289.8,13.7,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
329.5,1.7,1.3,2014-02-10,530,Terra,MODIS,86,6.2,285.4,68.0,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
300.5,1.7,1.3,2014-02-10,530,Terra,MODIS,31,6.2,282.6,13.4,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
338.6,2.9,1.6,2014-02-10,530,Terra,MODIS,91,6.2,281.3,210.8,D,0,1758.0,Koshi,1.0,TAPLEJUNG,Tellok,16.5487
300.8,2.9,1.6,2014-02-10,530,Terra,MODIS,41,6.2,278.0,35.3,D,0,1758.0,Koshi,1.0,TAPLEJUNG,Tellok,16.5487
301.5,2.4,1.5,2014-02-10,704,Aqua,MODIS,41,6.2,286.3,20.0,D,0,2872.0,Bagmati,3.0,SINDHUPALCHOK,Attarpur,23.2731
304.4,3.0,1.7,2014-02-10,704,Aqua,MODIS,39,6.2,294.1,19.4,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
301.7,2.4,1.5,2014-02-10,704,Aqua,MODIS,42,6.2,284.5,20.1,D,0,2872.0,Bagmati,3.0,SINDHUPALCHOK,Attarpur,23.2731
307.0,2.0,1.4,2014-02-10,704,Aqua,MODIS,65,6.2,292.6,16.9,D,0,1620.0,Koshi,1.0,SANKHUWASABHA,Chainpur,12.5205
302.0,2.7,1.6,2014-02-10,704,Aqua,MODIS,40,6.2,289.6,17.7,D,0,2299.0,Bagmati,3.0,MAKAWANPUR,Kalikatar,17.1192
307.9,1.8,1.3,2014-02-10,704,Aqua,MODIS,60,6.2,283.6,20.5,D,0,1758.0,Koshi,1.0,TAPLEJUNG,Tellok,16.5487
337.0,1.8,1.3,2014-02-10,704,Aqua,MODIS,90,6.2,287.8,92.1,D,0,1758.0,Koshi,1.0,TAPLEJUNG,Tellok,16.5487
303.3,1.8,1.3,2014-02-10,704,Aqua,MODIS,46,6.2,282.3,14.5,D,0,1758.0,Koshi,1.0,TAPLEJUNG,Tellok,16.5487
308.0,2.4,1.5,2014-02-10,704,Aqua,MODIS,62,6.2,286.1,33.2,D,0,2872.0,Bagmati,3.0,SINDHUPALCHOK,Attarpur,23.2731
316.6,1.0,1.0,2014-02-11,747,Aqua,MODIS,64,6.2,297.5,11.9,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
310.8,1.0,1.0,2014-02-11,747,Aqua,MODIS,41,6.2,296.6,7.3,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
314.7,1.1,1.0,2014-02-11,747,Aqua,MODIS,74,6.2,293.9,15.8,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
311.6,1.1,1.0,2014-02-11,747,Aqua,MODIS,62,6.2,290.0,13.4,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
302.5,1.1,1.1,2014-02-11,747,Aqua,MODIS,22,6.2,288.1,4.2,D,0,2299.0,Bagmati,3.0,MAKAWANPUR,Kalikatar,17.1192
