latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
27.4264,83.7981,306.8,1,1,2012-01-05,0746,Aqua,MODIS,64,6.2,292.8,6,D,0
28.9443,82.426,301.2,1,1,2012-01-06,0517,Terra,MODIS,24,6.2,279.2,7,D,0
26.6661,87.0083,316.2,1,1,2012-01-07,0733,Aqua,MODIS,75,6.2,298.4,9.8,D,0
27.0503,85.2129,302.5,1,1,2012-01-14,0739,Aqua,MODIS,53,6.2,292,3.3,D,0
26.6823,86.9868,309.6,1.1,1.1,2012-01-14,0739,Aqua,MODIS,67,6.2,294.3,6.6,D,0
27.0489,85.2028,304.3,1,1,2012-01-14,0739,Aqua,MODIS,58,6.2,292.1,4.4,D,0
29.9625,80.6589,314.4,1.2,1.1,2012-01-14,0740,Aqua,MODIS,75,6.2,285.5,20.1,D,0
29.5629,82.0053,301.9,1.1,1,2012-01-14,0740,Aqua,MODIS,49,6.2,280.2,9.9,D,0
29.9602,80.6452,318.8,1.2,1.1,2012-01-14,0740,Aqua,MODIS,79,6.2,286.6,25.5,D,0
26.6545,86.9724,312.1,1,1,2012-01-16,0727,Aqua,MODIS,69,6.2,296.4,7.1,D,0
26.6217,86.9993,311.8,1,1,2012-01-16,0727,Aqua,MODIS,25,6.2,294,5.4,D,0
26.6127,87.001,348.1,1,1,2012-01-16,0727,Aqua,MODIS,72,6.2,300.9,53.5,D,0
26.6991,87.0196,308.5,1,1,2012-01-16,0727,Aqua,MODIS,47,6.2,296.6,3.8,D,0
26.6856,86.9912,313.8,1,1,2012-01-16,0727,Aqua,MODIS,70,6.2,296.6,7.1,D,0
28.9821,82.6099,313.2,1.9,1.3,2012-01-17,0811,Aqua,MODIS,34,6.2,292,29.1,D,0
28.9781,82.6229,320,1.9,1.3,2012-01-17,0811,Aqua,MODIS,70,6.2,291.5,46.6,D,0
28.9837,82.6256,315.8,1.9,1.3,2012-01-17,0811,Aqua,MODIS,55,6.2,291,33.6,D,0
26.6374,86.9736,332.7,1.3,1.2,2012-01-18,0715,Aqua,MODIS,88,6.2,298.5,41.7,D,0
26.6397,86.9869,386.5,1.3,1.1,2012-01-18,0715,Aqua,MODIS,100,6.2,299.6,273.2,D,0
27.5418,82.9099,304,1.2,1.1,2012-01-19,0758,Aqua,MODIS,36,6.2,290.9,5.1,D,0
27.5432,84.4549,340.3,1.5,1.2,2012-01-19,0758,Aqua,MODIS,92,6.2,293.5,74.4,D,0
27.5486,84.4625,336.7,1.5,1.2,2012-01-19,0758,Aqua,MODIS,90,6.2,293.1,64.9,D,0
27.547,84.4476,323.5,1.5,1.2,2012-01-19,0758,Aqua,MODIS,82,6.2,293.2,35.1,D,0
27.5449,84.4698,312.8,1.5,1.2,2012-01-19,0758,Aqua,MODIS,61,6.2,292.3,15.9,D,0
27.5451,82.915,304,1.2,1.1,2012-01-19,0758,Aqua,MODIS,54,6.2,289.5,4.5,D,0
26.6509,86.9515,308,2.2,1.4,2012-01-20,0702,Aqua,MODIS,53,6.2,293.4,14,D,0
28.9821,82.6194,322.9,1,1,2012-01-21,0746,Aqua,MODIS,80,6.2,300.4,20.3,D,0
29.1805,81.647,304.4,1,1,2012-01-21,0746,Aqua,MODIS,47,6.2,288.6,8.6,D,0
28.9835,82.6295,316.7,1,1,2012-01-21,0746,Aqua,MODIS,61,6.2,291.9,14.1,D,0
28.783,80.1928,317.4,2.6,1.6,2012-01-23,0600,Terra,MODIS,78,6.2,291.2,62,D,0
28.8097,80.2333,302.7,2.7,1.6,2012-01-23,0600,Terra,MODIS,53,6.2,291,20.9,D,0
28.8186,80.2303,301.2,2.7,1.6,2012-01-23,0600,Terra,MODIS,45,6.2,290.5,17.7,D,0
27.9298,83.9906,300.3,1.1,1,2012-01-23,0733,Aqua,MODIS,29,6.2,286.9,3.5,D,0
27.3094,85.3669,300.3,1,1,2012-01-23,0733,Aqua,MODIS,13,6.2,289.3,2.7,D,0
28.8218,80.2371,307.9,1.7,1.3,2012-01-23,0734,Aqua,MODIS,65,6.2,293.7,14.6,D,0
28.8249,80.2538,312.1,1.7,1.3,2012-01-23,0734,Aqua,MODIS,72,6.2,291.7,21.1,D,0
28.7271,82.8618,336,1.2,1.1,2012-01-23,0734,Aqua,MODIS,90,6.2,286.5,49.6,D,0
28.2223,84.8122,301.7,1,1,2012-01-23,0734,Aqua,MODIS,27,6.2,286.5,5.5,D,0
28.8986,81.9307,307.2,1.3,1.1,2012-01-23,0734,Aqua,MODIS,54,6.2,294.2,13.3,D,0
28.8964,81.9183,302.5,1.3,1.1,2012-01-23,0734,Aqua,MODIS,19,6.2,290.9,9.8,D,0
28.8106,80.2398,328.4,1.7,1.3,2012-01-23,0734,Aqua,MODIS,86,6.2,294.8,53.5,D,0
28.9985,82.6583,313,1.2,1.1,2012-01-24,0505,Terra,MODIS,53,6.2,295.7,14.5,D,0
28.7747,80.1528,320.1,1.6,1.2,2012-01-24,0817,Aqua,MODIS,75,6.2,293.8,30.5,D,0
28.791,80.2005,309.4,1.6,1.3,2012-01-24,0817,Aqua,MODIS,57,6.2,294.5,12.6,D,0
28.804,80.2155,307.9,1.6,1.3,2012-01-24,0817,Aqua,MODIS,40,6.2,295.7,10.4,D,0
28.8128,80.2264,313.4,2.7,1.6,2012-01-25,0722,Aqua,MODIS,73,6.2,290.5,48.3,D,0
28.8071,80.1994,318.4,2.7,1.6,2012-01-25,0722,Aqua,MODIS,78,6.2,287.9,66,D,0
28.3991,84.9163,305.8,2.1,1.4,2012-01-26,0804,Aqua,MODIS,51,6.2,286,24.3,D,0
28.7679,80.149,306.8,1.1,1,2012-01-26,0804,Aqua,MODIS,52,6.2,295.1,5.4,D,0
28.7693,80.1601,304.4,1.1,1,2012-01-26,0804,Aqua,MODIS,41,6.2,294.3,3.8,D,0
28.5607,83.6513,309.3,1.7,1.3,2012-01-26,0804,Aqua,MODIS,52,6.2,289.7,17.3,D,0
28.5593,83.6375,310.2,1.7,1.3,2012-01-26,0804,Aqua,MODIS,46,6.2,294.1,19,D,0
28.8383,80.2515,306.9,1.1,1,2012-01-26,0804,Aqua,MODIS,57,6.2,296.8,5.7,D,0
27.5651,84.4767,300.6,1.9,1.3,2012-01-26,0804,Aqua,MODIS,37,6.2,285.4,10.2,D,0
29.355,81.8285,335.2,1.3,1.1,2012-01-26,0805,Aqua,MODIS,89,6.2,289.5,53.4,D,0
29.3533,81.8137,373.4,1.3,1.1,2012-01-26,0805,Aqua,MODIS,100,6.2,298.2,192.6,D,0
28.7527,80.1929,305,1.1,1.1,2012-01-27,0535,Terra,MODIS,58,6.2,290.9,6.3,D,0
28.6855,80.3067,304.5,1.1,1.1,2012-01-27,0535,Terra,MODIS,49,6.2,291.1,5.3,D,0
28.8224,80.1561,307.9,1.1,1,2012-01-27,0535,Terra,MODIS,66,6.2,291.6,9.2,D,0
27.5394,84.5363,303.1,2.4,1.5,2012-01-27,0709,Aqua,MODIS,50,6.2,293,15,D,0
28.8036,82.5278,303.4,3.1,1.7,2012-01-28,0440,Terra,MODIS,35,6.2,285.7,35.8,D,0
28.8,82.5729,314.9,3.1,1.7,2012-01-28,0440,Terra,MODIS,57,6.2,282.7,76.9,D,0
28.8147,80.172,331.1,1,1,2012-01-28,0752,Aqua,MODIS,86,6.2,297,27.7,D,0
28.819,80.1394,332.4,1,1,2012-01-28,0752,Aqua,MODIS,88,6.2,294.2,28.7,D,0
28.8175,80.129,343.5,1,1,2012-01-28,0752,Aqua,MODIS,93,6.2,295.8,47.3,D,0
28.8162,80.1823,317.5,1,1,2012-01-28,0752,Aqua,MODIS,21,6.2,293.3,12.6,D,0
28.8754,80.1428,311.3,1,1,2012-01-28,0752,Aqua,MODIS,65,6.2,292.1,9,D,0
29.104,82.4897,306.8,1,1,2012-01-29,0523,Terra,MODIS,37,6.2,289.5,10.5,D,0
29.1057,82.4783,307.5,1,1,2012-01-29,0523,Terra,MODIS,52,6.2,285.2,10.3,D,0
29.9591,80.6652,306.1,1,1,2012-01-29,0523,Terra,MODIS,22,6.2,294.9,7.7,D,0
28.7774,80.1421,307.7,3.4,1.7,2012-01-29,0835,Aqua,MODIS,50,6.2,293.4,39.3,D,0
28.8466,80.3063,310.2,3.5,1.8,2012-01-29,0835,Aqua,MODIS,70,6.2,292.7,51,D,0
28.844,80.271,314.2,3.4,1.7,2012-01-29,0835,Aqua,MODIS,74,6.2,292.5,69.6,D,0
28.8419,80.2991,319.9,3.5,1.8,2012-01-29,0835,Aqua,MODIS,80,6.2,293.6,94.5,D,0
28.8395,80.2637,309.9,3.4,1.7,2012-01-29,0835,Aqua,MODIS,33,6.2,292.7,44.7,D,0
28.3632,84.9111,326.3,3.4,1.7,2012-01-30,0428,Terra,MODIS,84,6.2,292,151.5,D,0
28.358,84.9158,326.6,3.4,1.7,2012-01-30,0428,Terra,MODIS,84,6.2,290.6,152,D,0
27.4952,82.9617,308.7,1.1,1,2012-01-30,0740,Aqua,MODIS,63,6.2,296.8,5.9,D,0
27.8677,85.7222,305.2,1,1,2012-01-30,0740,Aqua,MODIS,22,6.2,292.9,6.6,D,0
27.5306,84.2361,307.1,1,1,2012-01-30,0740,Aqua,MODIS,58,6.2,296.7,5.5,D,0
29.3912,82.0729,302.1,1.1,1,2012-01-31,0511,Terra,MODIS,25,6.2,291.2,8.8,D,0
28.1907,84.9334,311.1,1,1,2012-01-31,0511,Terra,MODIS,57,6.2,289.8,12.2,D,0
28.9554,82.6527,303.1,1.1,1,2012-01-31,0511,Terra,MODIS,25,6.2,291.5,8.3,D,0
28.7643,80.2134,304,2.1,1.4,2012-01-31,0823,Aqua,MODIS,55,6.2,293.7,10.6,D,0
28.3951,81.5859,311,2.6,1.5,2012-01-31,0823,Aqua,MODIS,71,6.2,291.5,39.9,D,0
28.8708,80.2308,312.2,2.1,1.4,2012-01-31,0823,Aqua,MODIS,72,6.2,294.2,30,D,0
28.8692,80.2384,314.9,2.1,1.4,2012-01-31,0823,Aqua,MODIS,75,6.2,294.3,36.1,D,0
28.3974,81.6129,316.3,2.6,1.5,2012-01-31,0823,Aqua,MODIS,77,6.2,291.2,56.7,D,0
27.056,87.5529,333,1,1,2012-02-01,0727,Aqua,MODIS,88,6.2,300.4,25.6,D,0
27.7901,83.7974,305.6,1.3,1.1,2012-02-01,0727,Aqua,MODIS,62,6.2,291.6,9.2,D,0
26.6005,87.9113,313.3,1,1,2012-02-01,0727,Aqua,MODIS,67,6.2,299.3,6.6,D,0
27.0546,87.543,380.1,1,1,2012-02-01,0727,Aqua,MODIS,100,6.2,312.3,147.2,D,0
27.7923,83.8099,308.4,1.3,1.1,2012-02-01,0727,Aqua,MODIS,67,6.2,292.3,11.4,D,0
27.5617,84.2087,306.4,1.3,1.1,2012-02-01,0727,Aqua,MODIS,48,6.2,295.5,5.5,D,0
27.5342,84.2275,309.4,1.2,1.1,2012-02-01,0727,Aqua,MODIS,66,6.2,296.1,9.8,D,0
27.4783,84.3219,311.3,1.2,1.1,2012-02-01,0727,Aqua,MODIS,60,6.2,297.7,10.6,D,0
28.4103,84.8747,317.6,1.1,1.1,2012-02-01,0728,Aqua,MODIS,67,6.2,289.6,19.6,D,0
28.7931,80.1356,333.7,1.3,1.1,2012-02-02,0811,Aqua,MODIS,89,6.2,293.2,45.8,D,0
28.7946,80.1488,316.6,1.3,1.1,2012-02-02,0811,Aqua,MODIS,77,6.2,292.6,17.7,D,0
28.3116,85.0068,324.2,1.7,1.3,2012-02-03,0715,Aqua,MODIS,78,6.2,281.8,50.4,D,0
28.3085,84.9904,333,1.7,1.3,2012-02-03,0715,Aqua,MODIS,88,6.2,284.4,73.8,D,0
28.444,84.902,307,1.7,1.3,2012-02-03,0715,Aqua,MODIS,53,6.2,290.6,19.4,D,0
28.7898,80.1704,339.8,3.4,1.7,2012-02-03,0716,Aqua,MODIS,86,6.2,292.9,240.2,D,0
28.7995,80.163,339.9,3.4,1.7,2012-02-03,0716,Aqua,MODIS,92,6.2,293.7,247.7,D,0
28.8072,80.197,313.2,3.4,1.7,2012-02-03,0716,Aqua,MODIS,66,6.2,290.2,57.9,D,0
27.5612,84.4788,313.1,3,1.7,2012-02-05,0703,Aqua,MODIS,73,6.2,294.6,47,D,0
27.561,84.4716,316.4,3,1.7,2012-02-05,0703,Aqua,MODIS,77,6.2,294.8,56.9,D,0
28.3432,84.4414,308.6,2.9,1.6,2012-02-06,0434,Terra,MODIS,60,6.2,295.3,36.4,D,0
28.8512,80.2469,309.8,4.3,1.9,2012-02-06,0612,Terra,MODIS,69,6.2,293.6,64.1,D,0
28.8539,80.253,310.6,4.3,1.9,2012-02-06,0612,Terra,MODIS,70,6.2,293.3,72.8,D,0
27.5374,84.0769,312.7,1,1,2012-02-06,0746,Aqua,MODIS,56,6.2,299.3,8.4,D,0
27.5479,84.0856,364,1,1,2012-02-06,0746,Aqua,MODIS,0,6.2,301.9,95.5,D,0
28.8532,80.2476,317.5,1.1,1.1,2012-02-06,0746,Aqua,MODIS,76,6.2,297.5,14.9,D,0
27.5611,84.392,317.5,1,1,2012-02-06,0746,Aqua,MODIS,52,6.2,301.2,10.7,D,0
28.8514,80.2363,322.4,1.1,1.1,2012-02-06,0746,Aqua,MODIS,81,6.2,298.1,20.4,D,0
29.4416,82.2269,300.3,1,1,2012-02-06,0746,Aqua,MODIS,29,6.2,288.3,6.7,D,0
27.5465,84.0753,336.2,1,1,2012-02-06,0746,Aqua,MODIS,67,6.2,302,33,D,0
27.1281,84.8596,312.5,1.1,1,2012-02-06,0746,Aqua,MODIS,58,6.2,299.4,6.9,D,0
27.1334,84.8529,317,1.1,1,2012-02-06,0746,Aqua,MODIS,71,6.2,300.6,11.6,D,0
27.5533,84.404,343.8,1,1,2012-02-06,0746,Aqua,MODIS,93,6.2,301.3,48.4,D,0
27.5519,84.3935,323.4,1,1,2012-02-06,0746,Aqua,MODIS,72,6.2,299.6,16.9,D,0
27.5624,84.4025,320.6,1,1,2012-02-06,0746,Aqua,MODIS,72,6.2,300.5,13.9,D,0
28.3597,84.8887,310.7,1.1,1,2012-02-06,0746,Aqua,MODIS,39,6.2,294,8.8,D,0
27.5388,84.0872,309.8,1,1,2012-02-06,0746,Aqua,MODIS,44,6.2,298.9,6.4,D,0
28.2342,81.2544,309.4,1,1,2012-02-06,0746,Aqua,MODIS,48,6.2,295.9,6.7,D,0
29.458,81.2902,300.1,1,1,2012-02-06,0746,Aqua,MODIS,20,6.2,287.7,5.2,D,0
28.3334,84.0944,303.7,1.1,1,2012-02-07,0517,Terra,MODIS,48,6.2,286.7,6.2,D,0
28.6342,80.3887,305.4,1.6,1.2,2012-02-09,0505,Terra,MODIS,61,6.2,290.1,11.4,D,0
26.813,86.3231,310.4,1.1,1,2012-02-11,0453,Terra,MODIS,68,6.2,295.2,6.8,D,0
27.3145,84.7431,303.1,2.3,1.5,2012-02-12,0709,Aqua,MODIS,55,6.2,290.9,13.7,D,0
27.3062,84.769,304.4,2.3,1.5,2012-02-12,0709,Aqua,MODIS,40,6.2,292,15.8,D,0
27.3191,84.7658,308.8,2.3,1.5,2012-02-12,0709,Aqua,MODIS,68,6.2,291.4,26.1,D,0
27.5381,84.2152,303.8,2.5,1.5,2012-02-12,0709,Aqua,MODIS,41,6.2,291.7,15.7,D,0
26.7115,88.0277,303.9,2.3,1.5,2012-02-14,0523,Terra,MODIS,18,6.2,290.8,9.9,D,0
27.5535,84.2984,312.1,1,1,2012-02-15,0740,Aqua,MODIS,72,6.2,292.5,7.7,D,0
27.035,87.489,320.2,1.2,1.1,2012-02-15,0740,Aqua,MODIS,75,6.2,298.8,15.4,D,0
26.7322,87.0488,327.3,1,1,2012-02-17,0727,Aqua,MODIS,81,6.2,309.7,11.5,D,0
27.1472,87.874,322.8,1,1,2012-02-17,0727,Aqua,MODIS,80,6.2,290.7,18.8,D,0
27.5254,84.2059,312.7,1.2,1.1,2012-02-17,0728,Aqua,MODIS,50,6.2,297.7,10.2,D,0
29.597,81.6943,309.3,1.7,1.3,2012-02-18,0459,Terra,MODIS,56,6.2,284.2,22.7,D,0
27.5519,84.621,309.1,2.5,1.5,2012-02-18,0811,Aqua,MODIS,49,6.2,296.7,17.5,D,0
27.5488,84.1736,308.1,2.3,1.5,2012-02-18,0811,Aqua,MODIS,41,6.2,296.4,15.7,D,0
27.5441,84.5891,326.5,2.5,1.5,2012-02-18,0811,Aqua,MODIS,84,6.2,296.8,74.4,D,0
27.5462,84.6141,321.3,2.5,1.5,2012-02-18,0811,Aqua,MODIS,80,6.2,296,53.8,D,0
27.5497,84.5961,335,2.5,1.5,2012-02-18,0811,Aqua,MODIS,89,6.2,297.9,119.8,D,0
28.6464,80.4132,310.2,1.4,1.2,2012-02-19,0542,Terra,MODIS,69,6.2,294.4,11.3,D,0
27.3979,87.854,310.9,1.2,1.1,2012-02-19,0715,Aqua,MODIS,54,6.2,293.3,10.8,D,0
26.9644,87.4249,310.8,1.1,1.1,2012-02-20,0447,Terra,MODIS,64,6.2,296.6,7.2,D,0
27.5648,84.1939,315.4,1.4,1.2,2012-02-20,0758,Aqua,MODIS,68,6.2,294.9,15.8,D,0
27.5967,84.1894,318,1.4,1.2,2012-02-20,0758,Aqua,MODIS,75,6.2,295.7,20.4,D,0
29.7883,82.0905,316.5,1.2,1.1,2012-02-20,0759,Aqua,MODIS,40,6.2,294.7,15.2,D,0
28.3758,81.2219,310,1.1,1,2012-02-20,0759,Aqua,MODIS,48,6.2,297.5,5.1,D,0
28.7517,80.2125,309.3,1,1,2012-02-21,0530,Terra,MODIS,62,6.2,296,5,D,0
27.0753,87.0957,301.7,2.6,1.5,2012-02-21,0530,Terra,MODIS,20,6.2,286.4,10.8,D,0
27.4359,85.4959,300.4,1.9,1.4,2012-02-21,0530,Terra,MODIS,0,6.2,286.3,8.6,D,0
27.2772,86.6261,302.2,2.3,1.5,2012-02-21,0530,Terra,MODIS,32,6.2,287.1,9.5,D,0
26.6382,87.6336,312.9,1.9,1.4,2012-02-21,0703,Aqua,MODIS,66,6.2,296.3,16,D,0
26.6463,87.6443,314.9,1.9,1.4,2012-02-21,0703,Aqua,MODIS,70,6.2,295.9,18.9,D,0
28.4256,81.5246,316.2,1,1,2012-02-22,0746,Aqua,MODIS,64,6.2,301.4,9.9,D,0
27.5677,84.021,314.6,1,1,2012-02-22,0746,Aqua,MODIS,68,6.2,299.8,6.6,D,0
27.5406,84.2218,312.4,1,1,2012-02-22,0746,Aqua,MODIS,52,6.2,299.2,5.7,D,0
27.5441,84.1786,321.8,1,1,2012-02-22,0746,Aqua,MODIS,78,6.2,298.4,16.6,D,0
27.5455,84.189,310.2,1,1,2012-02-22,0746,Aqua,MODIS,35,6.2,298.4,5.5,D,0
27.5315,84.2233,313.4,1,1,2012-02-22,0746,Aqua,MODIS,53,6.2,300.9,7.3,D,0
28.3909,81.602,314.6,1,1,2012-02-22,0746,Aqua,MODIS,67,6.2,301.6,9,D,0
28.3215,81.2077,310.1,1,1,2012-02-22,0746,Aqua,MODIS,49,6.2,299.8,4.4,D,0
28.2176,84.8502,308.2,1.1,1,2012-02-22,0746,Aqua,MODIS,25,6.2,293.2,6,D,0
27.3053,87.9871,302.1,1.8,1.3,2012-02-23,0517,Terra,MODIS,42,6.2,288.6,13,D,0
29.8069,80.7519,315.2,1.1,1,2012-02-23,0517,Terra,MODIS,72,6.2,293.1,14.6,D,0
29.8056,80.7623,316.9,1.1,1,2012-02-23,0517,Terra,MODIS,71,6.2,294.7,15.9,D,0
29.8161,80.7544,311.8,1.1,1,2012-02-23,0517,Terra,MODIS,44,6.2,288.9,11.6,D,0
28.3122,83.401,306,1,1,2012-02-23,0517,Terra,MODIS,37,6.2,293.1,6,D,0
27.1433,87.8733,303,3,1.6,2012-02-23,0651,Aqua,MODIS,42,6.2,292.5,18.3,D,0
27.1437,87.868,303.3,3,1.6,2012-02-23,0651,Aqua,MODIS,43,6.2,292.5,16.4,D,0
28.7923,80.2146,354,2.7,1.6,2012-02-23,0829,Aqua,MODIS,97,6.2,301.2,272.7,D,0
28.7781,80.2161,324.7,2.7,1.6,2012-02-23,0829,Aqua,MODIS,80,6.2,299.3,70.6,D,0
28.7847,80.1957,351.7,2.7,1.6,2012-02-23,0829,Aqua,MODIS,96,6.2,302.8,251.6,D,0
28.7871,80.2231,347.7,2.7,1.6,2012-02-23,0829,Aqua,MODIS,94,6.2,300,219.4,D,0
28.79,80.1872,327.8,2.7,1.6,2012-02-23,0829,Aqua,MODIS,82,6.2,301.5,79.1,D,0
28.776,80.1887,314.8,2.7,1.6,2012-02-23,0829,Aqua,MODIS,68,6.2,301,27.9,D,0
29.558,81.4487,317.7,3.4,1.7,2012-02-23,0830,Aqua,MODIS,72,6.2,289.9,87.9,D,0
29.5613,81.4567,318.4,3.4,1.7,2012-02-23,0830,Aqua,MODIS,74,6.2,289.6,94.7,D,0
27.5439,84.4723,340.4,1.1,1,2012-02-24,0734,Aqua,MODIS,90,6.2,304.3,40.2,D,0
27.7483,84.2356,313.7,1.1,1,2012-02-24,0734,Aqua,MODIS,63,6.2,300.8,9.4,D,0
27.6552,84.4771,313.8,1,1,2012-02-24,0734,Aqua,MODIS,39,6.2,302.1,6.1,D,0
27.5317,84.6318,315.8,1,1,2012-02-24,0734,Aqua,MODIS,67,6.2,301.2,9.2,D,0
28.9156,82.8333,318.1,1.2,1.1,2012-02-24,0734,Aqua,MODIS,45,6.2,294.5,18.2,D,0
27.5547,84.4809,332.1,1,1,2012-02-24,0734,Aqua,MODIS,85,6.2,303.7,25.1,D,0
27.553,84.4705,363.1,1.1,1,2012-02-24,0734,Aqua,MODIS,100,6.2,306.5,93.5,D,0
27.5376,84.19,321.3,1.1,1,2012-02-24,0734,Aqua,MODIS,64,6.2,303.6,13.6,D,0
27.5468,84.188,320.7,1.1,1,2012-02-24,0734,Aqua,MODIS,58,6.2,304.9,11.9,D,0
27.572,85.2049,326.1,1,1,2012-02-24,0734,Aqua,MODIS,81,6.2,304.5,19,D,0
27.5705,85.1948,325.4,1,1,2012-02-24,0734,Aqua,MODIS,75,6.2,306.1,18.6,D,0
27.5456,84.4827,323.2,1,1,2012-02-24,0734,Aqua,MODIS,77,6.2,302.8,15.1,D,0
27.2999,86.3736,312.8,1,1,2012-02-24,0734,Aqua,MODIS,40,6.2,301.2,5.6,D,0
28.2842,83.3792,308.5,1.1,1,2012-02-25,0505,Terra,MODIS,35,6.2,291,8.3,D,0
28.1118,82.6985,310,1.2,1.1,2012-02-25,0505,Terra,MODIS,51,6.2,297.3,7.3,D,0
28.4354,84.8793,324.6,1,1,2012-02-25,0505,Terra,MODIS,0,6.2,272.8,25.1,D,0
28.1089,82.692,309.1,1.2,1.1,2012-02-25,0505,Terra,MODIS,36,6.2,297.4,6.3,D,0
28.293,83.3133,317.3,1.1,1,2012-02-25,0505,Terra,MODIS,67,6.2,295.1,16.4,D,0
28.9236,80.7603,306.5,1.8,1.3,2012-02-25,0817,Aqua,MODIS,41,6.2,294.4,10.8,D,0
28.7665,80.2148,314.7,1.6,1.3,2012-02-25,0817,Aqua,MODIS,69,6.2,299.2,15.4,D,0
28.4126,81.3561,309.9,1.9,1.4,2012-02-25,0817,Aqua,MODIS,54,6.2,298.3,14.5,D,0
27.0517,85.4167,318.4,3.6,1.8,2012-02-25,0817,Aqua,MODIS,73,6.2,302.5,65.8,D,0
27.0582,85.4245,316.8,3.6,1.8,2012-02-25,0817,Aqua,MODIS,60,6.2,303,53.2,D,0
27.4379,87.5119,311.2,1.1,1,2012-02-26,0721,Aqua,MODIS,60,6.2,292,10.8,D,0
27.3037,88.0196,329.8,1,1,2012-02-26,0721,Aqua,MODIS,78,6.2,288.3,28.8,D,0
26.9585,87.4045,322.4,1.1,1,2012-02-26,0721,Aqua,MODIS,78,6.2,305.8,13.5,D,0
27.311,88.0073,324.4,1,1,2012-02-26,0721,Aqua,MODIS,80,6.2,291.2,22.7,D,0
27.4362,87.5013,305.4,1.1,1,2012-02-26,0721,Aqua,MODIS,37,6.2,293.5,6.4,D,0
27.302,88.0088,325.5,1,1,2012-02-26,0721,Aqua,MODIS,58,6.2,291.5,22.6,D,0
27.3127,88.0181,312.5,1,1,2012-02-26,0721,Aqua,MODIS,55,6.2,284.8,12,D,0
27.5408,84.6105,316.6,1.4,1.2,2012-02-26,0722,Aqua,MODIS,71,6.2,298.7,17.1,D,0
27.6968,87.3985,311.7,1.1,1,2012-02-26,0722,Aqua,MODIS,56,6.2,297.1,9.9,D,0
27.5504,85.1394,321.5,1.3,1.1,2012-02-26,0722,Aqua,MODIS,79,6.2,300.8,24.5,D,0
28.7976,80.1691,313.2,2.7,1.6,2012-02-27,0453,Terra,MODIS,71,6.2,295.3,41.4,D,0
28.808,80.1641,320.7,2.7,1.6,2012-02-27,0453,Terra,MODIS,79,6.2,294.7,70.6,D,0
27.3128,88.0133,307.4,1,1,2012-02-27,0453,Terra,MODIS,53,6.2,290.9,8,D,0
27.4584,86.9185,309.7,1,1,2012-02-27,0453,Terra,MODIS,51,6.2,299.3,10.2,D,0
28.344,84.441,318.7,1.4,1.2,2012-02-27,0453,Terra,MODIS,66,6.2,302.1,21.3,D,0
28.8118,80.1705,309.2,2.7,1.6,2012-02-27,0453,Terra,MODIS,62,6.2,294.5,28.4,D,0
27.5441,84.4622,309.2,1.9,1.3,2012-02-27,0804,Aqua,MODIS,50,6.2,296.9,12.2,D,0
28.964,82.8969,326.1,1.6,1.2,2012-02-27,0805,Aqua,MODIS,23,6.2,309.3,30.3,D,0
28.9618,82.9028,323.2,1.6,1.2,2012-02-27,0805,Aqua,MODIS,40,6.2,306.9,26,D,0
28.9604,82.89,328.5,1.6,1.2,2012-02-27,0805,Aqua,MODIS,79,6.2,309.3,37.9,D,0
27.6458,84.2661,309.6,1.8,1.3,2012-02-27,0805,Aqua,MODIS,43,6.2,297.3,9.9,D,0
29.5675,80.843,323.4,1.2,1.1,2012-02-27,0805,Aqua,MODIS,47,6.2,299.4,20.6,D,0
28.7164,82.7305,313.7,1.5,1.2,2012-02-27,0805,Aqua,MODIS,42,6.2,300.6,14.4,D,0
29.7743,80.5624,303.4,1.1,1.1,2012-02-28,0535,Terra,MODIS,38,6.2,288.1,7.3,D,0
28.5911,81.2683,310.9,1.3,1.1,2012-02-28,0536,Terra,MODIS,34,6.2,291.4,11.9,D,0
26.9806,87.4207,314.4,1.5,1.2,2012-02-28,0709,Aqua,MODIS,71,6.2,297.6,13.6,D,0
26.9538,87.4031,312.4,1.8,1.3,2012-02-29,0752,Aqua,MODIS,54,6.2,297.7,14.5,D,0
26.9599,87.4062,312.8,1.8,1.3,2012-02-29,0752,Aqua,MODIS,47,6.2,296.8,12.9,D,0
28.7489,80.2264,329.7,1,1,2012-02-29,0753,Aqua,MODIS,84,6.2,304,21.6,D,0
28.9296,81.9709,305.3,1,1,2012-03-01,0523,Terra,MODIS,31,6.2,293.4,6,D,0
27.5373,84.4534,312.4,3.9,1.8,2012-03-01,0657,Aqua,MODIS,71,6.2,296.2,58.6,D,0
27.5312,84.4631,307.4,3.9,1.8,2012-03-01,0657,Aqua,MODIS,40,6.2,295.8,34,D,0
28.7109,82.7016,314.9,1,1,2012-03-02,0740,Aqua,MODIS,42,6.2,294.7,10.8,D,0
27.5393,84.4913,319.7,1,1,2012-03-02,0740,Aqua,MODIS,58,6.2,301.3,12,D,0
27.5293,84.4213,310.3,1,1,2012-03-02,0740,Aqua,MODIS,56,6.2,298.3,5.5,D,0
28.7017,82.7025,324.5,1,1,2012-03-02,0740,Aqua,MODIS,81,6.2,300.3,19.8,D,0
28.7033,82.7132,327.9,1,1,2012-03-02,0740,Aqua,MODIS,85,6.2,299.5,24.4,D,0
