brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,OBJECTID,State,State_Code,District,Center,Area_SQKM
306.4,1.0,1.0,2016-01-02,734,Aqua,MODIS,20,6.2,292.0,7.1,D,0,1405.0,Bagmati,3.0,RASUWA,Goljung Besi or Thambuchet,101.3606
322.7,1.2,1.1,2016-01-02,734,Aqua,MODIS,82,6.2,293.8,26.0,D,0,1432.0,Lumbini,5.0,RUKUM_E,Sisaghari,38.6817
313.7,1.0,1.0,2016-01-02,734,Aqua,MODIS,74,6.2,291.8,13.0,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
300.0,1.3,1.1,2016-01-02,734,Aqua,MODIS,15,6.2,282.2,9.2,D,0,5096.0,Karnali,6.0,HUMLA,Shreenagar,53.6464
305.9,1.1,1.0,2016-01-02,734,Aqua,MODIS,38,6.2,287.6,9.7,D,0,1099.0,Gandaki,4.0,MYAGDI,Babiyachaur,27.9628
318.3,1.2,1.1,2016-01-03,505,Terra,MODIS,63,6.2,293.1,20.2,D,0,653.0,Karnali,6.0,JAJARKOT,"Dhime-1,Batule wa Archhani-8,Dharapani",30.1941
322.3,1.2,1.1,2016-01-03,505,Terra,MODIS,72,6.2,292.7,25.4,D,0,653.0,Karnali,6.0,JAJARKOT,"Dhime-1,Batule wa Archhani-8,Dharapani",30.1941
301.8,1.5,1.2,2016-01-03,505,Terra,MODIS,42,6.2,284.0,8.9,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
302.0,1.5,1.2,2016-01-03,505,Terra,MODIS,41,6.2,286.5,8.9,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
312.4,4.5,2.0,2016-01-03,816,Aqua,MODIS,68,6.2,293.4,67.2,D,0,4341.0,Madhesh,2.0,SAPTARI,,3.5683
313.4,4.5,2.0,2016-01-03,816,Aqua,MODIS,70,6.2,293.3,78.6,D,0,4341.0,Madhesh,2.0,SAPTARI,,3.5683
306.6,2.3,1.5,2016-01-03,817,Aqua,MODIS,55,6.2,292.4,21.7,D,0,653.0,Karnali,6.0,JAJARKOT,"Dhime-1,Batule wa Archhani-8,Dharapani",30.1941
305.6,2.3,1.5,2016-01-03,817,Aqua,MODIS,46,6.2,286.1,26.7,D,0,5096.0,Karnali,6.0,HUMLA,Shreenagar,53.6464
309.7,3.4,1.7,2016-01-03,817,Aqua,MODIS,52,6.2,282.1,67.4,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
303.0,2.5,1.5,2016-01-03,817,Aqua,MODIS,31,6.2,289.0,22.9,D,0,1432.0,Lumbini,5.0,RUKUM_E,Sisaghari,38.6817
301.3,2.1,1.4,2016-01-03,817,Aqua,MODIS,24,6.2,286.6,15.9,D,0,241.0,Sudurpashchim,7.0,BAJURA,Falasain,8.3238
306.7,2.0,1.4,2016-01-03,817,Aqua,MODIS,60,6.2,285.9,19.7,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
307.2,2.3,1.5,2016-01-03,817,Aqua,MODIS,41,6.2,291.0,29.9,D,0,5096.0,Karnali,6.0,HUMLA,Shreenagar,53.6464
415.5,2.0,1.4,2016-01-04,722,Aqua,MODIS,100,6.2,300.0,957.8,D,0,5096.0,Karnali,6.0,HUMLA,Shreenagar,53.6464
310.9,2.2,1.4,2016-01-04,722,Aqua,MODIS,62,6.2,282.5,40.1,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
312.7,2.2,1.4,2016-01-04,722,Aqua,MODIS,73,6.2,282.6,46.0,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
306.1,1.9,1.3,2016-01-04,722,Aqua,MODIS,58,6.2,283.6,25.0,D,0,5096.0,Karnali,6.0,HUMLA,Shreenagar,53.6464
306.3,1.9,1.3,2016-01-04,722,Aqua,MODIS,57,6.2,278.0,25.4,D,0,5096.0,Karnali,6.0,HUMLA,Shreenagar,53.6464
306.1,1.9,1.3,2016-01-04,722,Aqua,MODIS,37,6.2,286.1,18.7,D,0,1054.0,Karnali,6.0,MUGU,Sorukot,14.6451
322.3,2.0,1.4,2016-01-04,722,Aqua,MODIS,74,6.2,282.3,55.2,D,0,5096.0,Karnali,6.0,HUMLA,Shreenagar,53.6464
402.4,2.0,1.4,2016-01-04,722,Aqua,MODIS,100,6.2,298.0,715.7,D,0,5096.0,Karnali,6.0,HUMLA,Shreenagar,53.6464
311.3,1.5,1.2,2016-01-04,722,Aqua,MODIS,71,6.2,286.5,23.7,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
317.4,2.0,1.4,2016-01-04,722,Aqua,MODIS,66,6.2,284.2,45.3,D,0,5096.0,Karnali,6.0,HUMLA,Shreenagar,53.6464
314.0,2.8,1.6,2016-01-05,804,Aqua,MODIS,71,6.2,294.5,37.8,D,0,4341.0,Madhesh,2.0,SAPTARI,,3.5683
316.4,2.8,1.6,2016-01-05,804,Aqua,MODIS,74,6.2,295.2,45.8,D,0,2717.0,Koshi,1.0,UDAYAPUR,Bhuttar,17.0906
308.6,1.1,1.0,2016-01-05,805,Aqua,MODIS,55,6.2,293.4,7.0,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
310.0,1.2,1.1,2016-01-05,805,Aqua,MODIS,21,6.2,297.9,10.0,D,0,587.0,Sudurpashchim,7.0,DOTI,Karki Bagar Durgamandaun,13.909
316.7,1.1,1.0,2016-01-05,805,Aqua,MODIS,69,6.2,296.1,13.1,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
314.4,1.1,1.0,2016-01-05,805,Aqua,MODIS,70,6.2,294.6,10.4,D,0,,,,,,
306.0,1.3,1.1,2016-01-05,805,Aqua,MODIS,61,6.2,295.1,7.6,D,0,4795.0,Lumbini,5.0,BARDIYA,Machad Chowk Dekhi Kusma Bajar Bich,8.4933
308.2,1.1,1.0,2016-01-05,805,Aqua,MODIS,56,6.2,293.3,6.8,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
334.5,1.1,1.0,2016-01-05,805,Aqua,MODIS,89,6.2,296.0,35.5,D,0,,,,,,
340.1,1.1,1.0,2016-01-05,805,Aqua,MODIS,92,6.2,296.8,47.5,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
306.4,1.0,1.0,2016-01-07,752,Aqua,MODIS,44,6.2,294.4,3.8,D,0,,,,,,
316.4,1.0,1.0,2016-01-07,752,Aqua,MODIS,76,6.2,294.9,11.1,D,0,,,,,,
306.0,1.0,1.0,2016-01-07,752,Aqua,MODIS,38,6.2,294.7,9.2,D,0,790.0,Karnali,6.0,KALIKOT,Manma,37.2507
305.9,1.0,1.0,2016-01-07,752,Aqua,MODIS,61,6.2,294.5,5.3,D,0,587.0,Sudurpashchim,7.0,DOTI,Karki Bagar Durgamandaun,13.909
306.4,1.2,1.1,2016-01-09,740,Aqua,MODIS,63,6.2,294.0,8.8,D,0,5276.0,Sudurpashchim,7.0,KAILALI,Durgauli Gabisa Bhawan,14.0281
304.9,1.2,1.1,2016-01-10,511,Terra,MODIS,42,6.2,284.9,10.8,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
300.6,1.1,1.0,2016-01-10,512,Terra,MODIS,33,6.2,278.4,6.1,D,0,1537.0,Karnali,6.0,SALYAN,,20.8406
300.2,1.0,1.0,2016-01-10,512,Terra,MODIS,15,6.2,288.8,6.2,D,0,1432.0,Lumbini,5.0,RUKUM_E,Sisaghari,38.6817
316.5,2.5,1.5,2016-01-10,823,Aqua,MODIS,70,6.2,289.2,57.4,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
336.5,2.7,1.6,2016-01-10,823,Aqua,MODIS,90,6.2,295.9,151.3,D,0,1054.0,Karnali,6.0,MUGU,Sorukot,14.6451
306.4,1.4,1.2,2016-01-11,728,Aqua,MODIS,56,6.2,285.9,12.5,D,0,1432.0,Lumbini,5.0,RUKUM_E,Sisaghari,38.6817
307.9,1.4,1.2,2016-01-11,728,Aqua,MODIS,65,6.2,289.9,13.3,D,0,1432.0,Lumbini,5.0,RUKUM_E,Sisaghari,38.6817
319.0,1.3,1.1,2016-01-12,459,Terra,MODIS,79,6.2,296.6,19.8,D,0,1099.0,Gandaki,4.0,MYAGDI,Babiyachaur,27.9628
301.4,1.7,1.3,2016-01-12,459,Terra,MODIS,30,6.2,285.7,12.9,D,0,241.0,Sudurpashchim,7.0,BAJURA,Falasain,8.3238
303.8,1.3,1.1,2016-01-12,459,Terra,MODIS,56,6.2,291.8,8.6,D,0,1099.0,Gandaki,4.0,MYAGDI,Babiyachaur,27.9628
314.5,1.6,1.2,2016-01-12,459,Terra,MODIS,69,6.2,291.4,23.8,D,0,730.0,Karnali,6.0,JUMLA,Kalikakhetu,38.3318
310.8,1.6,1.2,2016-01-12,459,Terra,MODIS,46,6.2,289.9,18.5,D,0,730.0,Karnali,6.0,JUMLA,Kalikakhetu,38.3318
321.4,1.9,1.3,2016-01-12,811,Aqua,MODIS,50,6.2,295.6,39.6,D,0,5439.0,Karnali,6.0,DOLPA,,786.2029
337.5,1.9,1.3,2016-01-12,811,Aqua,MODIS,87,6.2,300.8,90.8,D,0,5439.0,Karnali,6.0,DOLPA,,786.2029
312.6,2.2,1.4,2016-01-12,811,Aqua,MODIS,45,6.2,293.5,33.5,D,0,1099.0,Gandaki,4.0,MYAGDI,Babiyachaur,27.9628
303.2,1.6,1.2,2016-01-12,811,Aqua,MODIS,55,6.2,292.7,8.7,D,0,4795.0,Lumbini,5.0,BARDIYA,Machad Chowk Dekhi Kusma Bajar Bich,8.4933
309.9,1.1,1.1,2016-01-12,2017,Aqua,MODIS,78,6.2,268.1,18.3,N,0,790.0,Karnali,6.0,KALIKOT,Manma,37.2507
302.6,1.5,1.2,2016-01-13,542,Terra,MODIS,53,6.2,290.8,6.8,D,0,,,,,,
309.0,1.3,1.1,2016-01-13,715,Aqua,MODIS,45,6.2,294.1,7.8,D,0,4670.0,Koshi,1.0,SUNSARI,Jhumka,7.7742
309.6,1.2,1.1,2016-01-13,715,Aqua,MODIS,64,6.2,296.1,7.0,D,0,6284.0,Koshi,1.0,JHAPA,Budhabare,10.6774
301.5,1.2,1.1,2016-01-14,759,Aqua,MODIS,36,6.2,272.2,10.4,D,0,730.0,Karnali,6.0,JUMLA,Kalikakhetu,38.3318
324.2,1.1,1.0,2016-01-14,759,Aqua,MODIS,83,6.2,290.8,23.2,D,0,4795.0,Lumbini,5.0,BARDIYA,Machad Chowk Dekhi Kusma Bajar Bich,8.4933
307.3,1.2,1.1,2016-01-15,530,Terra,MODIS,65,6.2,292.6,9.8,D,0,653.0,Karnali,6.0,JAJARKOT,"Dhime-1,Batule wa Archhani-8,Dharapani",30.1941
306.2,1.0,1.0,2016-01-15,530,Terra,MODIS,47,6.2,295.7,8.0,D,0,,,,,,
302.3,1.2,1.1,2016-01-15,530,Terra,MODIS,43,6.2,288.6,8.8,D,0,730.0,Karnali,6.0,JUMLA,Kalikakhetu,38.3318
307.5,1.1,1.1,2016-01-16,746,Aqua,MODIS,62,6.2,296.7,5.8,D,0,5478.0,Madhesh,2.0,SARLAHI,,6.3855
315.2,1.0,1.0,2016-01-16,746,Aqua,MODIS,70,6.2,292.9,13.6,D,0,790.0,Karnali,6.0,KALIKOT,Manma,37.2507
307.5,1.1,1.1,2016-01-16,746,Aqua,MODIS,58,6.2,295.5,5.8,D,0,5478.0,Madhesh,2.0,SARLAHI,,6.3855
302.4,1.1,1.0,2016-01-16,747,Aqua,MODIS,39,6.2,291.6,4.5,D,0,587.0,Sudurpashchim,7.0,DOTI,Karki Bagar Durgamandaun,13.909
300.1,1.1,1.0,2016-01-17,518,Terra,MODIS,18,6.2,286.8,4.9,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
308.1,1.0,1.0,2016-01-17,518,Terra,MODIS,51,6.2,289.3,9.1,D,0,790.0,Karnali,6.0,KALIKOT,Manma,37.2507
302.2,3.9,1.8,2016-01-17,829,Aqua,MODIS,33,6.2,290.2,33.4,D,0,1464.0,Karnali,6.0,RUKUM_W,Simali,7.0751
303.2,3.3,1.7,2016-01-17,829,Aqua,MODIS,52,6.2,288.2,36.2,D,0,2526.0,Sudurpashchim,7.0,ACHHAM,Dhakari GaunPalika 1,51.6714
303.6,3.3,1.7,2016-01-17,829,Aqua,MODIS,53,6.2,288.4,36.4,D,0,2526.0,Sudurpashchim,7.0,ACHHAM,Dhakari GaunPalika 1,51.6714
307.5,1.0,1.0,2016-01-18,734,Aqua,MODIS,51,6.2,293.6,7.8,D,0,2299.0,Bagmati,3.0,MAKAWANPUR,Kalikatar,17.1192
308.3,1.1,1.0,2016-01-18,734,Aqua,MODIS,52,6.2,296.1,6.5,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
310.2,1.2,1.1,2016-01-18,734,Aqua,MODIS,50,6.2,299.9,6.8,D,0,4185.0,Lumbini,5.0,RUPANDEHI,HARNAIYA,8.9507
310.9,1.0,1.0,2016-01-18,734,Aqua,MODIS,67,6.2,298.6,6.7,D,0,6636.0,Madhesh,2.0,BARA,Kalaiya Bazar,6.0659
303.2,1.4,1.2,2016-01-18,734,Aqua,MODIS,55,6.2,287.2,11.0,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
306.4,1.4,1.2,2016-01-18,734,Aqua,MODIS,62,6.2,285.7,14.5,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
328.3,1.3,1.1,2016-01-18,735,Aqua,MODIS,86,6.2,290.3,41.9,D,0,5096.0,Karnali,6.0,HUMLA,Shreenagar,53.6464
309.3,1.3,1.1,2016-01-18,735,Aqua,MODIS,58,6.2,288.0,15.1,D,0,5096.0,Karnali,6.0,HUMLA,Shreenagar,53.6464
311.9,1.3,1.1,2016-01-23,752,Aqua,MODIS,36,6.2,287.1,15.5,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
302.3,1.0,1.0,2016-01-23,752,Aqua,MODIS,27,6.2,291.7,3.3,D,0,4795.0,Lumbini,5.0,BARDIYA,Machad Chowk Dekhi Kusma Bajar Bich,8.4933
301.0,1.2,1.1,2016-01-23,752,Aqua,MODIS,38,6.2,290.3,4.4,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
302.9,1.1,1.1,2016-01-23,752,Aqua,MODIS,53,6.2,291.8,5.5,D,0,5678.0,Lumbini,5.0,PALPA,Mityal Ruksebhangjyang,23.7734
307.2,1.1,1.1,2016-01-23,752,Aqua,MODIS,61,6.2,294.5,8.7,D,0,5678.0,Lumbini,5.0,PALPA,Mityal Ruksebhangjyang,23.7734
304.4,1.0,1.0,2016-01-24,524,Terra,MODIS,52,6.2,276.3,9.1,D,0,5096.0,Karnali,6.0,HUMLA,Shreenagar,53.6464
300.9,1.1,1.0,2016-01-24,524,Terra,MODIS,32,6.2,290.0,8.5,D,0,1464.0,Karnali,6.0,RUKUM_W,Simali,7.0751
333.0,1.0,1.0,2016-01-24,524,Terra,MODIS,88,6.2,280.8,36.0,D,0,5096.0,Karnali,6.0,HUMLA,Shreenagar,53.6464
308.7,3.4,1.7,2016-01-24,836,Aqua,MODIS,67,6.2,292.0,45.4,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
306.4,3.4,1.7,2016-01-24,836,Aqua,MODIS,43,6.2,290.4,34.5,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
301.2,3.4,1.7,2016-01-24,836,Aqua,MODIS,27,6.2,289.8,19.1,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
313.4,1.0,1.0,2016-01-25,740,Aqua,MODIS,61,6.2,283.2,15.6,D,0,5439.0,Karnali,6.0,DOLPA,,786.2029
306.8,1.2,1.1,2016-01-25,740,Aqua,MODIS,64,6.2,295.5,8.4,D,0,2526.0,Sudurpashchim,7.0,ACHHAM,Dhakari GaunPalika 1,51.6714
316.0,1.0,1.0,2016-01-25,740,Aqua,MODIS,58,6.2,285.6,17.2,D,0,5439.0,Karnali,6.0,DOLPA,,786.2029
304.3,1.0,1.0,2016-01-25,740,Aqua,MODIS,59,6.2,292.9,4.7,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
308.1,1.0,1.0,2016-01-25,740,Aqua,MODIS,66,6.2,291.4,7.2,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
310.7,1.5,1.2,2016-01-27,728,Aqua,MODIS,56,6.2,288.2,20.0,D,0,1432.0,Lumbini,5.0,RUKUM_E,Sisaghari,38.6817
315.0,1.5,1.2,2016-01-27,728,Aqua,MODIS,75,6.2,289.7,27.6,D,0,1432.0,Lumbini,5.0,RUKUM_E,Sisaghari,38.6817
303.4,1.8,1.3,2016-01-27,728,Aqua,MODIS,41,6.2,292.7,9.5,D,0,4795.0,Lumbini,5.0,BARDIYA,Machad Chowk Dekhi Kusma Bajar Bich,8.4933
302.0,1.9,1.3,2016-01-28,811,Aqua,MODIS,20,6.2,288.4,12.7,D,0,1432.0,Lumbini,5.0,RUKUM_E,Sisaghari,38.6817
312.8,1.4,1.2,2016-01-28,811,Aqua,MODIS,73,6.2,294.2,16.7,D,0,,,,,,
302.7,1.9,1.3,2016-01-28,811,Aqua,MODIS,36,6.2,289.1,14.5,D,0,1432.0,Lumbini,5.0,RUKUM_E,Sisaghari,38.6817
310.6,1.2,1.1,2016-01-29,715,Aqua,MODIS,65,6.2,297.2,7.3,D,0,6284.0,Koshi,1.0,JHAPA,Budhabare,10.6774
313.4,1.5,1.2,2016-01-30,758,Aqua,MODIS,73,6.2,292.3,17.9,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
305.4,1.5,1.2,2016-01-30,758,Aqua,MODIS,59,6.2,292.3,8.1,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
303.9,1.5,1.2,2016-01-30,758,Aqua,MODIS,49,6.2,292.9,6.9,D,0,4871.0,Madhesh,2.0,PARSA,,4.2845
309.0,1.5,1.2,2016-01-30,758,Aqua,MODIS,67,6.2,292.1,11.7,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
315.8,1.2,1.1,2016-01-30,759,Aqua,MODIS,48,6.2,302.1,14.7,D,0,1054.0,Karnali,6.0,MUGU,Sorukot,14.6451
314.9,1.0,1.0,2016-01-30,759,Aqua,MODIS,69,6.2,300.5,10.2,D,0,62.0,Sudurpashchim,7.0,BAITADI,Rauleshwar,14.3285
311.6,1.2,1.1,2016-01-30,759,Aqua,MODIS,71,6.2,283.4,16.1,D,0,5204.0,Lumbini,5.0,ROLPA,Liwang,22.5945
311.7,1.3,1.1,2016-01-30,759,Aqua,MODIS,37,6.2,293.6,13.2,D,0,1432.0,Lumbini,5.0,RUKUM_E,Sisaghari,38.6817
312.3,1.3,1.1,2016-01-30,759,Aqua,MODIS,38,6.2,291.5,13.8,D,0,1432.0,Lumbini,5.0,RUKUM_E,Sisaghari,38.6817
311.3,1.3,1.1,2016-01-31,530,Terra,MODIS,71,6.2,290.6,13.9,D,0,2023.0,Lumbini,5.0,KAPILBASTU,Krishnanagar Nagarpalika Office,9.5394
312.3,1.2,1.1,2016-01-31,530,Terra,MODIS,71,6.2,282.6,16.5,D,0,1054.0,Karnali,6.0,MUGU,Sorukot,14.6451
313.5,3.9,1.8,2016-02-01,435,Terra,MODIS,56,6.2,283.9,87.2,D,0,5439.0,Karnali,6.0,DOLPA,,786.2029
319.6,3.9,1.8,2016-02-01,435,Terra,MODIS,75,6.2,286.6,125.0,D,0,5439.0,Karnali,6.0,DOLPA,,786.2029
305.8,1.0,1.0,2016-02-01,746,Aqua,MODIS,24,6.2,294.0,5.6,D,0,1464.0,Karnali,6.0,RUKUM_W,Simali,7.0751
312.2,1.1,1.1,2016-02-01,746,Aqua,MODIS,69,6.2,298.8,7.4,D,0,,,,,,
310.3,1.1,1.1,2016-02-01,746,Aqua,MODIS,66,6.2,298.2,6.0,D,0,,,,,,
315.0,1.0,1.0,2016-02-01,746,Aqua,MODIS,69,6.2,300.8,8.8,D,0,3928.0,Lumbini,5.0,DANG,Maurighat,8.9316
312.5,1.0,1.0,2016-02-01,746,Aqua,MODIS,68,6.2,299.7,8.2,D,0,4795.0,Lumbini,5.0,BARDIYA,Machad Chowk Dekhi Kusma Bajar Bich,8.4933
313.0,1.0,1.0,2016-02-01,746,Aqua,MODIS,52,6.2,299.8,7.8,D,0,4795.0,Lumbini,5.0,BARDIYA,Machad Chowk Dekhi Kusma Bajar Bich,8.4933
315.7,1.0,1.0,2016-02-01,746,Aqua,MODIS,76,6.2,298.5,12.1,D,0,653.0,Karnali,6.0,JAJARKOT,"Dhime-1,Batule wa Archhani-8,Dharapani",30.1941
339.6,1.0,1.0,2016-02-01,746,Aqua,MODIS,92,6.2,296.2,43.3,D,0,5439.0,Karnali,6.0,DOLPA,,786.2029
310.5,1.0,1.0,2016-02-01,746,Aqua,MODIS,50,6.2,290.9,10.7,D,0,5439.0,Karnali,6.0,DOLPA,,786.2029
309.6,1.1,1.1,2016-02-01,746,Aqua,MODIS,49,6.2,297.3,6.3,D,0,,,,,,
306.4,1.1,1.1,2016-02-01,746,Aqua,MODIS,31,6.2,295.9,3.8,D,0,,,,,,
325.5,1.0,1.0,2016-02-01,746,Aqua,MODIS,84,6.2,297.4,23.9,D,0,5439.0,Karnali,6.0,DOLPA,,786.2029
313.9,1.1,1.0,2016-02-01,747,Aqua,MODIS,61,6.2,296.6,14.4,D,0,392.0,Sudurpashchim,7.0,DARCHULA,Gokuleshwor,8.107
311.6,1.0,1.0,2016-02-01,747,Aqua,MODIS,61,6.2,291.6,11.6,D,0,790.0,Karnali,6.0,KALIKOT,Manma,37.2507
312.0,1.0,1.0,2016-02-02,518,Terra,MODIS,48,6.2,299.2,9.1,D,0,241.0,Sudurpashchim,7.0,BAJURA,Falasain,8.3238
306.2,1.1,1.0,2016-02-02,518,Terra,MODIS,63,6.2,288.2,7.2,D,0,587.0,Sudurpashchim,7.0,DOTI,Karki Bagar Durgamandaun,13.909
301.4,1.0,1.0,2016-02-02,518,Terra,MODIS,37,6.2,289.9,7.3,D,0,790.0,Karnali,6.0,KALIKOT,Manma,37.2507
315.1,1.0,1.0,2016-02-02,518,Terra,MODIS,68,6.2,297.1,12.0,D,0,5096.0,Karnali,6.0,HUMLA,Shreenagar,53.6464
316.7,1.0,1.0,2016-02-02,518,Terra,MODIS,77,6.2,288.8,14.9,D,0,2618.0,Karnali,6.0,SURKHET,Bajedichaur 4 or Rakam,39.5005
301.5,1.1,1.0,2016-02-02,518,Terra,MODIS,15,6.2,287.1,4.7,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
309.6,1.0,1.0,2016-02-02,518,Terra,MODIS,67,6.2,289.1,11.0,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
307.6,1.1,1.0,2016-02-02,518,Terra,MODIS,39,6.2,294.8,10.6,D,0,392.0,Sudurpashchim,7.0,DARCHULA,Gokuleshwor,8.107
301.5,1.1,1.0,2016-02-02,518,Terra,MODIS,46,6.2,283.4,7.6,D,0,1026.0,Gandaki,4.0,MANANG,Dharapani,102.7172
