brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,OBJECTID,State,State_Code,District,Center,Area_SQKM
305.7,3.7,1.8,2013-01-03,810,Aqua,MODIS,43,6.2,293.6,23.3,D,0,4670.0,Koshi,1.0,SUNSARI,Jhumka,7.7742
334.7,1.9,1.3,2013-01-03,811,Aqua,MODIS,89,6.2,293.6,87.2,D,0,5439.0,Karnali,6.0,DOLPA,,786.2029
316.5,1.5,1.2,2013-01-03,811,Aqua,MODIS,77,6.2,286.7,26.6,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
309.6,1.9,1.3,2013-01-03,811,Aqua,MODIS,26,6.2,292.8,21.7,D,0,5439.0,Karnali,6.0,DOLPA,,786.2029
304.4,1.5,1.2,2013-01-03,811,Aqua,MODIS,25,6.2,285.9,11.0,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
306.5,3.6,1.8,2013-01-03,811,Aqua,MODIS,51,6.2,294.5,24.5,D,0,4341.0,Madhesh,2.0,SAPTARI,,3.5683
329.8,1.9,1.3,2013-01-03,811,Aqua,MODIS,86,6.2,289.2,69.1,D,0,5439.0,Karnali,6.0,DOLPA,,786.2029
357.4,1.9,1.3,2013-01-03,811,Aqua,MODIS,99,6.2,289.1,198.3,D,0,5439.0,Karnali,6.0,DOLPA,,786.2029
301.1,1.4,1.2,2013-01-04,542,Terra,MODIS,44,6.2,281.9,13.0,D,0,392.0,Sudurpashchim,7.0,DARCHULA,Gokuleshwor,8.107
310.4,1.3,1.1,2013-01-04,715,Aqua,MODIS,58,6.2,296.0,8.0,D,0,4341.0,Madhesh,2.0,SAPTARI,,3.5683
300.7,1.7,1.3,2013-01-04,716,Aqua,MODIS,0,6.2,269.7,17.1,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
302.0,1.9,1.3,2013-01-04,716,Aqua,MODIS,50,6.2,278.8,18.6,D,0,3845.0,Gandaki,4.0,KASKI,Pokhara,47.796
305.7,1.3,1.1,2013-01-05,759,Aqua,MODIS,50,6.2,292.4,8.0,D,0,1.0,Lumbini,5.0,ARGHAKHANCHI,Sandhikharka,11.1732
315.5,1.5,1.2,2013-01-05,759,Aqua,MODIS,56,6.2,291.0,25.1,D,0,3845.0,Gandaki,4.0,KASKI,Pokhara,47.796
305.1,1.5,1.2,2013-01-05,759,Aqua,MODIS,39,6.2,290.0,13.5,D,0,3845.0,Gandaki,4.0,KASKI,Pokhara,47.796
312.8,1.5,1.2,2013-01-05,759,Aqua,MODIS,73,6.2,289.3,22.4,D,0,3845.0,Gandaki,4.0,KASKI,Pokhara,47.796
319.9,1.6,1.3,2013-01-05,759,Aqua,MODIS,80,6.2,290.0,37.3,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
340.2,1.7,1.3,2013-01-05,759,Aqua,MODIS,92,6.2,285.1,95.5,D,0,3078.0,Bagmati,3.0,DHADING,Sadbhanjhyang,8.1082
343.8,1.7,1.3,2013-01-05,759,Aqua,MODIS,93,6.2,293.1,108.9,D,0,3078.0,Bagmati,3.0,DHADING,Sadbhanjhyang,8.1082
313.2,1.3,1.1,2013-01-05,759,Aqua,MODIS,73,6.2,290.6,17.8,D,0,1432.0,Lumbini,5.0,RUKUM_E,Sisaghari,38.6817
309.7,1.3,1.1,2013-01-05,759,Aqua,MODIS,62,6.2,290.4,14.4,D,0,1432.0,Lumbini,5.0,RUKUM_E,Sisaghari,38.6817
311.8,1.6,1.2,2013-01-05,759,Aqua,MODIS,29,6.2,293.3,19.6,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
310.0,1.6,1.2,2013-01-05,759,Aqua,MODIS,37,6.2,290.9,16.8,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
308.9,1.6,1.2,2013-01-05,759,Aqua,MODIS,13,6.2,290.6,15.1,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
314.0,1.6,1.2,2013-01-05,759,Aqua,MODIS,46,6.2,290.6,25.5,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
305.0,1.3,1.1,2013-01-05,759,Aqua,MODIS,40,6.2,293.8,7.3,D,0,1.0,Lumbini,5.0,ARGHAKHANCHI,Sandhikharka,11.1732
314.0,1.1,1.1,2013-01-05,759,Aqua,MODIS,33,6.2,299.7,12.7,D,0,1054.0,Karnali,6.0,MUGU,Sorukot,14.6451
300.2,1.2,1.1,2013-01-05,759,Aqua,MODIS,27,6.2,285.9,7.7,D,0,1054.0,Karnali,6.0,MUGU,Sorukot,14.6451
302.3,1.1,1.0,2013-01-05,759,Aqua,MODIS,48,6.2,288.2,7.8,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
302.0,1.1,1.0,2013-01-05,759,Aqua,MODIS,48,6.2,288.9,5.4,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
318.9,1.1,1.0,2013-01-05,759,Aqua,MODIS,79,6.2,287.2,18.7,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
334.3,1.1,1.0,2013-01-05,759,Aqua,MODIS,89,6.2,294.7,38.4,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
319.3,1.1,1.0,2013-01-05,759,Aqua,MODIS,72,6.2,288.0,18.4,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
300.1,1.7,1.3,2013-01-06,530,Terra,MODIS,20,6.2,277.1,14.7,D,0,3078.0,Bagmati,3.0,DHADING,Sadbhanjhyang,8.1082
302.2,1.7,1.3,2013-01-06,530,Terra,MODIS,39,6.2,283.5,17.2,D,0,3078.0,Bagmati,3.0,DHADING,Sadbhanjhyang,8.1082
303.0,1.6,1.3,2013-01-06,530,Terra,MODIS,39,6.2,280.5,16.5,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
304.8,2.1,1.4,2013-01-06,703,Aqua,MODIS,60,6.2,283.4,27.0,D,0,1704.0,Koshi,1.0,SOLUKHUMBU,Chaulakhark,45.3091
307.2,1.1,1.1,2013-01-07,746,Aqua,MODIS,52,6.2,287.3,9.2,D,0,3078.0,Bagmati,3.0,DHADING,Sadbhanjhyang,8.1082
308.3,1.1,1.1,2013-01-07,746,Aqua,MODIS,56,6.2,290.7,9.2,D,0,3078.0,Bagmati,3.0,DHADING,Sadbhanjhyang,8.1082
340.1,1.1,1.0,2013-01-07,746,Aqua,MODIS,92,6.2,288.8,49.1,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
306.9,1.1,1.1,2013-01-07,746,Aqua,MODIS,59,6.2,280.6,11.3,D,0,1405.0,Bagmati,3.0,RASUWA,Goljung Besi or Thambuchet,101.3606
313.6,1.1,1.0,2013-01-07,746,Aqua,MODIS,45,6.2,290.1,13.5,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
315.2,1.1,1.0,2013-01-07,746,Aqua,MODIS,51,6.2,295.5,14.4,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
310.8,1.1,1.1,2013-01-07,746,Aqua,MODIS,70,6.2,280.4,14.6,D,0,1405.0,Bagmati,3.0,RASUWA,Goljung Besi or Thambuchet,101.3606
327.5,1.1,1.0,2013-01-07,746,Aqua,MODIS,85,6.2,282.4,29.6,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
328.4,1.0,1.0,2013-01-07,747,Aqua,MODIS,82,6.2,291.5,27.7,D,0,5096.0,Karnali,6.0,HUMLA,Shreenagar,53.6464
306.4,1.0,1.0,2013-01-08,517,Terra,MODIS,54,6.2,281.9,9.8,D,0,1099.0,Gandaki,4.0,MYAGDI,Babiyachaur,27.9628
327.0,1.1,1.0,2013-01-08,517,Terra,MODIS,85,6.2,281.5,28.6,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
301.3,1.1,1.0,2013-01-08,517,Terra,MODIS,41,6.2,283.5,5.1,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
300.5,1.1,1.1,2013-01-08,517,Terra,MODIS,13,6.2,286.2,6.6,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
303.9,3.2,1.7,2013-01-08,830,Aqua,MODIS,35,6.2,288.8,30.2,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
306.0,3.2,1.7,2013-01-08,830,Aqua,MODIS,40,6.2,287.5,38.4,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
301.4,1.3,1.1,2013-01-09,734,Aqua,MODIS,26,6.2,280.4,8.8,D,0,653.0,Karnali,6.0,JAJARKOT,"Dhime-1,Batule wa Archhani-8,Dharapani",30.1941
311.8,1.2,1.1,2013-01-09,734,Aqua,MODIS,70,6.2,283.1,15.7,D,0,1432.0,Lumbini,5.0,RUKUM_E,Sisaghari,38.6817
306.4,1.2,1.1,2013-01-09,734,Aqua,MODIS,57,6.2,283.2,10.6,D,0,1432.0,Lumbini,5.0,RUKUM_E,Sisaghari,38.6817
310.1,1.0,1.0,2013-01-09,734,Aqua,MODIS,63,6.2,292.6,11.3,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
302.6,1.0,1.0,2013-01-09,734,Aqua,MODIS,53,6.2,291.5,3.5,D,0,4028.0,Madhesh,2.0,RAUTAHAT,,6.5277
306.4,1.0,1.0,2013-01-09,734,Aqua,MODIS,63,6.2,291.6,6.0,D,0,6636.0,Madhesh,2.0,BARA,Kalaiya Bazar,6.0659
314.4,1.0,1.0,2013-01-09,734,Aqua,MODIS,75,6.2,278.2,16.1,D,0,1405.0,Bagmati,3.0,RASUWA,Goljung Besi or Thambuchet,101.3606
303.6,1.1,1.0,2013-01-09,734,Aqua,MODIS,55,6.2,279.0,9.0,D,0,1758.0,Koshi,1.0,TAPLEJUNG,Tellok,16.5487
308.6,1.2,1.1,2013-01-09,735,Aqua,MODIS,53,6.2,286.6,14.5,D,0,1054.0,Karnali,6.0,MUGU,Sorukot,14.6451
306.4,1.3,1.1,2013-01-09,735,Aqua,MODIS,44,6.2,291.1,11.2,D,0,5096.0,Karnali,6.0,HUMLA,Shreenagar,53.6464
308.0,1.3,1.1,2013-01-09,735,Aqua,MODIS,60,6.2,291.1,12.6,D,0,5096.0,Karnali,6.0,HUMLA,Shreenagar,53.6464
303.0,1.2,1.1,2013-01-09,735,Aqua,MODIS,13,6.2,284.7,10.0,D,0,1054.0,Karnali,6.0,MUGU,Sorukot,14.6451
308.0,2.0,1.4,2013-01-10,818,Aqua,MODIS,51,6.2,291.3,17.8,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
305.8,2.0,1.4,2013-01-10,818,Aqua,MODIS,41,6.2,289.1,16.3,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
312.9,1.4,1.2,2013-01-11,722,Aqua,MODIS,56,6.2,284.7,22.5,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
303.5,2.1,1.4,2013-01-11,723,Aqua,MODIS,46,6.2,284.8,25.0,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
319.1,1.4,1.2,2013-01-12,453,Terra,MODIS,79,6.2,287.6,28.6,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
320.4,1.4,1.2,2013-01-12,453,Terra,MODIS,80,6.2,289.6,29.9,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
314.8,1.9,1.3,2013-01-12,453,Terra,MODIS,65,6.2,290.5,29.9,D,0,653.0,Karnali,6.0,JAJARKOT,"Dhime-1,Batule wa Archhani-8,Dharapani",30.1941
309.5,1.4,1.2,2013-01-12,453,Terra,MODIS,30,6.2,285.3,15.3,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
311.8,1.4,1.2,2013-01-12,453,Terra,MODIS,57,6.2,293.1,16.7,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
313.8,1.4,1.2,2013-01-12,453,Terra,MODIS,61,6.2,290.0,19.5,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
303.4,1.1,1.0,2013-01-12,805,Aqua,MODIS,46,6.2,292.9,4.2,D,0,,,,,,
305.5,1.4,1.2,2013-01-12,805,Aqua,MODIS,43,6.2,287.2,9.9,D,0,790.0,Karnali,6.0,KALIKOT,Manma,37.2507
308.4,1.5,1.2,2013-01-12,805,Aqua,MODIS,27,6.2,293.9,10.9,D,0,1432.0,Lumbini,5.0,RUKUM_E,Sisaghari,38.6817
307.6,1.3,1.1,2013-01-12,805,Aqua,MODIS,50,6.2,287.7,13.8,D,0,790.0,Karnali,6.0,KALIKOT,Manma,37.2507
305.4,1.3,1.2,2013-01-12,805,Aqua,MODIS,42,6.2,285.2,11.7,D,0,790.0,Karnali,6.0,KALIKOT,Manma,37.2507
305.5,1.4,1.2,2013-01-12,805,Aqua,MODIS,39,6.2,287.1,10.2,D,0,790.0,Karnali,6.0,KALIKOT,Manma,37.2507
305.2,1.4,1.2,2013-01-12,805,Aqua,MODIS,30,6.2,290.0,9.3,D,0,653.0,Karnali,6.0,JAJARKOT,"Dhime-1,Batule wa Archhani-8,Dharapani",30.1941
319.9,1.5,1.2,2013-01-12,805,Aqua,MODIS,80,6.2,292.1,30.6,D,0,730.0,Karnali,6.0,JUMLA,Kalikakhetu,38.3318
322.1,1.5,1.2,2013-01-12,805,Aqua,MODIS,81,6.2,293.1,33.2,D,0,730.0,Karnali,6.0,JUMLA,Kalikakhetu,38.3318
303.1,1.2,1.1,2013-01-12,805,Aqua,MODIS,54,6.2,292.8,4.9,D,0,,,,,,
311.3,1.1,1.1,2013-01-14,752,Aqua,MODIS,70,6.2,298.2,8.2,D,0,3543.0,Lumbini,5.0,NAWALPARASI_W,Ramgram,10.4378
304.0,1.2,1.1,2013-01-14,752,Aqua,MODIS,41,6.2,292.8,4.7,D,0,2981.0,Gandaki,4.0,SYANGJA,Phedikhola,19.1252
304.7,1.2,1.1,2013-01-14,752,Aqua,MODIS,59,6.2,292.9,6.9,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
316.7,1.0,1.0,2013-01-14,753,Aqua,MODIS,72,6.2,289.6,14.3,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
322.8,1.3,1.1,2013-01-14,753,Aqua,MODIS,82,6.2,287.4,27.4,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
309.6,1.0,1.0,2013-01-14,753,Aqua,MODIS,57,6.2,289.5,8.3,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
302.0,1.0,1.0,2013-01-15,523,Terra,MODIS,34,6.2,290.2,5.7,D,0,241.0,Sudurpashchim,7.0,BAJURA,Falasain,8.3238
302.2,1.0,1.0,2013-01-15,523,Terra,MODIS,21,6.2,290.2,6.7,D,0,790.0,Karnali,6.0,KALIKOT,Manma,37.2507
334.9,4.1,1.9,2013-01-15,836,Aqua,MODIS,89,6.2,287.0,272.5,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
339.1,4.1,1.9,2013-01-15,836,Aqua,MODIS,91,6.2,286.2,321.9,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
302.2,4.1,1.9,2013-01-15,836,Aqua,MODIS,35,6.2,284.7,35.7,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
317.3,4.1,1.9,2013-01-15,836,Aqua,MODIS,78,6.2,286.0,117.3,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
313.5,1.1,1.1,2013-01-15,1622,Terra,MODIS,87,6.2,274.9,21.0,N,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
311.1,3.5,1.8,2013-01-16,428,Terra,MODIS,46,6.2,291.3,63.4,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
309.7,3.5,1.8,2013-01-16,428,Terra,MODIS,60,6.2,292.4,66.5,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
308.3,3.5,1.8,2013-01-16,428,Terra,MODIS,50,6.2,285.0,61.1,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
304.3,2.1,1.4,2013-01-16,429,Terra,MODIS,59,6.2,290.6,12.0,D,0,5759.0,Koshi,1.0,MORANG,Hattimuda,11.9846
304.0,2.1,1.4,2013-01-16,429,Terra,MODIS,58,6.2,290.9,11.8,D,0,5759.0,Koshi,1.0,MORANG,Hattimuda,11.9846
314.6,1.0,1.0,2013-01-16,740,Aqua,MODIS,60,6.2,294.4,10.9,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
302.5,1.0,1.0,2013-01-16,740,Aqua,MODIS,40,6.2,288.9,5.1,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
306.0,1.0,1.0,2013-01-16,740,Aqua,MODIS,53,6.2,291.6,6.8,D,0,1099.0,Gandaki,4.0,MYAGDI,Babiyachaur,27.9628
308.6,1.0,1.0,2013-01-16,740,Aqua,MODIS,43,6.2,288.3,7.0,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
316.5,1.0,1.0,2013-01-16,740,Aqua,MODIS,76,6.2,289.6,12.9,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
376.1,1.0,1.0,2013-01-16,740,Aqua,MODIS,100,6.2,304.6,138.6,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
351.3,1.0,1.0,2013-01-16,740,Aqua,MODIS,96,6.2,299.7,64.0,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
320.5,1.0,1.0,2013-01-16,740,Aqua,MODIS,55,6.2,290.4,17.3,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
325.2,1.1,1.0,2013-01-16,740,Aqua,MODIS,84,6.2,285.5,27.3,D,0,513.0,Bagmati,3.0,DOLAKHA,Paiya Tunibote,6.2155
308.4,1.1,1.0,2013-01-16,740,Aqua,MODIS,52,6.2,287.8,10.4,D,0,513.0,Bagmati,3.0,DOLAKHA,Paiya Tunibote,6.2155
329.9,1.1,1.0,2013-01-16,740,Aqua,MODIS,86,6.2,290.6,33.5,D,0,513.0,Bagmati,3.0,DOLAKHA,Paiya Tunibote,6.2155
307.4,1.1,1.0,2013-01-16,741,Aqua,MODIS,60,6.2,287.5,11.3,D,0,241.0,Sudurpashchim,7.0,BAJURA,Falasain,8.3238
318.0,1.2,1.1,2013-01-18,728,Aqua,MODIS,78,6.2,294.0,17.3,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
316.3,1.0,1.0,2013-01-18,728,Aqua,MODIS,50,6.2,269.6,17.1,D,0,1758.0,Koshi,1.0,TAPLEJUNG,Tellok,16.5487
315.9,1.2,1.1,2013-01-18,728,Aqua,MODIS,76,6.2,293.5,15.1,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
312.9,1.1,1.0,2013-01-18,728,Aqua,MODIS,45,6.2,296.6,7.8,D,0,5918.0,Madhesh,2.0,MAHOTTARI,,3.5514
305.8,1.9,1.4,2013-01-22,703,Aqua,MODIS,61,6.2,295.7,10.1,D,0,5759.0,Koshi,1.0,MORANG,Hattimuda,11.9846
311.5,1.1,1.0,2013-01-23,746,Aqua,MODIS,71,6.2,297.0,8.6,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
331.2,1.1,1.0,2013-01-23,746,Aqua,MODIS,87,6.2,297.9,30.3,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
306.1,1.1,1.0,2013-01-25,733,Aqua,MODIS,58,6.2,294.6,4.2,D,0,6284.0,Koshi,1.0,JHAPA,Budhabare,10.6774
311.8,1.0,1.0,2013-01-26,505,Terra,MODIS,72,6.2,288.7,12.2,D,0,1704.0,Koshi,1.0,SOLUKHUMBU,Chaulakhark,45.3091
304.0,1.2,1.1,2013-01-26,505,Terra,MODIS,32,6.2,293.9,9.6,D,0,1464.0,Karnali,6.0,RUKUM_W,Simali,7.0751
311.9,1.0,1.0,2013-01-26,505,Terra,MODIS,72,6.2,287.5,12.9,D,0,1704.0,Koshi,1.0,SOLUKHUMBU,Chaulakhark,45.3091
310.4,1.4,1.2,2013-01-27,722,Aqua,MODIS,65,6.2,284.5,17.5,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
305.4,1.0,1.0,2013-01-28,453,Terra,MODIS,47,6.2,294.4,9.4,D,0,1704.0,Koshi,1.0,SOLUKHUMBU,Chaulakhark,45.3091
302.3,1.0,1.0,2013-01-28,453,Terra,MODIS,29,6.2,291.5,7.3,D,0,1704.0,Koshi,1.0,SOLUKHUMBU,Chaulakhark,45.3091
325.8,1.2,1.1,2013-01-30,752,Aqua,MODIS,83,6.2,296.5,27.7,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
316.7,1.2,1.1,2013-01-30,752,Aqua,MODIS,75,6.2,299.5,14.3,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
313.9,1.2,1.1,2013-01-30,752,Aqua,MODIS,56,6.2,296.5,11.1,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
317.5,1.2,1.1,2013-01-30,752,Aqua,MODIS,76,6.2,295.5,15.6,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
315.1,1.2,1.1,2013-01-30,752,Aqua,MODIS,73,6.2,295.7,12.7,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
313.3,1.2,1.1,2013-01-30,752,Aqua,MODIS,66,6.2,296.0,11.1,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
