brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,OBJECTID,State,State_Code,District,Center,Area_SQKM
306.8,1.0,1.0,2012-01-05,746,Aqua,MODIS,64,6.2,292.8,6.0,D,0,3543.0,Lumbini,5.0,NAWALPARASI_W,Ramgram,10.4378
301.2,1.0,1.0,2012-01-06,517,Terra,MODIS,24,6.2,279.2,7.0,D,0,653.0,Karnali,6.0,JAJARKOT,"Dhime-1,Batule wa Archhani-8,Dharapani",30.1941
316.2,1.0,1.0,2012-01-07,733,Aqua,MODIS,75,6.2,298.4,9.8,D,0,4670.0,Koshi,1.0,SUNSARI,Jhumka,7.7742
302.5,1.0,1.0,2012-01-14,739,Aqua,MODIS,53,6.2,292.0,3.3,D,0,4028.0,Madhesh,2.0,RAUTAHAT,,6.5277
309.6,1.1,1.1,2012-01-14,739,Aqua,MODIS,67,6.2,294.3,6.6,D,0,4341.0,Madhesh,2.0,SAPTARI,,3.5683
304.3,1.0,1.0,2012-01-14,739,Aqua,MODIS,58,6.2,292.1,4.4,D,0,4028.0,Madhesh,2.0,RAUTAHAT,,6.5277
314.4,1.2,1.1,2012-01-14,740,Aqua,MODIS,75,6.2,285.5,20.1,D,0,,,,,,
301.9,1.1,1.0,2012-01-14,740,Aqua,MODIS,49,6.2,280.2,9.9,D,0,1054.0,Karnali,6.0,MUGU,Sorukot,14.6451
318.8,1.2,1.1,2012-01-14,740,Aqua,MODIS,79,6.2,286.6,25.5,D,0,,,,,,
312.1,1.0,1.0,2012-01-16,727,Aqua,MODIS,69,6.2,296.4,7.1,D,0,4341.0,Madhesh,2.0,SAPTARI,,3.5683
311.8,1.0,1.0,2012-01-16,727,Aqua,MODIS,25,6.2,294.0,5.4,D,0,4670.0,Koshi,1.0,SUNSARI,Jhumka,7.7742
348.1,1.0,1.0,2012-01-16,727,Aqua,MODIS,72,6.2,300.9,53.5,D,0,4670.0,Koshi,1.0,SUNSARI,Jhumka,7.7742
308.5,1.0,1.0,2012-01-16,727,Aqua,MODIS,47,6.2,296.6,3.8,D,0,4670.0,Koshi,1.0,SUNSARI,Jhumka,7.7742
313.8,1.0,1.0,2012-01-16,727,Aqua,MODIS,70,6.2,296.6,7.1,D,0,4341.0,Madhesh,2.0,SAPTARI,,3.5683
313.2,1.9,1.3,2012-01-17,811,Aqua,MODIS,34,6.2,292.0,29.1,D,0,5439.0,Karnali,6.0,DOLPA,,786.2029
320.0,1.9,1.3,2012-01-17,811,Aqua,MODIS,70,6.2,291.5,46.6,D,0,5439.0,Karnali,6.0,DOLPA,,786.2029
315.8,1.9,1.3,2012-01-17,811,Aqua,MODIS,55,6.2,291.0,33.6,D,0,5439.0,Karnali,6.0,DOLPA,,786.2029
332.7,1.3,1.2,2012-01-18,715,Aqua,MODIS,88,6.2,298.5,41.7,D,0,4341.0,Madhesh,2.0,SAPTARI,,3.5683
386.5,1.3,1.1,2012-01-18,715,Aqua,MODIS,100,6.2,299.6,273.2,D,0,4341.0,Madhesh,2.0,SAPTARI,,3.5683
304.0,1.2,1.1,2012-01-19,758,Aqua,MODIS,36,6.2,290.9,5.1,D,0,2023.0,Lumbini,5.0,KAPILBASTU,Krishnanagar Nagarpalika Office,9.5394
340.3,1.5,1.2,2012-01-19,758,Aqua,MODIS,92,6.2,293.5,74.4,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
336.7,1.5,1.2,2012-01-19,758,Aqua,MODIS,90,6.2,293.1,64.9,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
323.5,1.5,1.2,2012-01-19,758,Aqua,MODIS,82,6.2,293.2,35.1,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
312.8,1.5,1.2,2012-01-19,758,Aqua,MODIS,61,6.2,292.3,15.9,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
304.0,1.2,1.1,2012-01-19,758,Aqua,MODIS,54,6.2,289.5,4.5,D,0,2023.0,Lumbini,5.0,KAPILBASTU,Krishnanagar Nagarpalika Office,9.5394
308.0,2.2,1.4,2012-01-20,702,Aqua,MODIS,53,6.2,293.4,14.0,D,0,4341.0,Madhesh,2.0,SAPTARI,,3.5683
322.9,1.0,1.0,2012-01-21,746,Aqua,MODIS,80,6.2,300.4,20.3,D,0,5439.0,Karnali,6.0,DOLPA,,786.2029
304.4,1.0,1.0,2012-01-21,746,Aqua,MODIS,47,6.2,288.6,8.6,D,0,790.0,Karnali,6.0,KALIKOT,Manma,37.2507
316.7,1.0,1.0,2012-01-21,746,Aqua,MODIS,61,6.2,291.9,14.1,D,0,5439.0,Karnali,6.0,DOLPA,,786.2029
317.4,2.6,1.6,2012-01-23,600,Terra,MODIS,78,6.2,291.2,62.0,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
302.7,2.7,1.6,2012-01-23,600,Terra,MODIS,53,6.2,291.0,20.9,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
301.2,2.7,1.6,2012-01-23,600,Terra,MODIS,45,6.2,290.5,17.7,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
300.3,1.1,1.0,2012-01-23,733,Aqua,MODIS,29,6.2,286.9,3.5,D,0,2441.0,Gandaki,4.0,TANAHU,Damauli,33.3328
300.3,1.0,1.0,2012-01-23,733,Aqua,MODIS,13,6.2,289.3,2.7,D,0,2299.0,Bagmati,3.0,MAKAWANPUR,Kalikatar,17.1192
307.9,1.7,1.3,2012-01-23,734,Aqua,MODIS,65,6.2,293.7,14.6,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
312.1,1.7,1.3,2012-01-23,734,Aqua,MODIS,72,6.2,291.7,21.1,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
336.0,1.2,1.1,2012-01-23,734,Aqua,MODIS,90,6.2,286.5,49.6,D,0,1432.0,Lumbini,5.0,RUKUM_E,Sisaghari,38.6817
301.7,1.0,1.0,2012-01-23,734,Aqua,MODIS,27,6.2,286.5,5.5,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
307.2,1.3,1.1,2012-01-23,734,Aqua,MODIS,54,6.2,294.2,13.3,D,0,653.0,Karnali,6.0,JAJARKOT,"Dhime-1,Batule wa Archhani-8,Dharapani",30.1941
302.5,1.3,1.1,2012-01-23,734,Aqua,MODIS,19,6.2,290.9,9.8,D,0,653.0,Karnali,6.0,JAJARKOT,"Dhime-1,Batule wa Archhani-8,Dharapani",30.1941
328.4,1.7,1.3,2012-01-23,734,Aqua,MODIS,86,6.2,294.8,53.5,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
313.0,1.2,1.1,2012-01-24,505,Terra,MODIS,53,6.2,295.7,14.5,D,0,5439.0,Karnali,6.0,DOLPA,,786.2029
320.1,1.6,1.2,2012-01-24,817,Aqua,MODIS,75,6.2,293.8,30.5,D,0,,,,,,
309.4,1.6,1.3,2012-01-24,817,Aqua,MODIS,57,6.2,294.5,12.6,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
307.9,1.6,1.3,2012-01-24,817,Aqua,MODIS,40,6.2,295.7,10.4,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
313.4,2.7,1.6,2012-01-25,722,Aqua,MODIS,73,6.2,290.5,48.3,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
318.4,2.7,1.6,2012-01-25,722,Aqua,MODIS,78,6.2,287.9,66.0,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
305.8,2.1,1.4,2012-01-26,804,Aqua,MODIS,51,6.2,286.0,24.3,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
306.8,1.1,1.0,2012-01-26,804,Aqua,MODIS,52,6.2,295.1,5.4,D,0,,,,,,
304.4,1.1,1.0,2012-01-26,804,Aqua,MODIS,41,6.2,294.3,3.8,D,0,,,,,,
309.3,1.7,1.3,2012-01-26,804,Aqua,MODIS,52,6.2,289.7,17.3,D,0,1099.0,Gandaki,4.0,MYAGDI,Babiyachaur,27.9628
310.2,1.7,1.3,2012-01-26,804,Aqua,MODIS,46,6.2,294.1,19.0,D,0,1099.0,Gandaki,4.0,MYAGDI,Babiyachaur,27.9628
306.9,1.1,1.0,2012-01-26,804,Aqua,MODIS,57,6.2,296.8,5.7,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
300.6,1.9,1.3,2012-01-26,804,Aqua,MODIS,37,6.2,285.4,10.2,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
335.2,1.3,1.1,2012-01-26,805,Aqua,MODIS,89,6.2,289.5,53.4,D,0,790.0,Karnali,6.0,KALIKOT,Manma,37.2507
373.4,1.3,1.1,2012-01-26,805,Aqua,MODIS,100,6.2,298.2,192.6,D,0,790.0,Karnali,6.0,KALIKOT,Manma,37.2507
305.0,1.1,1.1,2012-01-27,535,Terra,MODIS,58,6.2,290.9,6.3,D,0,,,,,,
304.5,1.1,1.1,2012-01-27,535,Terra,MODIS,49,6.2,291.1,5.3,D,0,,,,,,
307.9,1.1,1.0,2012-01-27,535,Terra,MODIS,66,6.2,291.6,9.2,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
303.1,2.4,1.5,2012-01-27,709,Aqua,MODIS,50,6.2,293.0,15.0,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
303.4,3.1,1.7,2012-01-28,440,Terra,MODIS,35,6.2,285.7,35.8,D,0,1464.0,Karnali,6.0,RUKUM_W,Simali,7.0751
314.9,3.1,1.7,2012-01-28,440,Terra,MODIS,57,6.2,282.7,76.9,D,0,1464.0,Karnali,6.0,RUKUM_W,Simali,7.0751
331.1,1.0,1.0,2012-01-28,752,Aqua,MODIS,86,6.2,297.0,27.7,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
332.4,1.0,1.0,2012-01-28,752,Aqua,MODIS,88,6.2,294.2,28.7,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
343.5,1.0,1.0,2012-01-28,752,Aqua,MODIS,93,6.2,295.8,47.3,D,0,,,,,,
317.5,1.0,1.0,2012-01-28,752,Aqua,MODIS,21,6.2,293.3,12.6,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
311.3,1.0,1.0,2012-01-28,752,Aqua,MODIS,65,6.2,292.1,9.0,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
306.8,1.0,1.0,2012-01-29,523,Terra,MODIS,37,6.2,289.5,10.5,D,0,5439.0,Karnali,6.0,DOLPA,,786.2029
307.5,1.0,1.0,2012-01-29,523,Terra,MODIS,52,6.2,285.2,10.3,D,0,5439.0,Karnali,6.0,DOLPA,,786.2029
306.1,1.0,1.0,2012-01-29,523,Terra,MODIS,22,6.2,294.9,7.7,D,0,,,,,,
307.7,3.4,1.7,2012-01-29,835,Aqua,MODIS,50,6.2,293.4,39.3,D,0,,,,,,
310.2,3.5,1.8,2012-01-29,835,Aqua,MODIS,70,6.2,292.7,51.0,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
314.2,3.4,1.7,2012-01-29,835,Aqua,MODIS,74,6.2,292.5,69.6,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
319.9,3.5,1.8,2012-01-29,835,Aqua,MODIS,80,6.2,293.6,94.5,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
309.9,3.4,1.7,2012-01-29,835,Aqua,MODIS,33,6.2,292.7,44.7,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
326.3,3.4,1.7,2012-01-30,428,Terra,MODIS,84,6.2,292.0,151.5,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
326.6,3.4,1.7,2012-01-30,428,Terra,MODIS,84,6.2,290.6,152.0,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
308.7,1.1,1.0,2012-01-30,740,Aqua,MODIS,63,6.2,296.8,5.9,D,0,2023.0,Lumbini,5.0,KAPILBASTU,Krishnanagar Nagarpalika Office,9.5394
305.2,1.0,1.0,2012-01-30,740,Aqua,MODIS,22,6.2,292.9,6.6,D,0,2872.0,Bagmati,3.0,SINDHUPALCHOK,Attarpur,23.2731
307.1,1.0,1.0,2012-01-30,740,Aqua,MODIS,58,6.2,296.7,5.5,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
302.1,1.1,1.0,2012-01-31,511,Terra,MODIS,25,6.2,291.2,8.8,D,0,730.0,Karnali,6.0,JUMLA,Kalikakhetu,38.3318
311.1,1.0,1.0,2012-01-31,511,Terra,MODIS,57,6.2,289.8,12.2,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
303.1,1.1,1.0,2012-01-31,511,Terra,MODIS,25,6.2,291.5,8.3,D,0,1464.0,Karnali,6.0,RUKUM_W,Simali,7.0751
304.0,2.1,1.4,2012-01-31,823,Aqua,MODIS,55,6.2,293.7,10.6,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
311.0,2.6,1.5,2012-01-31,823,Aqua,MODIS,71,6.2,291.5,39.9,D,0,4795.0,Lumbini,5.0,BARDIYA,Machad Chowk Dekhi Kusma Bajar Bich,8.4933
312.2,2.1,1.4,2012-01-31,823,Aqua,MODIS,72,6.2,294.2,30.0,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
314.9,2.1,1.4,2012-01-31,823,Aqua,MODIS,75,6.2,294.3,36.1,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
316.3,2.6,1.5,2012-01-31,823,Aqua,MODIS,77,6.2,291.2,56.7,D,0,4795.0,Lumbini,5.0,BARDIYA,Machad Chowk Dekhi Kusma Bajar Bich,8.4933
333.0,1.0,1.0,2012-02-01,727,Aqua,MODIS,88,6.2,300.4,25.6,D,0,1819.0,Koshi,1.0,TERHATHUM,Myanglung Bazar,5.8484
305.6,1.3,1.1,2012-02-01,727,Aqua,MODIS,62,6.2,291.6,9.2,D,0,5678.0,Lumbini,5.0,PALPA,Mityal Ruksebhangjyang,23.7734
313.3,1.0,1.0,2012-02-01,727,Aqua,MODIS,67,6.2,299.3,6.6,D,0,6284.0,Koshi,1.0,JHAPA,Budhabare,10.6774
380.1,1.0,1.0,2012-02-01,727,Aqua,MODIS,100,6.2,312.3,147.2,D,0,1819.0,Koshi,1.0,TERHATHUM,Myanglung Bazar,5.8484
308.4,1.3,1.1,2012-02-01,727,Aqua,MODIS,67,6.2,292.3,11.4,D,0,5678.0,Lumbini,5.0,PALPA,Mityal Ruksebhangjyang,23.7734
306.4,1.3,1.1,2012-02-01,727,Aqua,MODIS,48,6.2,295.5,5.5,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
309.4,1.2,1.1,2012-02-01,727,Aqua,MODIS,66,6.2,296.1,9.8,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
311.3,1.2,1.1,2012-02-01,727,Aqua,MODIS,60,6.2,297.7,10.6,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
317.6,1.1,1.1,2012-02-01,728,Aqua,MODIS,67,6.2,289.6,19.6,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
333.7,1.3,1.1,2012-02-02,811,Aqua,MODIS,89,6.2,293.2,45.8,D,0,,,,,,
316.6,1.3,1.1,2012-02-02,811,Aqua,MODIS,77,6.2,292.6,17.7,D,0,,,,,,
324.2,1.7,1.3,2012-02-03,715,Aqua,MODIS,78,6.2,281.8,50.4,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
333.0,1.7,1.3,2012-02-03,715,Aqua,MODIS,88,6.2,284.4,73.8,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
307.0,1.7,1.3,2012-02-03,715,Aqua,MODIS,53,6.2,290.6,19.4,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
339.8,3.4,1.7,2012-02-03,716,Aqua,MODIS,86,6.2,292.9,240.2,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
339.9,3.4,1.7,2012-02-03,716,Aqua,MODIS,92,6.2,293.7,247.7,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
313.2,3.4,1.7,2012-02-03,716,Aqua,MODIS,66,6.2,290.2,57.9,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
313.1,3.0,1.7,2012-02-05,703,Aqua,MODIS,73,6.2,294.6,47.0,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
316.4,3.0,1.7,2012-02-05,703,Aqua,MODIS,77,6.2,294.8,56.9,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
308.6,2.9,1.6,2012-02-06,434,Terra,MODIS,60,6.2,295.3,36.4,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
309.8,4.3,1.9,2012-02-06,612,Terra,MODIS,69,6.2,293.6,64.1,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
310.6,4.3,1.9,2012-02-06,612,Terra,MODIS,70,6.2,293.3,72.8,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
312.7,1.0,1.0,2012-02-06,746,Aqua,MODIS,56,6.2,299.3,8.4,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
364.0,1.0,1.0,2012-02-06,746,Aqua,MODIS,0,6.2,301.9,95.5,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
317.5,1.1,1.1,2012-02-06,746,Aqua,MODIS,76,6.2,297.5,14.9,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
317.5,1.0,1.0,2012-02-06,746,Aqua,MODIS,52,6.2,301.2,10.7,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
322.4,1.1,1.1,2012-02-06,746,Aqua,MODIS,81,6.2,298.1,20.4,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
300.3,1.0,1.0,2012-02-06,746,Aqua,MODIS,29,6.2,288.3,6.7,D,0,1054.0,Karnali,6.0,MUGU,Sorukot,14.6451
336.2,1.0,1.0,2012-02-06,746,Aqua,MODIS,67,6.2,302.0,33.0,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
312.5,1.1,1.0,2012-02-06,746,Aqua,MODIS,58,6.2,299.4,6.9,D,0,4871.0,Madhesh,2.0,PARSA,,4.2845
317.0,1.1,1.0,2012-02-06,746,Aqua,MODIS,71,6.2,300.6,11.6,D,0,4871.0,Madhesh,2.0,PARSA,,4.2845
343.8,1.0,1.0,2012-02-06,746,Aqua,MODIS,93,6.2,301.3,48.4,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
323.4,1.0,1.0,2012-02-06,746,Aqua,MODIS,72,6.2,299.6,16.9,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
320.6,1.0,1.0,2012-02-06,746,Aqua,MODIS,72,6.2,300.5,13.9,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
310.7,1.1,1.0,2012-02-06,746,Aqua,MODIS,39,6.2,294.0,8.8,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
309.8,1.0,1.0,2012-02-06,746,Aqua,MODIS,44,6.2,298.9,6.4,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
309.4,1.0,1.0,2012-02-06,746,Aqua,MODIS,48,6.2,295.9,6.7,D,0,,,,,,
300.1,1.0,1.0,2012-02-06,746,Aqua,MODIS,20,6.2,287.7,5.2,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
303.7,1.1,1.0,2012-02-07,517,Terra,MODIS,48,6.2,286.7,6.2,D,0,3845.0,Gandaki,4.0,KASKI,Pokhara,47.796
305.4,1.6,1.2,2012-02-09,505,Terra,MODIS,61,6.2,290.1,11.4,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
310.4,1.1,1.0,2012-02-11,453,Terra,MODIS,68,6.2,295.2,6.8,D,0,4506.0,Madhesh,2.0,SIRAHA,,10.7093
303.1,2.3,1.5,2012-02-12,709,Aqua,MODIS,55,6.2,290.9,13.7,D,0,4871.0,Madhesh,2.0,PARSA,,4.2845
304.4,2.3,1.5,2012-02-12,709,Aqua,MODIS,40,6.2,292.0,15.8,D,0,4871.0,Madhesh,2.0,PARSA,,4.2845
308.8,2.3,1.5,2012-02-12,709,Aqua,MODIS,68,6.2,291.4,26.1,D,0,4871.0,Madhesh,2.0,PARSA,,4.2845
303.8,2.5,1.5,2012-02-12,709,Aqua,MODIS,41,6.2,291.7,15.7,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
303.9,2.3,1.5,2012-02-14,523,Terra,MODIS,18,6.2,290.8,9.9,D,0,6284.0,Koshi,1.0,JHAPA,Budhabare,10.6774
312.1,1.0,1.0,2012-02-15,740,Aqua,MODIS,72,6.2,292.5,7.7,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
320.2,1.2,1.1,2012-02-15,740,Aqua,MODIS,75,6.2,298.8,15.4,D,0,1819.0,Koshi,1.0,TERHATHUM,Myanglung Bazar,5.8484
327.3,1.0,1.0,2012-02-17,727,Aqua,MODIS,81,6.2,309.7,11.5,D,0,4670.0,Koshi,1.0,SUNSARI,Jhumka,7.7742
322.8,1.0,1.0,2012-02-17,727,Aqua,MODIS,80,6.2,290.7,18.8,D,0,1220.0,Koshi,1.0,PANCHTHAR,GOPETAR,13.9433
312.7,1.2,1.1,2012-02-17,728,Aqua,MODIS,50,6.2,297.7,10.2,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
309.3,1.7,1.3,2012-02-18,459,Terra,MODIS,56,6.2,284.2,22.7,D,0,241.0,Sudurpashchim,7.0,BAJURA,Falasain,8.3238
309.1,2.5,1.5,2012-02-18,811,Aqua,MODIS,49,6.2,296.7,17.5,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
308.1,2.3,1.5,2012-02-18,811,Aqua,MODIS,41,6.2,296.4,15.7,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
326.5,2.5,1.5,2012-02-18,811,Aqua,MODIS,84,6.2,296.8,74.4,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
321.3,2.5,1.5,2012-02-18,811,Aqua,MODIS,80,6.2,296.0,53.8,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
335.0,2.5,1.5,2012-02-18,811,Aqua,MODIS,89,6.2,297.9,119.8,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
310.2,1.4,1.2,2012-02-19,542,Terra,MODIS,69,6.2,294.4,11.3,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
310.9,1.2,1.1,2012-02-19,715,Aqua,MODIS,54,6.2,293.3,10.8,D,0,1758.0,Koshi,1.0,TAPLEJUNG,Tellok,16.5487
310.8,1.1,1.1,2012-02-20,447,Terra,MODIS,64,6.2,296.6,7.2,D,0,453.0,Koshi,1.0,DHANKUTA,Bhedetar,19.8237
315.4,1.4,1.2,2012-02-20,758,Aqua,MODIS,68,6.2,294.9,15.8,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
318.0,1.4,1.2,2012-02-20,758,Aqua,MODIS,75,6.2,295.7,20.4,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
316.5,1.2,1.1,2012-02-20,759,Aqua,MODIS,40,6.2,294.7,15.2,D,0,5096.0,Karnali,6.0,HUMLA,Shreenagar,53.6464
310.0,1.1,1.0,2012-02-20,759,Aqua,MODIS,48,6.2,297.5,5.1,D,0,4795.0,Lumbini,5.0,BARDIYA,Machad Chowk Dekhi Kusma Bajar Bich,8.4933
309.3,1.0,1.0,2012-02-21,530,Terra,MODIS,62,6.2,296.0,5.0,D,0,,,,,,
301.7,2.6,1.5,2012-02-21,530,Terra,MODIS,20,6.2,286.4,10.8,D,0,311.0,Koshi,1.0,BHOJPUR,Annapurna,9.748
300.4,1.9,1.4,2012-02-21,530,Terra,MODIS,0,6.2,286.3,8.6,D,0,6056.0,Bagmati,3.0,KABHREPALANCHOK,Dhunkharka,12.6078
302.2,2.3,1.5,2012-02-21,530,Terra,MODIS,32,6.2,287.1,9.5,D,0,1145.0,Koshi,1.0,OKHALDHUNGA,Mulkharkha,14.1991
312.9,1.9,1.4,2012-02-21,703,Aqua,MODIS,66,6.2,296.3,16.0,D,0,5759.0,Koshi,1.0,MORANG,Hattimuda,11.9846
314.9,1.9,1.4,2012-02-21,703,Aqua,MODIS,70,6.2,295.9,18.9,D,0,6284.0,Koshi,1.0,JHAPA,Budhabare,10.6774
316.2,1.0,1.0,2012-02-22,746,Aqua,MODIS,64,6.2,301.4,9.9,D,0,4795.0,Lumbini,5.0,BARDIYA,Machad Chowk Dekhi Kusma Bajar Bich,8.4933
314.6,1.0,1.0,2012-02-22,746,Aqua,MODIS,68,6.2,299.8,6.6,D,0,3450.0,Gandaki,4.0,NAWALPARASI_E,Gaidakot,29.1587
312.4,1.0,1.0,2012-02-22,746,Aqua,MODIS,52,6.2,299.2,5.7,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
321.8,1.0,1.0,2012-02-22,746,Aqua,MODIS,78,6.2,298.4,16.6,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
310.2,1.0,1.0,2012-02-22,746,Aqua,MODIS,35,6.2,298.4,5.5,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
313.4,1.0,1.0,2012-02-22,746,Aqua,MODIS,53,6.2,300.9,7.3,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
314.6,1.0,1.0,2012-02-22,746,Aqua,MODIS,67,6.2,301.6,9.0,D,0,4795.0,Lumbini,5.0,BARDIYA,Machad Chowk Dekhi Kusma Bajar Bich,8.4933
310.1,1.0,1.0,2012-02-22,746,Aqua,MODIS,49,6.2,299.8,4.4,D,0,,,,,,
308.2,1.1,1.0,2012-02-22,746,Aqua,MODIS,25,6.2,293.2,6.0,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
302.1,1.8,1.3,2012-02-23,517,Terra,MODIS,42,6.2,288.6,13.0,D,0,1220.0,Koshi,1.0,PANCHTHAR,GOPETAR,13.9433
315.2,1.1,1.0,2012-02-23,517,Terra,MODIS,72,6.2,293.1,14.6,D,0,392.0,Sudurpashchim,7.0,DARCHULA,Gokuleshwor,8.107
