brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,OBJECTID,State,State_Code,District,Center,Area_SQKM
320.6,1.2,1.1,2015-02-09,728,Aqua,MODIS,79,6.2,296.6,19.0,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
317.5,1.2,1.1,2015-02-09,728,Aqua,MODIS,76,6.2,296.2,15.6,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
314.6,1.2,1.1,2015-02-09,728,Aqua,MODIS,72,6.2,294.3,13.7,D,0,6636.0,Madhesh,2.0,BARA,Kalaiya Bazar,6.0659
305.4,1.2,1.1,2015-02-09,729,Aqua,MODIS,22,6.2,291.4,7.0,D,0,951.0,Gandaki,4.0,LAMJUNG,Gaunda,20.548
310.3,2.3,1.5,2015-02-10,811,Aqua,MODIS,0,6.2,297.9,22.5,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
309.2,3.0,1.6,2015-02-10,811,Aqua,MODIS,49,6.2,297.6,19.6,D,0,5918.0,Madhesh,2.0,MAHOTTARI,,3.5514
305.4,1.3,1.1,2015-02-11,716,Aqua,MODIS,41,6.2,287.2,5.6,D,0,4670.0,Koshi,1.0,SUNSARI,Jhumka,7.7742
300.9,1.2,1.1,2015-02-11,716,Aqua,MODIS,23,6.2,286.3,8.9,D,0,1620.0,Koshi,1.0,SANKHUWASABHA,Chainpur,12.5205
309.5,1.0,1.0,2015-02-12,800,Aqua,MODIS,63,6.2,296.3,5.2,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
312.6,1.1,1.0,2015-02-12,800,Aqua,MODIS,70,6.2,290.6,14.5,D,0,392.0,Sudurpashchim,7.0,DARCHULA,Gokuleshwor,8.107
304.1,3.1,1.7,2015-02-13,704,Aqua,MODIS,39,6.2,292.9,19.8,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
305.0,1.0,1.0,2015-02-15,517,Terra,MODIS,45,6.2,294.1,10.3,D,0,5439.0,Karnali,6.0,DOLPA,,786.2029
315.9,1.1,1.0,2015-02-16,734,Aqua,MODIS,74,6.2,296.1,10.8,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
306.3,1.1,1.0,2015-02-16,734,Aqua,MODIS,63,6.2,281.6,9.4,D,0,1758.0,Koshi,1.0,TAPLEJUNG,Tellok,16.5487
310.6,1.2,1.1,2015-02-16,735,Aqua,MODIS,51,6.2,282.8,12.2,D,0,5439.0,Karnali,6.0,DOLPA,,786.2029
305.9,1.2,1.1,2015-02-17,505,Terra,MODIS,17,6.2,294.3,10.1,D,0,1464.0,Karnali,6.0,RUKUM_W,Simali,7.0751
304.6,1.7,1.3,2015-02-17,505,Terra,MODIS,58,6.2,293.2,8.8,D,0,,,,,,
306.5,1.0,1.0,2015-02-17,506,Terra,MODIS,56,6.2,294.3,4.7,D,0,6636.0,Madhesh,2.0,BARA,Kalaiya Bazar,6.0659
307.6,3.5,1.8,2015-02-17,817,Aqua,MODIS,51,6.2,287.4,45.6,D,0,2299.0,Bagmati,3.0,MAKAWANPUR,Kalikatar,17.1192
311.0,1.7,1.3,2015-02-17,818,Aqua,MODIS,66,6.2,295.4,12.1,D,0,,,,,,
308.3,1.6,1.2,2015-02-17,818,Aqua,MODIS,57,6.2,295.6,8.3,D,0,,,,,,
315.0,1.1,1.1,2015-02-18,722,Aqua,MODIS,69,6.2,302.9,8.3,D,0,872.0,Koshi,1.0,KHOTANG,Ainselukhark,16.5601
308.0,1.5,1.2,2015-02-18,722,Aqua,MODIS,61,6.2,293.0,9.9,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
309.0,1.5,1.2,2015-02-18,722,Aqua,MODIS,55,6.2,294.3,10.0,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
309.9,1.5,1.2,2015-02-18,722,Aqua,MODIS,57,6.2,294.2,10.5,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
311.7,1.0,1.0,2015-02-21,753,Aqua,MODIS,66,6.2,297.7,6.9,D,0,1537.0,Karnali,6.0,SALYAN,,20.8406
322.1,1.0,1.0,2015-02-21,753,Aqua,MODIS,78,6.2,298.9,14.9,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
311.3,1.0,1.0,2015-02-21,753,Aqua,MODIS,60,6.2,297.4,5.4,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
345.1,1.0,1.0,2015-02-21,753,Aqua,MODIS,93,6.2,303.0,47.6,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
346.1,1.0,1.0,2015-02-21,753,Aqua,MODIS,94,6.2,300.3,49.6,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
308.4,1.1,1.0,2015-02-21,753,Aqua,MODIS,49,6.2,294.5,5.0,D,0,1341.0,Lumbini,5.0,PYUTHAN,Puja,28.4556
308.1,1.0,1.0,2015-02-21,753,Aqua,MODIS,55,6.2,291.1,8.4,D,0,241.0,Sudurpashchim,7.0,BAJURA,Falasain,8.3238
315.9,2.0,1.4,2015-02-21,1718,Terra,MODIS,92,6.2,288.2,45.7,N,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
311.9,2.0,1.4,2015-02-21,1718,Terra,MODIS,83,6.2,288.0,36.2,N,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
301.8,2.1,1.4,2015-02-21,1718,Terra,MODIS,45,6.2,287.9,17.8,N,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
320.2,1.0,1.0,2015-02-23,740,Aqua,MODIS,76,6.2,303.2,12.1,D,0,4871.0,Madhesh,2.0,PARSA,,4.2845
318.4,1.2,1.1,2015-02-23,741,Aqua,MODIS,75,6.2,292.9,19.7,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
316.5,1.2,1.1,2015-02-23,741,Aqua,MODIS,69,6.2,293.4,15.6,D,0,146.0,Sudurpashchim,7.0,BAJHANG,Byansi VDC Office,9.6673
314.9,1.1,1.0,2015-02-23,741,Aqua,MODIS,66,6.2,300.7,11.9,D,0,5096.0,Karnali,6.0,HUMLA,Shreenagar,53.6464
311.0,1.0,1.0,2015-02-23,741,Aqua,MODIS,53,6.2,298.0,8.1,D,0,1099.0,Gandaki,4.0,MYAGDI,Babiyachaur,27.9628
312.3,1.0,1.0,2015-02-23,741,Aqua,MODIS,59,6.2,294.5,7.0,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
315.7,1.0,1.0,2015-02-23,741,Aqua,MODIS,75,6.2,299.2,11.4,D,0,1099.0,Gandaki,4.0,MYAGDI,Babiyachaur,27.9628
311.7,1.1,1.0,2015-02-24,511,Terra,MODIS,46,6.2,293.4,9.9,D,0,653.0,Karnali,6.0,JAJARKOT,"Dhime-1,Batule wa Archhani-8,Dharapani",30.1941
323.2,1.1,1.0,2015-02-24,511,Terra,MODIS,80,6.2,300.0,21.2,D,0,653.0,Karnali,6.0,JAJARKOT,"Dhime-1,Batule wa Archhani-8,Dharapani",30.1941
308.9,1.1,1.0,2015-02-24,512,Terra,MODIS,48,6.2,295.7,5.5,D,0,5918.0,Madhesh,2.0,MAHOTTARI,,3.5514
315.6,1.3,1.1,2015-02-24,512,Terra,MODIS,43,6.2,299.5,10.3,D,0,1819.0,Koshi,1.0,TERHATHUM,Myanglung Bazar,5.8484
314.4,1.3,1.1,2015-02-24,512,Terra,MODIS,34,6.2,299.8,9.4,D,0,1819.0,Koshi,1.0,TERHATHUM,Myanglung Bazar,5.8484
311.2,4.1,1.9,2015-02-24,645,Aqua,MODIS,57,6.2,296.1,44.3,D,0,1819.0,Koshi,1.0,TERHATHUM,Myanglung Bazar,5.8484
313.3,4.1,1.9,2015-02-24,645,Aqua,MODIS,70,6.2,296.6,56.3,D,0,1819.0,Koshi,1.0,TERHATHUM,Myanglung Bazar,5.8484
301.4,1.3,1.1,2015-02-27,542,Terra,MODIS,34,6.2,289.3,3.1,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
327.4,1.0,1.0,2015-02-28,759,Aqua,MODIS,78,6.2,299.2,20.2,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
316.8,1.0,1.0,2015-02-28,759,Aqua,MODIS,71,6.2,301.9,9.3,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
300.4,1.0,1.0,2015-03-02,747,Aqua,MODIS,26,6.2,286.9,3.1,D,0,1537.0,Karnali,6.0,SALYAN,,20.8406
315.8,1.0,1.0,2015-03-04,734,Aqua,MODIS,70,6.2,299.5,9.0,D,0,6415.0,Madhesh,2.0,DHANUSHA,,5.722
338.5,1.0,1.0,2015-03-04,734,Aqua,MODIS,90,6.2,301.1,36.2,D,0,6415.0,Madhesh,2.0,DHANUSHA,,5.722
308.5,1.0,1.0,2015-03-05,505,Terra,MODIS,63,6.2,296.4,5.2,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
307.8,1.0,1.0,2015-03-05,505,Terra,MODIS,62,6.2,296.7,4.3,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
312.9,3.0,1.6,2015-03-05,817,Aqua,MODIS,54,6.2,298.3,39.5,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
311.9,3.0,1.6,2015-03-05,817,Aqua,MODIS,54,6.2,298.3,36.8,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
310.3,1.5,1.2,2015-03-06,722,Aqua,MODIS,55,6.2,294.4,9.2,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
312.8,1.5,1.2,2015-03-06,722,Aqua,MODIS,69,6.2,297.4,13.6,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
312.8,1.0,1.0,2015-03-06,722,Aqua,MODIS,71,6.2,294.2,10.4,D,0,1758.0,Koshi,1.0,TAPLEJUNG,Tellok,16.5487
314.0,1.1,1.1,2015-03-06,722,Aqua,MODIS,65,6.2,302.4,8.1,D,0,4341.0,Madhesh,2.0,SAPTARI,,3.5683
318.2,1.1,1.0,2015-03-06,722,Aqua,MODIS,70,6.2,298.3,13.2,D,0,1220.0,Koshi,1.0,PANCHTHAR,GOPETAR,13.9433
305.9,2.7,1.6,2015-03-06,723,Aqua,MODIS,62,6.2,295.1,16.5,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
305.8,2.7,1.6,2015-03-06,723,Aqua,MODIS,62,6.2,294.9,16.6,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
319.1,1.5,1.2,2015-03-07,805,Aqua,MODIS,74,6.2,295.4,24.0,D,0,1.0,Lumbini,5.0,ARGHAKHANCHI,Sandhikharka,11.1732
313.2,1.1,1.0,2015-03-07,806,Aqua,MODIS,67,6.2,301.2,8.0,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
320.6,1.5,1.2,2015-03-08,710,Aqua,MODIS,56,6.2,300.4,17.6,D,0,6284.0,Koshi,1.0,JHAPA,Budhabare,10.6774
314.8,2.5,1.5,2015-03-08,710,Aqua,MODIS,56,6.2,296.7,33.6,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
321.1,1.2,1.1,2015-03-09,753,Aqua,MODIS,74,6.2,305.1,12.4,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
315.3,1.0,1.0,2015-03-09,753,Aqua,MODIS,70,6.2,299.4,8.0,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
314.7,1.1,1.0,2015-03-09,753,Aqua,MODIS,60,6.2,299.7,8.5,D,0,5678.0,Lumbini,5.0,PALPA,Mityal Ruksebhangjyang,23.7734
316.0,1.3,1.1,2015-03-09,753,Aqua,MODIS,60,6.2,304.6,9.1,D,0,4028.0,Madhesh,2.0,RAUTAHAT,,6.5277
315.4,1.2,1.1,2015-03-09,753,Aqua,MODIS,31,6.2,304.1,7.8,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
322.6,1.2,1.1,2015-03-09,753,Aqua,MODIS,75,6.2,305.9,16.5,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
318.6,1.2,1.1,2015-03-09,753,Aqua,MODIS,71,6.2,304.4,11.7,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
322.3,1.2,1.1,2015-03-09,753,Aqua,MODIS,76,6.2,304.4,16.6,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
312.5,1.2,1.1,2015-03-09,753,Aqua,MODIS,47,6.2,301.2,7.0,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
314.4,1.0,1.0,2015-03-09,753,Aqua,MODIS,68,6.2,298.5,7.4,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
319.7,1.3,1.1,2015-03-09,753,Aqua,MODIS,35,6.2,305.6,12.4,D,0,4028.0,Madhesh,2.0,RAUTAHAT,,6.5277
316.2,1.0,1.0,2015-03-09,753,Aqua,MODIS,45,6.2,296.5,13.8,D,0,653.0,Karnali,6.0,JAJARKOT,"Dhime-1,Batule wa Archhani-8,Dharapani",30.1941
308.2,1.0,1.0,2015-03-10,524,Terra,MODIS,61,6.2,292.7,4.8,D,0,,,,,,
316.4,1.3,1.1,2015-03-10,524,Terra,MODIS,54,6.2,303.0,13.1,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
308.9,1.0,1.0,2015-03-10,524,Terra,MODIS,63,6.2,295.3,5.3,D,0,,,,,,
314.6,1.2,1.1,2015-03-10,524,Terra,MODIS,57,6.2,301.8,9.0,D,0,3543.0,Lumbini,5.0,NAWALPARASI_W,Ramgram,10.4378
313.6,3.4,1.7,2015-03-10,836,Aqua,MODIS,69,6.2,297.1,50.9,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
307.2,1.0,1.0,2015-03-10,1622,Terra,MODIS,71,6.2,288.8,9.6,N,0,1758.0,Koshi,1.0,TAPLEJUNG,Tellok,16.5487
321.6,1.2,1.1,2015-03-11,740,Aqua,MODIS,59,6.2,306.5,11.9,D,0,1819.0,Koshi,1.0,TERHATHUM,Myanglung Bazar,5.8484
328.7,1.1,1.1,2015-03-11,740,Aqua,MODIS,81,6.2,304.5,22.0,D,0,311.0,Koshi,1.0,BHOJPUR,Annapurna,9.748
321.4,1.2,1.1,2015-03-11,740,Aqua,MODIS,71,6.2,305.2,13.9,D,0,1758.0,Koshi,1.0,TAPLEJUNG,Tellok,16.5487
321.6,1.2,1.1,2015-03-11,740,Aqua,MODIS,66,6.2,305.8,14.0,D,0,1758.0,Koshi,1.0,TAPLEJUNG,Tellok,16.5487
328.0,1.1,1.1,2015-03-11,740,Aqua,MODIS,81,6.2,304.5,21.3,D,0,311.0,Koshi,1.0,BHOJPUR,Annapurna,9.748
303.6,1.0,1.0,2015-03-11,741,Aqua,MODIS,40,6.2,292.1,6.4,D,0,1099.0,Gandaki,4.0,MYAGDI,Babiyachaur,27.9628
306.9,1.0,1.0,2015-03-11,741,Aqua,MODIS,49,6.2,295.0,6.7,D,0,4985.0,Gandaki,4.0,BAGLUNG,Baglung Bazar,8.7656
309.4,1.0,1.0,2015-03-11,741,Aqua,MODIS,48,6.2,298.9,7.6,D,0,1099.0,Gandaki,4.0,MYAGDI,Babiyachaur,27.9628
318.6,1.0,1.0,2015-03-11,741,Aqua,MODIS,61,6.2,303.4,9.8,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
