latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
28.294,85.0008,311.7,1.7,1.3,2014-02-09,0759,Aqua,MODIS,55,6.2,291.6,19.6,D,0
28.2925,84.9859,335.6,1.6,1.3,2014-02-09,0759,Aqua,MODIS,89,6.2,297,73.4,D,0
27.5477,84.2333,318.5,1.4,1.2,2014-02-09,0759,Aqua,MODIS,77,6.2,299.8,19.9,D,0
28.3793,84.5135,305.3,1.5,1.2,2014-02-09,0759,Aqua,MODIS,50,6.2,289.8,13.7,D,0
28.214,84.9402,329.5,1.7,1.3,2014-02-10,0530,Terra,MODIS,86,6.2,285.4,68,D,0
28.211,84.9561,300.5,1.7,1.3,2014-02-10,0530,Terra,MODIS,31,6.2,282.6,13.4,D,0
27.4326,87.971,338.6,2.9,1.6,2014-02-10,0530,Terra,MODIS,91,6.2,281.3,210.8,D,0
27.4279,87.9929,300.8,2.9,1.6,2014-02-10,0530,Terra,MODIS,41,6.2,278,35.3,D,0
28.0042,85.7893,301.5,2.4,1.5,2014-02-10,0704,Aqua,MODIS,41,6.2,286.3,20,D,0
27.5487,84.4822,304.4,3,1.7,2014-02-10,0704,Aqua,MODIS,39,6.2,294.1,19.4,D,0
28.0105,85.8211,301.7,2.4,1.5,2014-02-10,0704,Aqua,MODIS,42,6.2,284.5,20.1,D,0
27.4417,87.3154,307,2,1.4,2014-02-10,0704,Aqua,MODIS,65,6.2,292.6,16.9,D,0
27.5335,85.2023,302,2.7,1.6,2014-02-10,0704,Aqua,MODIS,40,6.2,289.6,17.7,D,0
27.4912,87.9573,307.9,1.8,1.3,2014-02-10,0704,Aqua,MODIS,60,6.2,283.6,20.5,D,0
27.4826,87.9633,337,1.8,1.3,2014-02-10,0704,Aqua,MODIS,90,6.2,287.8,92.1,D,0
27.4858,87.9805,303.3,1.8,1.3,2014-02-10,0704,Aqua,MODIS,46,6.2,282.3,14.5,D,0
28.0053,85.8107,308,2.4,1.5,2014-02-10,0704,Aqua,MODIS,62,6.2,286.1,33.2,D,0
27.5427,84.2186,316.6,1,1,2014-02-11,0747,Aqua,MODIS,64,6.2,297.5,11.9,D,0
27.5413,84.2082,310.8,1,1,2014-02-11,0747,Aqua,MODIS,41,6.2,296.6,7.3,D,0
28.25,84.9127,314.7,1.1,1,2014-02-11,0747,Aqua,MODIS,74,6.2,293.9,15.8,D,0
28.2512,84.9222,311.6,1.1,1,2014-02-11,0747,Aqua,MODIS,62,6.2,290,13.4,D,0
27.4556,85.2251,302.5,1.1,1.1,2014-02-11,0747,Aqua,MODIS,22,6.2,288.1,4.2,D,0
27.5421,84.1444,325.4,1,1,2014-02-11,0747,Aqua,MODIS,82,6.2,295.9,22,D,0
28.742,80.2245,310.1,1.1,1.1,2014-02-11,0747,Aqua,MODIS,69,6.2,295.8,7.6,D,0
27.5435,84.1547,310.3,1,1,2014-02-11,0747,Aqua,MODIS,50,6.2,293.6,7.4,D,0
27.5471,87.8191,304.3,1.1,1,2014-02-11,1953,Aqua,MODIS,60,6.2,275.4,12.5,N,0
28.1272,85.2755,308.1,1.2,1.1,2014-02-12,0517,Terra,MODIS,42,6.2,295.9,11.1,D,0
27.4798,87.305,302.1,1.6,1.2,2014-02-12,0517,Terra,MODIS,40,6.2,287.1,11.6,D,0
28.6474,82.7583,312.3,4.1,1.9,2014-02-12,0830,Aqua,MODIS,53,6.2,299.6,71,D,0
28.6416,82.7697,311.5,4.1,1.9,2014-02-12,0830,Aqua,MODIS,59,6.2,300,71.6,D,0
28.8539,80.1382,308.4,2.7,1.6,2014-02-12,0830,Aqua,MODIS,59,6.2,295.6,25.3,D,0
28.8061,80.151,308.9,2.7,1.6,2014-02-12,0830,Aqua,MODIS,66,6.2,296.1,25.7,D,0
27.8138,86.3163,309.5,1,1,2014-02-13,0734,Aqua,MODIS,57,6.2,291.7,7.5,D,0
28.0535,85.5564,302.9,1,1,2014-02-13,0734,Aqua,MODIS,38,6.2,286.3,5.7,D,0
27.5601,84.4798,320.9,1.1,1,2014-02-13,0734,Aqua,MODIS,79,6.2,298.3,14.9,D,0
27.4662,84.3532,317.5,1.1,1,2014-02-13,0734,Aqua,MODIS,68,6.2,298.2,12.5,D,0
27.0585,87.1757,312,1,1,2014-02-13,0734,Aqua,MODIS,49,6.2,297.9,6.1,D,0
28.3451,84.4696,311.9,1,1,2014-02-14,0505,Terra,MODIS,58,6.2,288.6,12.5,D,0
26.9065,87.0834,300.2,1.1,1,2014-02-15,0722,Aqua,MODIS,10,6.2,280.5,3.4,D,0
28.7974,80.1348,325,1,1,2014-02-18,0753,Aqua,MODIS,83,6.2,295.2,20.8,D,0
29.6212,81.6951,309.9,1,1,2014-02-18,0753,Aqua,MODIS,49,6.2,294.3,9.7,D,0
27.7866,87.4467,325,1.9,1.3,2014-02-18,0753,Aqua,MODIS,83,6.2,294.4,57.4,D,0
27.7838,87.4192,313.5,1.9,1.3,2014-02-18,0753,Aqua,MODIS,60,6.2,290.1,29.6,D,0
28.7989,80.1451,324.6,1,1,2014-02-18,0753,Aqua,MODIS,83,6.2,295,20.3,D,0
27.552,84.3511,314.6,1.2,1.1,2014-02-18,0753,Aqua,MODIS,73,6.2,294.2,13.3,D,0
27.3931,87.8197,315.2,1.3,1.1,2014-02-20,0740,Aqua,MODIS,70,6.2,290.2,17.2,D,0
27.1384,84.9045,326.5,1,1,2014-02-20,0740,Aqua,MODIS,80,6.2,285.7,25,D,0
27.3428,87.9923,310.8,1.3,1.1,2014-02-20,0740,Aqua,MODIS,69,6.2,286.8,14.7,D,0
28.7541,80.1966,308.2,1.3,1.1,2014-02-21,0511,Terra,MODIS,67,6.2,294.4,8.6,D,0
28.8166,80.1688,307.8,2.1,1.4,2014-02-22,0554,Terra,MODIS,65,6.2,293.2,18.3,D,0
28.8176,80.1754,306.9,2.1,1.4,2014-02-22,0554,Terra,MODIS,63,6.2,292.9,16.1,D,0
28.8168,80.1549,311.7,2.1,1.4,2014-02-22,0729,Aqua,MODIS,72,6.2,294.4,24.1,D,0
28.821,80.176,306.1,2.1,1.4,2014-02-22,0729,Aqua,MODIS,61,6.2,293.2,13.8,D,0
27.5388,84.1988,310.3,2.3,1.5,2014-02-23,0811,Aqua,MODIS,36,6.2,295,21.6,D,0
27.5382,84.2149,309.9,2.3,1.5,2014-02-23,0811,Aqua,MODIS,59,6.2,294.9,20.8,D,0
28.8122,80.1307,323.4,1.3,1.1,2014-02-23,0812,Aqua,MODIS,81,6.2,296.9,23.1,D,0
28.8153,80.1572,321.1,1.3,1.1,2014-02-23,0812,Aqua,MODIS,77,6.2,298.2,20.3,D,0
28.8137,80.1439,323,1.3,1.1,2014-02-23,0812,Aqua,MODIS,81,6.2,297.3,23.4,D,0
29.5031,81.7187,310.8,1.6,1.2,2014-02-24,0542,Terra,MODIS,51,6.2,294.7,13.8,D,0
29.5026,81.7126,307.8,1.6,1.2,2014-02-24,0542,Terra,MODIS,44,6.2,295.7,10.9,D,0
28.4415,83.4419,311.2,2.2,1.4,2014-02-24,0542,Terra,MODIS,71,6.2,284.9,33.6,D,0
28.441,83.4475,313.8,2.2,1.4,2014-02-24,0542,Terra,MODIS,74,6.2,285.1,41.9,D,0
28.5839,83.3159,301.8,2.1,1.4,2014-02-24,0716,Aqua,MODIS,36,6.2,286,16.8,D,0
27.1541,87.6558,341,1.2,1.1,2014-02-24,0716,Aqua,MODIS,92,6.2,303.2,48.9,D,0
27.1461,87.6681,339.9,1.2,1.1,2014-02-24,0716,Aqua,MODIS,91,6.2,307.3,47,D,0
27.156,87.6672,392.9,1.2,1.1,2014-02-24,0716,Aqua,MODIS,100,6.2,304.9,271.7,D,0
28.2184,84.8401,311.8,1.7,1.3,2014-02-24,0716,Aqua,MODIS,70,6.2,293.7,21.8,D,0
27.5752,87.7828,318.8,1.2,1.1,2014-02-24,0716,Aqua,MODIS,79,6.2,289.1,21.1,D,0
28.5875,83.3337,302,2.1,1.4,2014-02-24,0716,Aqua,MODIS,39,6.2,287.3,17.2,D,0
28.4432,83.6078,311,2,1.4,2014-02-24,0716,Aqua,MODIS,71,6.2,295.2,24.8,D,0
27.5323,84.2383,324.2,1.9,1.4,2014-02-24,0716,Aqua,MODIS,82,6.2,297.8,46.7,D,0
27.5282,84.2466,325.9,1.9,1.4,2014-02-24,0716,Aqua,MODIS,83,6.2,296.9,53.8,D,0
29.7238,81.3222,304.5,2.7,1.6,2014-02-24,0717,Aqua,MODIS,59,6.2,292,34,D,0
29.7349,81.333,300.5,2.7,1.6,2014-02-24,0717,Aqua,MODIS,30,6.2,287.2,24.5,D,0
28.8107,80.151,326.4,1,1,2014-02-25,0759,Aqua,MODIS,84,6.2,292.2,22.7,D,0
28.8183,80.1392,333.4,1,1,2014-02-25,0759,Aqua,MODIS,88,6.2,293.1,29.9,D,0
28.8197,80.1494,332.7,1,1,2014-02-25,0759,Aqua,MODIS,88,6.2,295.5,29.3,D,0
28.8362,80.1359,325.1,1,1,2014-02-25,0759,Aqua,MODIS,84,6.2,294.5,19.3,D,0
28.3441,84.1061,318.6,1.1,1,2014-02-28,0517,Terra,MODIS,77,6.2,293.4,17.5,D,0
27.1106,87.1021,312.4,1.1,1,2014-03-02,0505,Terra,MODIS,38,6.2,296.7,8.8,D,0
27.5366,84.109,311,2.9,1.6,2014-03-02,0817,Aqua,MODIS,48,6.2,293.2,32.9,D,0
27.5386,84.1013,314.5,2.9,1.6,2014-03-02,0817,Aqua,MODIS,50,6.2,293.9,39.4,D,0
27.5853,82.9059,310.4,2.4,1.5,2014-03-02,0817,Aqua,MODIS,63,6.2,294.7,16.9,D,0
28.5543,83.6492,309.8,1.6,1.2,2014-03-03,0722,Aqua,MODIS,40,6.2,293.8,16.4,D,0
27.1801,87.9699,312.9,2,1.4,2014-03-06,0752,Aqua,MODIS,61,6.2,293.9,28,D,0
27.3139,84.7599,314.4,1.2,1.1,2014-03-06,0752,Aqua,MODIS,66,6.2,297.8,11.9,D,0
27.1722,87.9844,306.5,2,1.4,2014-03-06,0752,Aqua,MODIS,27,6.2,289.5,18.7,D,0
27.1706,87.968,308.7,2,1.4,2014-03-06,0752,Aqua,MODIS,42,6.2,293.5,19.8,D,0
27.559,84.6044,313.4,1.2,1.1,2014-03-06,0753,Aqua,MODIS,27,6.2,296.4,8.8,D,0
28.8644,80.1261,325.6,1,1,2014-03-06,0753,Aqua,MODIS,82,6.2,301.4,18.9,D,0
28.866,80.1364,318,1,1,2014-03-06,0753,Aqua,MODIS,74,6.2,299.6,11.5,D,0
27.5482,84.4331,338.4,1.2,1.1,2014-03-06,0753,Aqua,MODIS,90,6.2,292.6,47.5,D,0
27.5467,84.4211,316.7,1.2,1.1,2014-03-06,0753,Aqua,MODIS,70,6.2,296,13.2,D,0
28.5308,81.2411,310.6,1,1,2014-03-06,0753,Aqua,MODIS,57,6.2,300,5.2,D,0
