latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
28.3724,84.6259,314,1.6,1.2,2013-01-05,0759,Aqua,MODIS,46,6.2,290.6,25.5,D,0
28.0974,83.052,305,1.3,1.1,2013-01-05,0759,Aqua,MODIS,40,6.2,293.8,7.3,D,0
29.6027,81.782,314,1.1,1.1,2013-01-05,0759,Aqua,MODIS,33,6.2,299.7,12.7,D,0
29.4459,82.1814,300.2,1.2,1.1,2013-01-05,0759,Aqua,MODIS,27,6.2,285.9,7.7,D,0
29.661,81.3549,302.3,1.1,1,2013-01-05,0759,Aqua,MODIS,48,6.2,288.2,7.8,D,0
29.6467,81.2427,302,1.1,1,2013-01-05,0759,Aqua,MODIS,48,6.2,288.9,5.4,D,0
29.6453,81.2316,318.9,1.1,1,2013-01-05,0759,Aqua,MODIS,79,6.2,287.2,18.7,D,0
29.6686,81.1926,334.3,1.1,1,2013-01-05,0759,Aqua,MODIS,89,6.2,294.7,38.4,D,0
29.6671,81.1809,319.3,1.1,1,2013-01-05,0759,Aqua,MODIS,72,6.2,288,18.4,D,0
28.2627,85.0606,300.1,1.7,1.3,2013-01-06,0530,Terra,MODIS,20,6.2,277.1,14.7,D,0
28.2506,85.0621,302.2,1.7,1.3,2013-01-06,0530,Terra,MODIS,39,6.2,283.5,17.2,D,0
28.3689,84.6176,303,1.6,1.3,2013-01-06,0530,Terra,MODIS,39,6.2,280.5,16.5,D,0
27.5723,86.7713,304.8,2.1,1.4,2013-01-06,0703,Aqua,MODIS,60,6.2,283.4,27,D,0
28.2557,85.1227,307.2,1.1,1.1,2013-01-07,0746,Aqua,MODIS,52,6.2,287.3,9.2,D,0
28.2573,85.135,308.3,1.1,1.1,2013-01-07,0746,Aqua,MODIS,56,6.2,290.7,9.2,D,0
28.4308,84.4255,340.1,1.1,1,2013-01-07,0746,Aqua,MODIS,92,6.2,288.8,49.1,D,0
28.1767,85.2271,306.9,1.1,1.1,2013-01-07,0746,Aqua,MODIS,59,6.2,280.6,11.3,D,0
28.3645,84.6166,313.6,1.1,1,2013-01-07,0746,Aqua,MODIS,45,6.2,290.1,13.5,D,0
28.3737,84.6146,315.2,1.1,1,2013-01-07,0746,Aqua,MODIS,51,6.2,295.5,14.4,D,0
28.1749,85.2138,310.8,1.1,1.1,2013-01-07,0746,Aqua,MODIS,70,6.2,280.4,14.6,D,0
28.4321,84.4354,327.5,1.1,1,2013-01-07,0746,Aqua,MODIS,85,6.2,282.4,29.6,D,0
29.9178,81.8739,328.4,1,1,2013-01-07,0747,Aqua,MODIS,82,6.2,291.5,27.7,D,0
28.5702,83.3473,306.4,1,1,2013-01-08,0517,Terra,MODIS,54,6.2,281.9,9.8,D,0
29.6634,81.0667,327,1.1,1,2013-01-08,0517,Terra,MODIS,85,6.2,281.5,28.6,D,0
29.6619,81.0781,301.3,1.1,1,2013-01-08,0517,Terra,MODIS,41,6.2,283.5,5.1,D,0
28.3605,84.8833,300.5,1.1,1.1,2013-01-08,0517,Terra,MODIS,13,6.2,286.2,6.6,D,0
29.6837,81.1347,303.9,3.2,1.7,2013-01-08,0830,Aqua,MODIS,35,6.2,288.8,30.2,D,0
29.6946,81.1212,306,3.2,1.7,2013-01-08,0830,Aqua,MODIS,40,6.2,287.5,38.4,D,0
28.9681,82.1804,301.4,1.3,1.1,2013-01-09,0734,Aqua,MODIS,26,6.2,280.4,8.8,D,0
28.6711,82.9811,311.8,1.2,1.1,2013-01-09,0734,Aqua,MODIS,70,6.2,283.1,15.7,D,0
28.6691,82.9687,306.4,1.2,1.1,2013-01-09,0734,Aqua,MODIS,57,6.2,283.2,10.6,D,0
28.3383,84.4326,310.1,1,1,2013-01-09,0734,Aqua,MODIS,63,6.2,292.6,11.3,D,0
27.0429,85.2016,302.6,1,1,2013-01-09,0734,Aqua,MODIS,53,6.2,291.5,3.5,D,0
27.0414,85.1914,306.4,1,1,2013-01-09,0734,Aqua,MODIS,63,6.2,291.6,6,D,0
28.1709,85.222,314.4,1,1,2013-01-09,0734,Aqua,MODIS,75,6.2,278.2,16.1,D,0
27.6635,87.7988,303.6,1.1,1,2013-01-09,0734,Aqua,MODIS,55,6.2,279,9,D,0
29.6885,82.0528,308.6,1.2,1.1,2013-01-09,0735,Aqua,MODIS,53,6.2,286.6,14.5,D,0
29.8176,81.8462,306.4,1.3,1.1,2013-01-09,0735,Aqua,MODIS,44,6.2,291.1,11.2,D,0
29.8278,81.8464,308,1.3,1.1,2013-01-09,0735,Aqua,MODIS,60,6.2,291.1,12.6,D,0
29.6885,82.059,303,1.2,1.1,2013-01-09,0735,Aqua,MODIS,13,6.2,284.7,10,D,0
29.669,81.2094,308,2,1.4,2013-01-10,0818,Aqua,MODIS,51,6.2,291.3,17.8,D,0
29.6724,81.1971,305.8,2,1.4,2013-01-10,0818,Aqua,MODIS,41,6.2,289.1,16.3,D,0
28.344,84.5246,312.9,1.4,1.2,2013-01-11,0722,Aqua,MODIS,56,6.2,284.7,22.5,D,0
29.7827,81.2898,303.5,2.1,1.4,2013-01-11,0723,Aqua,MODIS,46,6.2,284.8,25,D,0
28.3473,84.3853,319.1,1.4,1.2,2013-01-12,0453,Terra,MODIS,79,6.2,287.6,28.6,D,0
28.3461,84.3963,320.4,1.4,1.2,2013-01-12,0453,Terra,MODIS,80,6.2,289.6,29.9,D,0
28.9729,82.4971,314.8,1.9,1.3,2013-01-12,0453,Terra,MODIS,65,6.2,290.5,29.9,D,0
28.2788,84.611,309.5,1.4,1.2,2013-01-12,0453,Terra,MODIS,30,6.2,285.3,15.3,D,0
28.4075,84.4703,311.8,1.4,1.2,2013-01-12,0453,Terra,MODIS,57,6.2,293.1,16.7,D,0
28.4062,84.4817,313.8,1.4,1.2,2013-01-12,0453,Terra,MODIS,61,6.2,290,19.5,D,0
28.8043,80.1226,303.4,1.1,1,2013-01-12,0805,Aqua,MODIS,46,6.2,292.9,4.2,D,0
28.9795,81.8558,305.5,1.4,1.2,2013-01-12,0805,Aqua,MODIS,43,6.2,287.2,9.9,D,0
28.822,82.6884,308.4,1.5,1.2,2013-01-12,0805,Aqua,MODIS,27,6.2,293.9,10.9,D,0
29.0444,81.7994,307.6,1.3,1.1,2013-01-12,0805,Aqua,MODIS,50,6.2,287.7,13.8,D,0
29.0458,81.8117,305.4,1.3,1.2,2013-01-12,0805,Aqua,MODIS,42,6.2,285.2,11.7,D,0
28.9883,81.8413,305.5,1.4,1.2,2013-01-12,0805,Aqua,MODIS,39,6.2,287.1,10.2,D,0
29.0108,82.1305,305.2,1.4,1.2,2013-01-12,0805,Aqua,MODIS,30,6.2,290,9.3,D,0
29.2101,82.376,319.9,1.5,1.2,2013-01-12,0805,Aqua,MODIS,80,6.2,292.1,30.6,D,0
29.2085,82.3619,322.1,1.5,1.2,2013-01-12,0805,Aqua,MODIS,81,6.2,293.1,33.2,D,0
28.4794,80.8926,303.1,1.2,1.1,2013-01-12,0805,Aqua,MODIS,54,6.2,292.8,4.9,D,0
27.4239,83.8211,311.3,1.1,1.1,2013-01-14,0752,Aqua,MODIS,70,6.2,298.2,8.2,D,0
27.9752,83.8323,304,1.2,1.1,2013-01-14,0752,Aqua,MODIS,41,6.2,292.8,4.7,D,0
27.5477,84.4252,304.7,1.2,1.1,2013-01-14,0752,Aqua,MODIS,59,6.2,292.9,6.9,D,0
29.6283,81.1777,316.7,1,1,2013-01-14,0753,Aqua,MODIS,72,6.2,289.6,14.3,D,0
28.4456,84.4472,322.8,1.3,1.1,2013-01-14,0753,Aqua,MODIS,82,6.2,287.4,27.4,D,0
29.6638,81.1707,309.6,1,1,2013-01-14,0753,Aqua,MODIS,57,6.2,289.5,8.3,D,0
29.4821,81.3535,302,1,1,2013-01-15,0523,Terra,MODIS,34,6.2,290.2,5.7,D,0
29.0463,81.9134,302.2,1,1,2013-01-15,0523,Terra,MODIS,21,6.2,290.2,6.7,D,0
29.6611,81.0021,334.9,4.1,1.9,2013-01-15,0836,Aqua,MODIS,89,6.2,287,272.5,D,0
29.6717,81.0071,339.1,4.1,1.9,2013-01-15,0836,Aqua,MODIS,91,6.2,286.2,321.9,D,0
29.6733,81.0334,302.2,4.1,1.9,2013-01-15,0836,Aqua,MODIS,35,6.2,284.7,35.7,D,0
29.6627,81.0293,317.3,4.1,1.9,2013-01-15,0836,Aqua,MODIS,78,6.2,286,117.3,D,0
28.5238,84.8559,313.5,1.1,1.1,2013-01-15,1622,Terra,MODIS,87,6.2,274.9,21,N,0
28.4584,84.7979,311.1,3.5,1.8,2013-01-16,0428,Terra,MODIS,46,6.2,291.3,63.4,D,0
28.4526,84.7997,309.7,3.5,1.8,2013-01-16,0428,Terra,MODIS,60,6.2,292.4,66.5,D,0
28.5263,84.8735,308.3,3.5,1.8,2013-01-16,0428,Terra,MODIS,50,6.2,285,61.1,D,0
26.4834,87.4867,304.3,2.1,1.4,2013-01-16,0429,Terra,MODIS,59,6.2,290.6,12,D,0
26.4858,87.4717,304,2.1,1.4,2013-01-16,0429,Terra,MODIS,58,6.2,290.9,11.8,D,0
28.5276,84.8506,314.6,1,1,2013-01-16,0740,Aqua,MODIS,60,6.2,294.4,10.9,D,0
28.3295,84.3612,302.5,1,1,2013-01-16,0740,Aqua,MODIS,40,6.2,288.9,5.1,D,0
28.4795,83.6109,306,1,1,2013-01-16,0740,Aqua,MODIS,53,6.2,291.6,6.8,D,0
27.5388,84.5612,308.6,1,1,2013-01-16,0740,Aqua,MODIS,43,6.2,288.3,7,D,0
27.5373,84.5512,316.5,1,1,2013-01-16,0740,Aqua,MODIS,76,6.2,289.6,12.9,D,0
28.5181,84.8479,376.1,1,1,2013-01-16,0740,Aqua,MODIS,100,6.2,304.6,138.6,D,0
28.5195,84.8579,351.3,1,1,2013-01-16,0740,Aqua,MODIS,96,6.2,299.7,64,D,0
28.4457,84.7872,320.5,1,1,2013-01-16,0740,Aqua,MODIS,55,6.2,290.4,17.3,D,0
27.7887,86.3263,325.2,1.1,1,2013-01-16,0740,Aqua,MODIS,84,6.2,285.5,27.3,D,0
27.7783,86.3189,308.4,1.1,1,2013-01-16,0740,Aqua,MODIS,52,6.2,287.8,10.4,D,0
27.7796,86.329,329.9,1.1,1,2013-01-16,0740,Aqua,MODIS,86,6.2,290.6,33.5,D,0
29.7604,81.6765,307.4,1.1,1,2013-01-16,0741,Aqua,MODIS,60,6.2,287.5,11.3,D,0
27.5385,84.5386,318,1.2,1.1,2013-01-18,0728,Aqua,MODIS,78,6.2,294,17.3,D,0
27.6365,87.697,316.3,1,1,2013-01-18,0728,Aqua,MODIS,50,6.2,269.6,17.1,D,0
27.5365,84.5267,315.9,1.2,1.1,2013-01-18,0728,Aqua,MODIS,76,6.2,293.5,15.1,D,0
26.9747,85.8056,312.9,1.1,1,2013-01-18,0728,Aqua,MODIS,45,6.2,296.6,7.8,D,0
26.7115,87.644,305.8,1.9,1.4,2013-01-22,0703,Aqua,MODIS,61,6.2,295.7,10.1,D,0
27.543,84.5359,311.5,1.1,1,2013-01-23,0746,Aqua,MODIS,71,6.2,297,8.6,D,0
27.5416,84.5253,331.2,1.1,1,2013-01-23,0746,Aqua,MODIS,87,6.2,297.9,30.3,D,0
26.6661,87.9772,306.1,1.1,1,2013-01-25,0733,Aqua,MODIS,58,6.2,294.6,4.2,D,0
27.3876,86.5873,311.8,1,1,2013-01-26,0505,Terra,MODIS,72,6.2,288.7,12.2,D,0
28.8286,82.4699,304,1.2,1.1,2013-01-26,0505,Terra,MODIS,32,6.2,293.9,9.6,D,0
27.3893,86.5763,311.9,1,1,2013-01-26,0505,Terra,MODIS,72,6.2,287.5,12.9,D,0
28.3304,84.8942,310.4,1.4,1.2,2013-01-27,0722,Aqua,MODIS,65,6.2,284.5,17.5,D,0
27.4591,86.9117,305.4,1,1,2013-01-28,0453,Terra,MODIS,47,6.2,294.4,9.4,D,0
27.4577,86.9226,302.3,1,1,2013-01-28,0453,Terra,MODIS,29,6.2,291.5,7.3,D,0
27.5495,84.4333,325.8,1.2,1.1,2013-01-30,0752,Aqua,MODIS,83,6.2,296.5,27.7,D,0
27.5574,84.5814,316.7,1.2,1.1,2013-01-30,0752,Aqua,MODIS,75,6.2,299.5,14.3,D,0
27.5476,84.5829,313.9,1.2,1.1,2013-01-30,0752,Aqua,MODIS,56,6.2,296.5,11.1,D,0
27.5554,84.4819,317.5,1.2,1.1,2013-01-30,0752,Aqua,MODIS,76,6.2,295.5,15.6,D,0
27.554,84.4697,315.1,1.2,1.1,2013-01-30,0752,Aqua,MODIS,73,6.2,295.7,12.7,D,0
27.551,84.4455,313.3,1.2,1.1,2013-01-30,0752,Aqua,MODIS,66,6.2,296,11.1,D,0
29.8229,80.6107,304.8,1,1,2013-01-31,0523,Terra,MODIS,40,6.2,293.7,8.3,D,0
29.5236,81.4003,304,1,1,2013-01-31,0523,Terra,MODIS,41,6.2,288.8,6,D,0
29.5251,81.3901,312.9,1,1,2013-01-31,0523,Terra,MODIS,73,6.2,287.1,12.4,D,0
28.7713,80.1471,311.9,3.4,1.7,2013-01-31,0836,Aqua,MODIS,54,6.2,292.1,46.8,D,0
28.7774,80.1514,311.9,3.4,1.7,2013-01-31,0836,Aqua,MODIS,63,6.2,292.4,50.7,D,0
27.5583,84.5202,311.2,1,1,2013-02-01,0740,Aqua,MODIS,60,6.2,298,5.5,D,0
27.5511,84.4703,307.6,1,1,2013-02-01,0740,Aqua,MODIS,41,6.2,295.6,4.1,D,0
26.6524,87.0026,327.9,1.1,1.1,2013-02-01,0740,Aqua,MODIS,85,6.2,289.9,27.7,D,0
27.4686,84.3418,310.9,1,1,2013-02-01,0740,Aqua,MODIS,58,6.2,299.2,7.8,D,0
28.6465,82.778,322.2,1,1,2013-02-01,0740,Aqua,MODIS,78,6.2,293.5,20.7,D,0
27.9449,85.1059,315.5,1,1,2013-02-01,0740,Aqua,MODIS,74,6.2,297.1,11,D,0
27.9463,85.116,311.4,1,1,2013-02-01,0740,Aqua,MODIS,68,6.2,295.2,7.5,D,0
27.5617,84.417,325.6,1,1,2013-02-01,0740,Aqua,MODIS,82,6.2,296.9,20.9,D,0
27.5574,84.387,311.4,1,1,2013-02-01,0740,Aqua,MODIS,65,6.2,297.1,7.6,D,0
27.47,84.3518,317.4,1,1,2013-02-01,0740,Aqua,MODIS,75,6.2,296.6,13.4,D,0
27.5497,84.4603,306.5,1,1,2013-02-01,0740,Aqua,MODIS,34,6.2,296.1,3.8,D,0
26.7738,87.0866,316.2,1.3,1.1,2013-02-02,0511,Terra,MODIS,57,6.2,295.8,13.2,D,0
26.776,87.074,313,1.3,1.1,2013-02-02,0511,Terra,MODIS,72,6.2,297.4,10.1,D,0
27.5603,84.4809,313,1.2,1.1,2013-02-03,0728,Aqua,MODIS,71,6.2,296,10,D,0
27.5583,84.4689,314.1,1.2,1.1,2013-02-03,0728,Aqua,MODIS,73,6.2,296.5,11.6,D,0
26.725,87.039,323.7,2.2,1.4,2013-02-06,0758,Aqua,MODIS,81,6.2,302.8,40.6,D,0
27.1757,85.1982,307.5,1.9,1.3,2013-02-07,0530,Terra,MODIS,30,6.2,295.9,12,D,0
27.4882,87.3068,317.2,1.4,1.2,2013-02-08,0746,Aqua,MODIS,77,6.2,291.9,23.8,D,0
27.4153,83.711,307.7,1,1,2013-02-08,0746,Aqua,MODIS,55,6.2,293.8,4.9,D,0
27.549,83.9526,313.2,1,1,2013-02-08,0746,Aqua,MODIS,61,6.2,297.9,8.7,D,0
27.5408,84.5009,310.6,1.1,1,2013-02-08,0746,Aqua,MODIS,47,6.2,298.9,6.1,D,0
27.5972,87.3758,319.7,1.4,1.2,2013-02-08,0746,Aqua,MODIS,78,6.2,297.9,28,D,0
27.4531,87.4308,308.2,1.5,1.2,2013-02-08,0746,Aqua,MODIS,58,6.2,292.9,13.6,D,0
27.4869,87.2946,313.1,1.4,1.2,2013-02-08,0746,Aqua,MODIS,66,6.2,295,17.1,D,0
26.9828,85.6355,316.4,1.1,1.1,2013-02-08,0746,Aqua,MODIS,71,6.2,300.2,10.7,D,0
26.9856,85.6294,314.7,1.1,1.1,2013-02-08,0746,Aqua,MODIS,68,6.2,299.8,9.8,D,0
27.6054,87.3842,326.7,1.6,1.2,2013-02-09,0517,Terra,MODIS,85,6.2,290.7,52.2,D,0
27.6089,87.3752,305.4,1.6,1.2,2013-02-09,0517,Terra,MODIS,54,6.2,288.4,13.4,D,0
27.6062,87.3897,325.2,1.6,1.2,2013-02-09,0517,Terra,MODIS,84,6.2,289.9,47.9,D,0
28.9603,82.6448,307.8,1,1,2013-02-09,0517,Terra,MODIS,58,6.2,286.6,10.8,D,0
28.9588,82.6549,303.8,1,1,2013-02-09,0517,Terra,MODIS,49,6.2,286.2,8.7,D,0
27.697,87.4003,306,1.6,1.2,2013-02-09,0517,Terra,MODIS,53,6.2,289.6,15.5,D,0
27.6965,87.3935,302.6,1.6,1.2,2013-02-09,0517,Terra,MODIS,43,6.2,288.4,11.8,D,0
27.0685,87.5599,322.6,1,1,2013-02-10,0733,Aqua,MODIS,63,6.2,308.8,12.1,D,0
26.727,87.6852,316.6,1,1,2013-02-10,0733,Aqua,MODIS,64,6.2,302.1,7.6,D,0
28.0003,85.7893,318,1,1,2013-02-10,0734,Aqua,MODIS,78,6.2,291.4,15.5,D,0
27.556,84.3715,308.5,1.1,1,2013-02-10,0734,Aqua,MODIS,47,6.2,296.9,5.3,D,0
27.5433,84.2313,313.5,1.1,1,2013-02-10,0734,Aqua,MODIS,68,6.2,298.5,8.4,D,0
27.553,84.4657,313.7,1.1,1,2013-02-10,0734,Aqua,MODIS,70,6.2,297.2,9.2,D,0
27.1267,85.0592,313,1,1,2013-02-10,0734,Aqua,MODIS,65,6.2,301.8,6.8,D,0
27.9989,85.7794,325.7,1,1,2013-02-10,0734,Aqua,MODIS,84,6.2,289.1,23.5,D,0
26.9663,85.8433,319.2,1,1,2013-02-10,0734,Aqua,MODIS,73,6.2,303.9,8.8,D,0
27.4791,87.4074,300.4,1.1,1,2013-02-11,0505,Terra,MODIS,24,6.2,287.9,6.1,D,0
28.2211,84.8464,309.2,1,1,2013-02-11,0505,Terra,MODIS,50,6.2,296.2,8,D,0
27.5472,84.1982,310.4,3,1.6,2013-02-11,0817,Aqua,MODIS,39,6.2,293.1,29.6,D,0
27.531,84.2075,310.3,3,1.6,2013-02-11,0817,Aqua,MODIS,52,6.2,293.4,34.7,D,0
27.5458,84.2067,309,3,1.6,2013-02-11,0817,Aqua,MODIS,46,6.2,292.6,28.4,D,0
27.5432,84.1759,306.6,3,1.6,2013-02-11,0817,Aqua,MODIS,28,6.2,292.8,20.9,D,0
27.5356,84.4533,307.6,3.1,1.7,2013-02-11,0817,Aqua,MODIS,55,6.2,290.7,30.3,D,0
27.1938,87.4645,311.6,1,1,2013-02-13,0453,Terra,MODIS,68,6.2,290,10.7,D,0
27.4733,87.9604,304.4,1,1,2013-02-13,0453,Terra,MODIS,58,6.2,288.8,7.4,D,0
28.1791,84.9135,301.3,1.3,1.1,2013-02-13,0453,Terra,MODIS,20,6.2,286.8,6.2,D,0
27.1924,87.4745,306.4,1,1,2013-02-13,0453,Terra,MODIS,54,6.2,290.8,7,D,0
27.1184,87.8801,315.5,3.2,1.7,2013-02-13,0804,Aqua,MODIS,65,6.2,294.8,66.9,D,0
27.5406,84.5186,311.8,1.9,1.3,2013-02-13,0804,Aqua,MODIS,52,6.2,301.6,15.2,D,0
27.1297,87.8735,309.4,3.2,1.7,2013-02-13,0804,Aqua,MODIS,34,6.2,293.5,30.9,D,0
27.5439,84.2003,312.3,1.8,1.3,2013-02-13,0804,Aqua,MODIS,33,6.2,299.2,14.5,D,0
27.0595,87.5335,314,3,1.7,2013-02-13,0804,Aqua,MODIS,23,6.2,302.2,29,D,0
27.5517,84.212,313.2,1.8,1.3,2013-02-13,0804,Aqua,MODIS,47,6.2,298.8,13.6,D,0
27.5542,87.0148,314.7,1.6,1.3,2013-02-14,0709,Aqua,MODIS,75,6.2,287.1,29.1,D,0
27.0453,87.5284,315.8,1.5,1.2,2013-02-14,0709,Aqua,MODIS,57,6.2,303.5,13,D,0
27.0433,87.6407,314.2,1.5,1.2,2013-02-14,0709,Aqua,MODIS,69,6.2,299.5,16.1,D,0
27.5835,87.6382,319.9,1.5,1.2,2013-02-14,0709,Aqua,MODIS,80,6.2,285.8,34.9,D,0
27.5814,87.6266,315.9,1.5,1.2,2013-02-14,0709,Aqua,MODIS,76,6.2,283.5,28.8,D,0
27.5571,87.0311,304.2,1.6,1.3,2013-02-14,0709,Aqua,MODIS,36,6.2,287,13.2,D,0
27.5665,86.7687,300.8,1.7,1.3,2013-02-14,0709,Aqua,MODIS,23,6.2,289.9,9,D,0
28.7589,80.3665,309.9,1,1,2013-02-22,0759,Aqua,MODIS,62,6.2,297.6,5.3,D,0
28.8353,80.1153,309.4,1,1,2013-02-22,0759,Aqua,MODIS,57,6.2,298.1,4.2,D,0
28.7859,80.1623,318.8,1,1,2013-02-22,0759,Aqua,MODIS,77,6.2,299.8,12.2,D,0
