YEAR,MONTH,DISTRICT,LAT,LON,Prep,AvgTemp,MaxTemp,Humidity,WindSpeed,Brightness,Confidence,ThermalData,FRP,Fire_Count
2012,1,arghakhanchi,27.9,83.2,36.46,12.78,19.09,51.21,2.23,0.0,0.0,0.0,0.0,0.0
2012,2,arghakhanchi,27.9,83.2,10.93,16.4,23.9,39.39,2.85,0.0,0.0,0.0,0.0,0.0
2012,3,arghakhanchi,27.9,83.2,17.71,20.72,28.99,28.13,3.04,0.0,0.0,0.0,0.0,0.0
2012,4,arghakhanchi,27.9,83.2,14.04,26.91,34.38,27.54,3.61,317.0857142857143,61.74285714285714,302.0857142857143,384.8,35.0
2012,5,arghakhanchi,27.9,83.2,7.53,30.94,38.31,19.34,3.14,315.40909090909093,55.72727272727273,300.6727272727273,160.5,11.0
2012,6,arghakhanchi,27.9,83.2,71.2,32.26,38.69,34.73,3.14,315.1,91.0,293.4,15.6,1.0
2012,7,arghakhanchi,27.9,83.2,422.26,26.72,30.22,80.56,2.5,0.0,0.0,0.0,0.0,0.0
2012,8,arghakhanchi,27.9,83.2,326.18,25.5,28.8,84.98,2.25,0.0,0.0,0.0,0.0,0.0
2012,9,arghakhanchi,27.9,83.2,493.01,24.17,27.51,86.41,2.08,0.0,0.0,0.0,0.0,0.0
2012,10,arghakhanchi,27.9,83.2,39.75,20.68,25.11,77.63,1.68,0.0,0.0,0.0,0.0,0.0
2012,11,arghakhanchi,27.9,83.2,2.39,16.51,22.23,61.83,1.84,0.0,0.0,0.0,0.0,0.0
2012,12,arghakhanchi,27.9,83.2,0.05,13.56,20.22,52.16,2.02,0.0,0.0,0.0,0.0,0.0
2013,1,arghakhanchi,27.9,83.2,26.59,11.59,18.44,49.85,2.09,305.35,45.0,293.1,15.3,2.0
2013,2,arghakhanchi,27.9,83.2,62.35,15.98,22.88,53.77,2.74,0.0,0.0,0.0,0.0,0.0
2013,3,arghakhanchi,27.9,83.2,6.93,21.9,29.72,38.12,3.27,0.0,0.0,0.0,0.0,0.0
2013,4,arghakhanchi,27.9,83.2,28.27,26.08,33.44,32.74,3.44,323.4,40.0,312.5,14.0,2.0
2013,5,arghakhanchi,27.9,83.2,83.65,28.88,36.15,30.59,2.69,0.0,0.0,0.0,0.0,0.0
2013,6,arghakhanchi,27.9,83.2,605.95,27.0,31.12,70.12,2.52,0.0,0.0,0.0,0.0,0.0
2013,7,arghakhanchi,27.9,83.2,406.63,25.69,28.74,86.76,2.29,0.0,0.0,0.0,0.0,0.0
2013,8,arghakhanchi,27.9,83.2,365.3,25.18,28.19,86.85,2.18,0.0,0.0,0.0,0.0,0.0
2013,9,arghakhanchi,27.9,83.2,168.97,24.77,28.18,85.54,1.97,0.0,0.0,0.0,0.0,0.0
2013,10,arghakhanchi,27.9,83.2,198.03,21.76,25.6,83.01,1.87,0.0,0.0,0.0,0.0,0.0
2013,11,arghakhanchi,27.9,83.2,5.62,17.71,23.14,66.61,1.78,0.0,0.0,0.0,0.0,0.0
2013,12,arghakhanchi,27.9,83.2,1.87,14.63,20.58,61.74,1.88,0.0,0.0,0.0,0.0,0.0
2014,1,arghakhanchi,27.9,83.2,22.23,13.7,20.23,55.44,2.22,0.0,0.0,0.0,0.0,0.0
2014,2,arghakhanchi,27.9,83.2,33.16,15.38,22.13,50.53,2.65,0.0,0.0,0.0,0.0,0.0
2014,3,arghakhanchi,27.9,83.2,9.01,20.92,28.26,39.8,3.05,0.0,0.0,0.0,0.0,0.0
2014,4,arghakhanchi,27.9,83.2,13.27,26.84,34.7,25.5,3.32,311.8565217391304,52.82608695652174,297.504347826087,189.9,23.0
2014,5,arghakhanchi,27.9,83.2,75.89,29.62,36.52,32.6,3.32,320.2142857142857,68.57142857142857,301.4238095238095,477.7,21.0
2014,6,arghakhanchi,27.9,83.2,293.28,30.82,36.46,46.51,2.56,0.0,0.0,0.0,0.0,0.0
2014,7,arghakhanchi,27.9,83.2,379.8,27.04,30.31,79.17,2.27,0.0,0.0,0.0,0.0,0.0
2014,8,arghakhanchi,27.9,83.2,483.98,25.91,28.94,85.24,2.35,0.0,0.0,0.0,0.0,0.0
2014,9,arghakhanchi,27.9,83.2,236.81,24.36,27.82,84.81,2.16,0.0,0.0,0.0,0.0,0.0
2014,10,arghakhanchi,27.9,83.2,124.38,21.47,25.9,74.3,1.92,0.0,0.0,0.0,0.0,0.0
2014,11,arghakhanchi,27.9,83.2,0.0,17.97,23.79,57.05,1.85,0.0,0.0,0.0,0.0,0.0
2014,12,arghakhanchi,27.9,83.2,19.87,14.26,20.54,50.47,1.89,0.0,0.0,0.0,0.0,0.0
2015,1,arghakhanchi,27.9,83.2,44.14,13.45,20.0,54.55,2.16,0.0,0.0,0.0,0.0,0.0
2015,2,arghakhanchi,27.9,83.2,13.11,17.25,24.16,46.46,2.44,0.0,0.0,0.0,0.0,0.0
2015,3,arghakhanchi,27.9,83.2,109.69,20.48,27.27,49.53,2.94,319.1,74.0,295.4,24.0,1.0
2015,4,arghakhanchi,27.9,83.2,61.6,24.62,31.05,45.17,2.77,0.0,0.0,0.0,0.0,0.0
2015,5,arghakhanchi,27.9,83.2,52.39,29.57,36.77,32.51,2.83,0.0,0.0,0.0,0.0,0.0
2015,6,arghakhanchi,27.9,83.2,266.2,30.34,35.86,47.76,2.58,317.325,58.0,302.3,38.3,4.0
2015,7,arghakhanchi,27.9,83.2,349.13,26.71,30.5,79.6,2.9,0.0,0.0,0.0,0.0,0.0
2015,8,arghakhanchi,27.9,83.2,438.1,25.95,29.16,85.06,2.26,0.0,0.0,0.0,0.0,0.0
2015,9,arghakhanchi,27.9,83.2,76.52,25.04,28.95,78.73,2.12,0.0,0.0,0.0,0.0,0.0
2015,10,arghakhanchi,27.9,83.2,34.89,22.99,28.59,57.0,1.9,0.0,0.0,0.0,0.0,0.0
2015,11,arghakhanchi,27.9,83.2,0.4,19.88,26.06,48.65,1.97,0.0,0.0,0.0,0.0,0.0
2015,12,arghakhanchi,27.9,83.2,0.26,15.05,21.84,43.14,2.04,0.0,0.0,0.0,0.0,0.0
2016,1,arghakhanchi,27.9,83.2,5.06,14.01,21.19,36.41,2.24,0.0,0.0,0.0,0.0,0.0
2016,2,arghakhanchi,27.9,83.2,5.55,18.48,26.6,28.31,2.93,0.0,0.0,0.0,0.0,0.0
2016,3,arghakhanchi,27.9,83.2,25.54,23.26,31.17,27.83,3.13,319.475,56.875,303.575,79.4,8.0
2016,4,arghakhanchi,27.9,83.2,2.58,29.3,37.44,18.21,4.43,317.2967213114754,60.03278688524591,300.6655737704918,2123.1,122.0
2016,5,arghakhanchi,27.9,83.2,143.52,29.0,34.91,40.18,2.62,310.6333333333333,58.0,296.3333333333333,22.4,3.0
2016,6,arghakhanchi,27.9,83.2,225.53,28.65,33.05,61.58,2.32,0.0,0.0,0.0,0.0,0.0
2016,7,arghakhanchi,27.9,83.2,641.84,25.87,28.63,87.53,2.48,0.0,0.0,0.0,0.0,0.0
2016,8,arghakhanchi,27.9,83.2,165.3,26.06,29.11,84.73,2.31,0.0,0.0,0.0,0.0,0.0
2016,9,arghakhanchi,27.9,83.2,249.84,24.79,28.15,87.03,2.09,0.0,0.0,0.0,0.0,0.0
2016,10,arghakhanchi,27.9,83.2,113.39,22.49,27.19,69.42,1.84,0.0,0.0,0.0,0.0,0.0
2016,11,arghakhanchi,27.9,83.2,0.0,18.59,24.82,55.72,1.86,0.0,0.0,0.0,0.0,0.0
2016,12,arghakhanchi,27.9,83.2,0.0,15.93,22.7,48.48,1.85,0.0,0.0,0.0,0.0,0.0
2017,1,arghakhanchi,27.9,83.2,20.36,14.84,21.97,44.31,2.24,0.0,0.0,0.0,0.0,0.0
2017,2,arghakhanchi,27.9,83.2,0.4,18.18,25.96,35.57,2.5,0.0,0.0,0.0,0.0,0.0
2017,3,arghakhanchi,27.9,83.2,37.9,21.06,28.53,33.06,2.84,0.0,0.0,0.0,0.0,0.0
2017,4,arghakhanchi,27.9,83.2,40.76,27.63,35.15,27.66,2.99,319.2454545454545,57.77272727272727,304.1545454545454,241.6,22.0
2017,5,arghakhanchi,27.9,83.2,106.06,29.61,35.88,38.59,2.53,322.9,58.0,305.4,12.1,1.0
2017,6,arghakhanchi,27.9,83.2,172.69,30.16,35.39,51.49,2.48,0.0,0.0,0.0,0.0,0.0
2017,7,arghakhanchi,27.9,83.2,468.65,26.19,29.21,84.83,2.83,0.0,0.0,0.0,0.0,0.0
2017,8,arghakhanchi,27.9,83.2,476.28,25.59,28.12,89.69,2.54,0.0,0.0,0.0,0.0,0.0
2017,9,arghakhanchi,27.9,83.2,224.21,25.11,28.39,87.83,2.27,0.0,0.0,0.0,0.0,0.0
2017,10,arghakhanchi,27.9,83.2,22.32,23.28,28.09,69.88,1.92,0.0,0.0,0.0,0.0,0.0
2017,11,arghakhanchi,27.9,83.2,0.16,19.04,24.91,57.09,1.89,0.0,0.0,0.0,0.0,0.0
2017,12,arghakhanchi,27.9,83.2,0.26,16.61,23.11,45.99,1.95,0.0,0.0,0.0,0.0,0.0
2012,1,baglung,28.3,83.6,25.6,3.74,9.61,57.39,1.82,0.0,0.0,0.0,0.0,0.0
2012,2,baglung,28.3,83.6,8.73,7.33,14.03,47.75,2.2,310.6,46.333333333333336,293.06666666666666,30.7,3.0
2012,3,baglung,28.3,83.6,16.11,11.04,18.45,36.53,2.55,316.26666666666665,69.33333333333333,294.3666666666666,59.5,3.0
2012,4,baglung,28.3,83.6,12.79,15.93,22.96,39.7,2.84,0.0,0.0,0.0,0.0,0.0
2012,5,baglung,28.3,83.6,18.24,19.5,26.44,31.47,2.82,0.0,0.0,0.0,0.0,0.0
2012,6,baglung,28.3,83.6,90.14,21.5,27.46,49.74,2.69,0.0,0.0,0.0,0.0,0.0
2012,7,baglung,28.3,83.6,384.41,19.04,22.47,87.82,2.42,0.0,0.0,0.0,0.0,0.0
2012,8,baglung,28.3,83.6,311.27,18.3,21.72,88.77,2.15,0.0,0.0,0.0,0.0,0.0
2012,9,baglung,28.3,83.6,490.62,16.89,20.28,89.76,1.84,0.0,0.0,0.0,0.0,0.0
2012,10,baglung,28.3,83.6,64.57,12.65,17.29,78.77,1.76,0.0,0.0,0.0,0.0,0.0
2012,11,baglung,28.3,83.6,4.52,8.98,14.58,61.29,1.76,332.6,88.0,286.6,73.5,1.0
2012,12,baglung,28.3,83.6,0.02,7.2,13.63,49.45,1.77,0.0,0.0,0.0,0.0,0.0
2013,1,baglung,28.3,83.6,22.72,4.45,11.04,49.3,1.86,0.0,0.0,0.0,0.0,0.0
2013,2,baglung,28.3,83.6,58.51,6.87,13.55,58.32,2.14,0.0,0.0,0.0,0.0,0.0
2013,3,baglung,28.3,83.6,13.48,12.0,19.34,47.5,2.6,0.0,0.0,0.0,0.0,0.0
2013,4,baglung,28.3,83.6,29.96,15.49,22.08,45.46,2.77,0.0,0.0,0.0,0.0,0.0
2013,5,baglung,28.3,83.6,124.72,18.38,24.77,44.85,2.61,0.0,0.0,0.0,0.0,0.0
2013,6,baglung,28.3,83.6,466.75,18.38,22.18,82.91,2.19,0.0,0.0,0.0,0.0,0.0
2013,7,baglung,28.3,83.6,426.12,18.5,21.67,90.83,2.24,0.0,0.0,0.0,0.0,0.0
2013,8,baglung,28.3,83.6,357.53,17.87,20.97,91.08,2.16,0.0,0.0,0.0,0.0,0.0
2013,9,baglung,28.3,83.6,178.64,17.02,20.5,89.76,1.91,0.0,0.0,0.0,0.0,0.0
2013,10,baglung,28.3,83.6,204.28,14.08,17.94,86.49,1.64,0.0,0.0,0.0,0.0,0.0
2013,11,baglung,28.3,83.6,10.39,9.92,15.16,67.22,1.67,316.1,76.33333333333333,289.06666666666666,131.5,3.0
2013,12,baglung,28.3,83.6,1.28,6.78,12.23,65.41,1.62,346.5,95.0,282.8,111.2,1.0
2014,1,baglung,28.3,83.6,16.81,5.95,11.82,59.1,1.8,306.79999999999995,58.0,283.5,19.9,2.0
2014,2,baglung,28.3,83.6,23.56,6.63,12.8,57.8,2.01,0.0,0.0,0.0,0.0,0.0
2014,3,baglung,28.3,83.6,19.77,10.86,17.39,52.94,2.45,0.0,0.0,0.0,0.0,0.0
2014,4,baglung,28.3,83.6,31.35,15.61,22.48,40.79,2.62,326.8,69.0,306.65,31.9,2.0
2014,5,baglung,28.3,83.6,92.77,18.53,24.63,48.79,2.61,314.12,77.4,293.6,100.8,5.0
2014,6,baglung,28.3,83.6,392.75,20.27,25.28,64.82,2.45,0.0,0.0,0.0,0.0,0.0
2014,7,baglung,28.3,83.6,463.02,18.86,21.87,89.09,2.09,0.0,0.0,0.0,0.0,0.0
2014,8,baglung,28.3,83.6,526.16,18.39,21.27,91.57,2.22,0.0,0.0,0.0,0.0,0.0
2014,9,baglung,28.3,83.6,277.27,16.83,20.15,91.05,1.96,0.0,0.0,0.0,0.0,0.0
2014,10,baglung,28.3,83.6,116.02,13.08,17.42,81.19,1.77,0.0,0.0,0.0,0.0,0.0
2014,11,baglung,28.3,83.6,0.0,10.56,15.79,61.2,1.71,0.0,0.0,0.0,0.0,0.0
2014,12,baglung,28.3,83.6,23.32,7.31,13.25,51.91,1.62,308.0,60.0,291.6,10.4,1.0
2015,1,baglung,28.3,83.6,45.65,5.01,11.25,61.04,1.86,0.0,0.0,0.0,0.0,0.0
2015,2,baglung,28.3,83.6,17.07,7.65,14.0,58.65,2.05,0.0,0.0,0.0,0.0,0.0
2015,3,baglung,28.3,83.6,127.08,10.24,16.4,62.7,2.18,306.9,49.0,295.0,6.7,1.0
2015,4,baglung,28.3,83.6,85.54,13.82,19.19,62.84,2.16,0.0,0.0,0.0,0.0,0.0
2015,5,baglung,28.3,83.6,106.22,18.26,24.29,50.44,2.51,0.0,0.0,0.0,0.0,0.0
2015,6,baglung,28.3,83.6,323.88,19.5,24.21,66.9,2.23,0.0,0.0,0.0,0.0,0.0
2015,7,baglung,28.3,83.6,510.56,18.89,22.27,88.95,2.39,0.0,0.0,0.0,0.0,0.0
2015,8,baglung,28.3,83.6,513.27,18.42,21.39,91.63,2.11,0.0,0.0,0.0,0.0,0.0
2015,9,baglung,28.3,83.6,155.2,17.38,20.9,87.36,1.89,0.0,0.0,0.0,0.0,0.0
2015,10,baglung,28.3,83.6,78.61,13.83,18.15,73.04,1.74,0.0,0.0,0.0,0.0,0.0
2015,11,baglung,28.3,83.6,0.87,10.9,15.81,63.03,1.68,310.8,61.0,291.4,11.9,1.0
2015,12,baglung,28.3,83.6,0.0,6.54,12.26,56.53,1.6,0.0,0.0,0.0,0.0,0.0
2016,1,baglung,28.3,83.6,5.25,5.6,11.64,48.97,1.81,0.0,0.0,0.0,0.0,0.0
2016,2,baglung,28.3,83.6,5.67,9.03,16.02,40.95,2.11,0.0,0.0,0.0,0.0,0.0
2016,3,baglung,28.3,83.6,49.11,12.51,19.39,42.71,2.36,322.40000000000003,64.57142857142857,296.61428571428576,167.6,7.0
2016,4,baglung,28.3,83.6,7.68,17.94,25.35,30.61,2.96,323.53809523809525,63.66666666666666,299.87142857142857,817.2,21.0
2016,5,baglung,28.3,83.6,151.05,17.9,23.23,57.9,2.37,318.42,59.6,300.24,53.1,5.0
2016,6,baglung,28.3,83.6,357.54,19.0,22.82,80.23,2.19,0.0,0.0,0.0,0.0,0.0
2016,7,baglung,28.3,83.6,619.3,18.4,21.04,93.24,2.27,0.0,0.0,0.0,0.0,0.0
2016,8,baglung,28.3,83.6,215.99,18.55,21.72,88.9,2.02,0.0,0.0,0.0,0.0,0.0
2016,9,baglung,28.3,83.6,330.11,17.43,20.58,92.48,2.21,0.0,0.0,0.0,0.0,0.0
2016,10,baglung,28.3,83.6,168.33,14.29,18.43,78.92,1.79,0.0,0.0,0.0,0.0,0.0
2016,11,baglung,28.3,83.6,0.0,10.83,16.1,59.82,1.61,0.0,0.0,0.0,0.0,0.0
2016,12,baglung,28.3,83.6,0.0,9.15,14.86,52.47,1.53,305.54999999999995,46.5,285.75,24.1,2.0
2017,1,baglung,28.3,83.6,13.17,6.09,11.94,53.66,1.78,303.8,52.0,285.3,9.9,1.0
2017,2,baglung,28.3,83.6,0.27,9.35,16.19,44.33,2.13,0.0,0.0,0.0,0.0,0.0
2017,3,baglung,28.3,83.6,66.43,10.37,17.07,47.96,2.37,0.0,0.0,0.0,0.0,0.0
2017,4,baglung,28.3,83.6,120.01,15.78,22.4,46.74,2.33,0.0,0.0,0.0,0.0,0.0
2017,5,baglung,28.3,83.6,162.4,17.69,22.92,61.16,2.17,0.0,0.0,0.0,0.0,0.0
2017,6,baglung,28.3,83.6,231.42,19.5,23.89,72.09,2.21,0.0,0.0,0.0,0.0,0.0
2017,7,baglung,28.3,83.6,394.52,18.61,21.76,90.24,2.26,0.0,0.0,0.0,0.0,0.0
2017,8,baglung,28.3,83.6,483.99,18.32,20.89,93.51,2.32,0.0,0.0,0.0,0.0,0.0
2017,9,baglung,28.3,83.6,356.52,17.84,20.99,92.41,2.08,0.0,0.0,0.0,0.0,0.0
2017,10,baglung,28.3,83.6,49.33,14.83,19.11,79.75,1.85,0.0,0.0,0.0,0.0,0.0
2017,11,baglung,28.3,83.6,0.46,10.4,15.39,68.66,1.7,0.0,0.0,0.0,0.0,0.0
2017,12,baglung,28.3,83.6,0.5,8.98,14.72,51.06,1.63,305.79999999999995,61.5,287.75,27.1,2.0
2012,1,baitadi,29.5,80.5,37.41,-2.52,3.93,66.04,1.99,0.0,0.0,0.0,0.0,0.0
2012,2,baitadi,29.5,80.5,3.57,1.5,8.17,55.95,2.13,0.0,0.0,0.0,0.0,0.0
2012,3,baitadi,29.5,80.5,6.36,6.16,13.48,41.7,2.55,319.8,60.5,306.525,41.0,4.0
2012,4,baitadi,29.5,80.5,28.14,10.55,17.04,50.59,2.54,0.0,0.0,0.0,0.0,0.0
2012,5,baitadi,29.5,80.5,10.85,14.53,21.43,36.08,2.6,315.38666666666666,56.53333333333333,300.6,150.2,15.0
2012,6,baitadi,29.5,80.5,23.39,18.34,24.91,40.89,2.81,324.74,64.4,306.64,68.3,5.0
2012,7,baitadi,29.5,80.5,152.45,16.99,21.25,81.59,2.71,0.0,0.0,0.0,0.0,0.0
2012,8,baitadi,29.5,80.5,199.2,15.85,19.56,88.17,2.38,0.0,0.0,0.0,0.0,0.0
2012,9,baitadi,29.5,80.5,166.77,14.05,17.96,87.41,2.0,0.0,0.0,0.0,0.0,0.0
2012,10,baitadi,29.5,80.5,3.54,9.02,14.17,74.57,1.89,0.0,0.0,0.0,0.0,0.0
2012,11,baitadi,29.5,80.5,1.52,5.45,11.69,61.54,1.89,0.0,0.0,0.0,0.0,0.0
2012,12,baitadi,29.5,80.5,7.35,3.45,10.19,46.95,1.85,0.0,0.0,0.0,0.0,0.0
2013,1,baitadi,29.5,80.5,80.28,-0.51,6.61,57.52,2.13,0.0,0.0,0.0,0.0,0.0
2013,2,baitadi,29.5,80.5,100.52,1.13,6.78,76.97,2.02,0.0,0.0,0.0,0.0,0.0
2013,3,baitadi,29.5,80.5,9.85,6.92,13.51,61.22,2.33,0.0,0.0,0.0,0.0,0.0
2013,4,baitadi,29.5,80.5,8.98,10.81,16.86,53.96,2.55,0.0,0.0,0.0,0.0,0.0
2013,5,baitadi,29.5,80.5,11.47,15.72,22.41,36.62,2.94,324.43333333333334,64.66666666666667,304.2333333333333,37.3,3.0
2013,6,baitadi,29.5,80.5,280.41,16.11,20.23,81.91,2.8,0.0,0.0,0.0,0.0,0.0
2013,7,baitadi,29.5,80.5,328.36,16.0,19.43,90.77,2.51,0.0,0.0,0.0,0.0,0.0
2013,8,baitadi,29.5,80.5,164.89,15.49,18.67,91.1,2.38,0.0,0.0,0.0,0.0,0.0
2013,9,baitadi,29.5,80.5,56.72,13.93,17.86,87.74,1.97,0.0,0.0,0.0,0.0,0.0
2013,10,baitadi,29.5,80.5,32.25,10.76,15.62,79.85,1.78,0.0,0.0,0.0,0.0,0.0
2013,11,baitadi,29.5,80.5,4.54,5.91,11.99,57.35,1.86,0.0,0.0,0.0,0.0,0.0
2013,12,baitadi,29.5,80.5,6.6,2.59,9.15,55.66,1.83,0.0,0.0,0.0,0.0,0.0
2014,1,baitadi,29.5,80.5,33.23,1.03,7.51,58.93,1.96,0.0,0.0,0.0,0.0,0.0
2014,2,baitadi,29.5,80.5,62.36,1.24,7.52,65.29,2.13,306.7,64.0,288.7,6.0,1.0
2014,3,baitadi,29.5,80.5,24.27,5.33,11.48,64.16,2.23,318.7,47.0,304.4,8.5,1.0
2014,4,baitadi,29.5,80.5,14.8,10.55,17.16,50.02,2.62,322.8,58.0,306.7,9.3,1.0
2014,5,baitadi,29.5,80.5,46.31,14.31,20.43,49.3,2.7,318.05625,53.1875,303.275,226.4,16.0
2014,6,baitadi,29.5,80.5,40.03,18.06,23.92,52.97,2.88,324.3,65.5,304.5,28.4,2.0
2014,7,baitadi,29.5,80.5,293.95,16.9,21.14,80.61,2.63,0.0,0.0,0.0,0.0,0.0
2014,8,baitadi,29.5,80.5,93.67,16.06,19.91,86.66,2.54,0.0,0.0,0.0,0.0,0.0
2014,9,baitadi,29.5,80.5,64.77,14.09,18.3,85.75,2.11,0.0,0.0,0.0,0.0,0.0
2014,10,baitadi,29.5,80.5,38.68,9.79,15.13,73.66,1.96,0.0,0.0,0.0,0.0,0.0
2014,11,baitadi,29.5,80.5,0.0,6.9,13.84,47.3,2.06,0.0,0.0,0.0,0.0,0.0
2014,12,baitadi,29.5,80.5,40.24,2.72,10.05,41.44,1.92,0.0,0.0,0.0,0.0,0.0
2015,1,baitadi,29.5,80.5,66.07,0.24,7.08,61.72,2.16,0.0,0.0,0.0,0.0,0.0
2015,2,baitadi,29.5,80.5,31.18,3.22,9.78,65.8,2.16,0.0,0.0,0.0,0.0,0.0
2015,3,baitadi,29.5,80.5,151.04,5.17,10.8,72.18,2.12,0.0,0.0,0.0,0.0,0.0
2015,4,baitadi,29.5,80.5,56.99,9.41,14.44,70.96,2.24,0.0,0.0,0.0,0.0,0.0
2015,5,baitadi,29.5,80.5,19.4,14.76,20.87,47.47,2.54,0.0,0.0,0.0,0.0,0.0
2015,6,baitadi,29.5,80.5,152.49,16.34,21.7,59.92,2.61,316.375,50.5,301.95,46.1,4.0
2015,7,baitadi,29.5,80.5,146.1,16.53,20.59,85.21,2.47,0.0,0.0,0.0,0.0,0.0
2015,8,baitadi,29.5,80.5,91.81,16.07,20.0,86.78,2.5,0.0,0.0,0.0,0.0,0.0
2015,9,baitadi,29.5,80.5,17.72,14.59,20.11,73.86,2.19,0.0,0.0,0.0,0.0,0.0
2015,10,baitadi,29.5,80.5,16.36,10.87,17.1,61.81,2.07,0.0,0.0,0.0,0.0,0.0
2015,11,baitadi,29.5,80.5,2.01,7.65,14.54,50.86,1.98,0.0,0.0,0.0,0.0,0.0
2015,12,baitadi,29.5,80.5,1.83,3.26,10.24,41.6,1.88,306.4,63.0,295.1,7.5,1.0
2016,1,baitadi,29.5,80.5,6.41,1.98,8.91,41.38,1.95,314.9,69.0,300.5,10.2,1.0
2016,2,baitadi,29.5,80.5,21.44,4.45,11.81,40.39,2.21,307.8,47.333333333333336,295.06666666666666,34.7,3.0
2016,3,baitadi,29.5,80.5,35.93,7.97,14.74,49.52,2.32,313.35,46.5,300.725,57.6,4.0
2016,4,baitadi,29.5,80.5,7.4,13.22,20.35,37.31,2.74,320.8636363636364,60.23376623376623,302.5025974025974,1448.3,77.0
2016,5,baitadi,29.5,80.5,65.88,14.61,20.37,56.71,2.69,318.6333333333333,67.5,300.9166666666667,111.8,6.0
2016,6,baitadi,29.5,80.5,71.34,17.04,21.95,72.01,2.81,0.0,0.0,0.0,0.0,0.0
2016,7,baitadi,29.5,80.5,221.25,16.37,20.01,87.48,2.74,0.0,0.0,0.0,0.0,0.0
2016,8,baitadi,29.5,80.5,121.6,15.83,19.59,86.64,2.26,0.0,0.0,0.0,0.0,0.0
2016,9,baitadi,29.5,80.5,59.03,14.71,19.55,82.67,2.15,0.0,0.0,0.0,0.0,0.0
2016,10,baitadi,29.5,80.5,4.51,11.01,17.17,63.55,2.1,0.0,0.0,0.0,0.0,0.0
2016,11,baitadi,29.5,80.5,0.0,7.73,15.15,36.67,2.05,0.0,0.0,0.0,0.0,0.0
2016,12,baitadi,29.5,80.5,0.65,6.12,13.8,29.83,1.84,0.0,0.0,0.0,0.0,0.0
2017,1,baitadi,29.5,80.5,19.45,1.34,7.6,53.79,2.07,0.0,0.0,0.0,0.0,0.0
2017,2,baitadi,29.5,80.5,6.42,5.29,12.73,40.75,2.34,0.0,0.0,0.0,0.0,0.0
2017,3,baitadi,29.5,80.5,30.93,6.42,13.36,47.51,2.47,0.0,0.0,0.0,0.0,0.0
2017,4,baitadi,29.5,80.5,63.23,12.3,19.23,43.59,2.55,313.5,59.5,302.05,18.8,2.0
2017,5,baitadi,29.5,80.5,62.34,14.58,20.55,54.55,2.65,324.6,56.0,306.9,11.1,1.0
2017,6,baitadi,29.5,80.5,70.4,16.73,22.31,65.07,2.75,0.0,0.0,0.0,0.0,0.0
2017,7,baitadi,29.5,80.5,278.9,16.22,19.83,87.61,2.43,0.0,0.0,0.0,0.0,0.0
2017,8,baitadi,29.5,80.5,131.79,16.15,19.7,90.02,2.46,0.0,0.0,0.0,0.0,0.0
2017,9,baitadi,29.5,80.5,91.35,14.73,19.22,83.53,2.09,0.0,0.0,0.0,0.0,0.0
2017,10,baitadi,29.5,80.5,0.56,10.89,16.94,66.84,2.02,0.0,0.0,0.0,0.0,0.0
2017,11,baitadi,29.5,80.5,0.52,6.41,12.83,58.11,1.97,0.0,0.0,0.0,0.0,0.0
2017,12,baitadi,29.5,80.5,6.57,4.66,11.73,41.98,1.96,0.0,0.0,0.0,0.0,0.0
2012,1,bajang,29.6,81.2,37.56,-7.91,-1.4,74.52,2.16,0.0,0.0,0.0,0.0,0.0
2012,2,bajang,29.6,81.2,5.43,-3.68,2.66,65.47,2.44,0.0,0.0,0.0,0.0,0.0
2012,3,bajang,29.6,81.2,6.4,0.92,7.88,51.01,2.83,0.0,0.0,0.0,0.0,0.0
2012,4,bajang,29.6,81.2,29.89,5.42,11.31,59.63,2.66,0.0,0.0,0.0,0.0,0.0
2012,5,bajang,29.6,81.2,10.97,9.04,15.76,45.52,2.67,0.0,0.0,0.0,0.0,0.0
2012,6,bajang,29.6,81.2,21.05,13.06,19.76,49.41,3.02,0.0,0.0,0.0,0.0,0.0
2012,7,bajang,29.6,81.2,133.25,13.51,18.16,82.44,3.0,0.0,0.0,0.0,0.0,0.0
2012,8,bajang,29.6,81.2,165.16,12.67,17.06,86.72,2.64,0.0,0.0,0.0,0.0,0.0
2012,9,bajang,29.6,81.2,129.18,10.52,14.95,86.9,2.21,0.0,0.0,0.0,0.0,0.0
2012,10,bajang,29.6,81.2,3.0,4.71,10.06,76.47,2.04,0.0,0.0,0.0,0.0,0.0
2012,11,bajang,29.6,81.2,2.01,0.84,7.32,65.39,2.09,0.0,0.0,0.0,0.0,0.0
2012,12,bajang,29.6,81.2,4.7,-1.4,5.51,51.02,2.18,0.0,0.0,0.0,0.0,0.0
2013,1,bajang,29.6,81.2,77.71,-5.6,1.78,62.48,2.47,0.0,0.0,0.0,0.0,0.0
2013,2,bajang,29.6,81.2,88.32,-4.45,1.7,82.67,2.18,0.0,0.0,0.0,0.0,0.0
2013,3,bajang,29.6,81.2,9.73,1.25,7.65,70.22,2.36,0.0,0.0,0.0,0.0,0.0
2013,4,bajang,29.6,81.2,9.37,5.77,11.39,62.01,2.74,0.0,0.0,0.0,0.0,0.0
2013,5,bajang,29.6,81.2,19.48,9.97,16.52,48.12,3.05,0.0,0.0,0.0,0.0,0.0
2013,6,bajang,29.6,81.2,229.65,12.5,17.04,83.34,3.07,0.0,0.0,0.0,0.0,0.0
